timestep,depth,Theta,lat,lon
5366,-807.69586,6.8918195,25.601171,-79.479164
5367,-807.84625,6.890809,25.601171,-79.479164
5368,-807.9967,6.8897986,25.601171,-79.479164
5369,-808.1471,6.888788,25.601171,-79.479164
5370,-808.29755,6.887778,25.601171,-79.479164
5371,-808.448,6.886767,25.601171,-79.479164
5372,-808.5984,6.885757,25.601171,-79.479164
5373,-808.74884,6.884746,25.601171,-79.479164
5374,-808.89923,6.883736,25.601171,-79.479164
5375,-809.0497,6.8827252,25.601171,-79.479164
5376,-809.20013,6.881715,25.601171,-79.479164
5377,-809.3505,6.8807044,25.601171,-79.479164
5378,-809.501,6.879694,25.601171,-79.479164
5379,-809.65137,6.8786836,25.601171,-79.479164
5380,-809.8018,6.877673,25.601171,-79.479164
5381,-809.9523,6.8766623,25.601171,-79.479164
5382,-810.10266,6.8756523,25.601171,-79.479164
5383,-810.2531,6.874642,25.601171,-79.479164
5384,-810.40356,6.873631,25.601171,-79.479164
5385,-810.55396,6.872621,25.601171,-79.479164
5386,-810.7044,6.87161,25.601171,-79.479164
5387,-810.8548,6.8706,25.601171,-79.479164
5388,-811.00525,6.8695893,25.601171,-79.479164
5389,-811.1557,6.868579,25.601171,-79.479164
5390,-811.3061,6.8675685,25.601171,-79.479164
5391,-811.45654,6.866558,25.601171,-79.479164
5392,-811.60693,6.8655477,25.601171,-79.479164
5393,-811.7574,6.8645372,25.601171,-79.479164
5394,-811.90784,6.8635263,25.601171,-79.479164
5395,-812.0582,6.8625164,25.601171,-79.479164
5396,-812.2087,6.8615055,25.601171,-79.479164
5397,-812.3591,6.8604956,25.601171,-79.479164
5398,-812.5095,6.8594847,25.601171,-79.479164
5399,-812.66,6.8584743,25.601171,-79.479164
5400,-812.66,6.8584743,25.601171,-79.479164
5401,-812.2392,6.8601665,25.601171,-79.479164
5402,-811.8185,6.861859,25.601171,-79.479164
5403,-811.3977,6.863551,25.601171,-79.479164
5404,-810.977,6.8652434,25.601171,-79.479164
5405,-810.5562,6.8669357,25.601171,-79.479164
5406,-810.1355,6.868628,25.601171,-79.479164
5407,-809.7147,6.8703203,25.601171,-79.479164
5408,-809.294,6.8720126,25.601171,-79.479164
5409,-808.8732,6.873705,25.601171,-79.479164
5410,-808.45245,6.8753967,25.601171,-79.479164
5411,-808.03174,6.877089,25.601171,-79.479164
5412,-807.61096,6.8787813,25.601171,-79.479164
5413,-807.19025,6.8804736,25.601171,-79.479164
5414,-806.7695,6.882166,25.601171,-79.479164
5415,-806.34875,6.883858,25.601171,-79.479164
5416,-805.928,6.8855505,25.601171,-79.479164
5417,-805.5072,6.887243,25.601171,-79.479164
5418,-805.0865,6.888935,25.601171,-79.479164
5419,-804.6657,6.8906274,25.601171,-79.479164
5420,-804.245,6.8923197,25.601171,-79.479164
5421,-803.8242,6.894012,25.601171,-79.479164
5422,-803.4035,6.8957043,25.601171,-79.479164
5423,-802.9827,6.8973966,25.601171,-79.479164
5424,-802.562,6.899089,25.601171,-79.479164
5425,-802.14124,6.900781,25.601171,-79.479164
5426,-801.72046,6.9024734,25.601171,-79.479164
5427,-801.29974,6.9041657,25.601171,-79.479164
5428,-800.87897,6.905858,25.601171,-79.479164
5429,-800.45825,6.9075503,25.601171,-79.479164
5430,-800.0375,6.9092426,25.601171,-79.479164
5431,-799.61676,6.9109344,25.601171,-79.479164
5432,-799.196,6.9126267,25.601171,-79.479164
5433,-798.77527,6.914319,25.601171,-79.479164
5434,-798.3545,6.9160113,25.601171,-79.479164
5435,-797.9337,6.9177036,25.601171,-79.479164
5436,-797.513,6.919396,25.601171,-79.479164
5437,-797.0922,6.921088,25.601171,-79.479164
5438,-796.6715,6.9227805,25.601171,-79.479164
5439,-796.25073,6.924473,25.601171,-79.479164
5440,-795.83,6.926165,25.601171,-79.479164
5441,-795.40924,6.9278574,25.601171,-79.479164
5442,-794.98846,6.9295497,25.601171,-79.479164
5443,-794.56775,6.931242,25.601171,-79.479164
5444,-794.147,6.9329343,25.601171,-79.479164
5445,-793.72626,6.9346266,25.601171,-79.479164
5446,-793.3055,6.936319,25.601171,-79.479164
5447,-792.88477,6.938011,25.601171,-79.479164
5448,-792.464,6.9397035,25.601171,-79.479164
5449,-792.0433,6.9413958,25.601171,-79.479164
5450,-791.6225,6.9430876,25.601171,-79.479164
5451,-791.2017,6.94478,25.601171,-79.479164
5452,-790.781,6.946472,25.601171,-79.479164
5453,-790.3602,6.9481645,25.601171,-79.479164
5454,-789.9395,6.9498568,25.601171,-79.479164
5455,-789.51874,6.951549,25.601171,-79.479164
5456,-789.098,6.9532413,25.601171,-79.479164
5457,-788.67725,6.9549336,25.601171,-79.479164
5458,-788.25653,6.956626,25.601171,-79.479164
5459,-787.83575,6.958318,25.601171,-79.479164
5460,-787.415,6.9600105,25.601171,-79.479164
5461,-786.99426,6.961703,25.601171,-79.479164
5462,-786.5735,6.963395,25.601171,-79.479164
5463,-786.1528,6.9650874,25.601171,-79.479164
5464,-785.732,6.9667797,25.601171,-79.479164
5465,-785.3113,6.968472,25.601171,-79.479164
5466,-784.8905,6.9701643,25.601171,-79.479164
5467,-784.4697,6.9718566,25.601171,-79.479164
5468,-784.049,6.973549,25.601171,-79.479164
5469,-783.62823,6.975241,25.601171,-79.479164
5470,-783.2075,6.9769335,25.601171,-79.479164
5471,-782.78674,6.9786253,25.601171,-79.479164
5472,-782.366,6.9803176,25.601171,-79.479164
5473,-781.94525,6.98201,25.601171,-79.479164
5474,-781.52454,6.983702,25.601171,-79.479164
5475,-781.10376,6.9853945,25.601171,-79.479164
5476,-780.683,6.987087,25.601171,-79.479164
5477,-780.26227,6.988779,25.601171,-79.479164
5478,-779.8415,6.9904714,25.601171,-79.479164
5479,-779.4208,6.9921637,25.601171,-79.479164
5480,-779.0,6.993856,25.601171,-79.479164
5481,-778.5793,6.9955482,25.601171,-79.479164
5482,-778.1585,6.9972405,25.601171,-79.479164
5483,-777.7378,6.998933,25.601171,-79.479164
5484,-777.317,7.000625,25.601171,-79.479164
5485,-776.89624,7.0023174,25.601171,-79.479164
5486,-776.4755,7.0040097,25.601171,-79.479164
5487,-776.05475,7.005702,25.601171,-79.479164
5488,-775.63403,7.0073943,25.601171,-79.479164
5489,-775.21326,7.0090866,25.601171,-79.479164
5490,-774.79254,7.0107784,25.601171,-79.479164
5491,-774.37177,7.0124707,25.601171,-79.479164
5492,-773.95105,7.014163,25.601171,-79.479164
5493,-773.5303,7.0158553,25.601171,-79.479164
5494,-773.1095,7.0175476,25.601171,-79.479164
5495,-772.6888,7.01924,25.601171,-79.479164
5496,-772.268,7.020932,25.601171,-79.479164
5497,-771.8473,7.0226245,25.601171,-79.479164
5498,-771.4265,7.024317,25.601171,-79.479164
5499,-771.0058,7.026009,25.601171,-79.479164
5500,-770.585,7.0277014,25.601171,-79.479164
5501,-770.585,7.0277014,25.601171,-79.8125
5502,-770.1315,7.0305576,25.601171,-79.8125
5503,-769.678,7.0334134,25.601171,-79.8125
5504,-769.2244,7.036269,25.601171,-79.8125
5505,-768.77094,7.039125,25.601171,-79.8125
5506,-768.3174,7.041981,25.601171,-79.8125
5507,-767.86383,7.0448375,25.601171,-79.8125
5508,-767.41034,7.0476933,25.601171,-79.8125
5509,-766.9568,7.050549,25.601171,-79.8125
5510,-766.5033,7.053405,25.601171,-79.8125
5511,-766.04974,7.056261,25.601171,-79.8125
5512,-765.59625,7.059117,25.601171,-79.8125
5513,-765.1427,7.061973,25.601171,-79.8125
5514,-764.6892,7.064829,25.601171,-79.8125
5515,-764.23566,7.0676847,25.601171,-79.8125
5516,-763.7821,7.070541,25.601171,-79.8125
5517,-763.3286,7.0733967,25.601171,-79.8125
5518,-762.87506,7.076253,25.601171,-79.8125
5519,-762.4216,7.0791087,25.601171,-79.8125
5520,-761.968,7.0819645,25.601171,-79.8125
5521,-761.5145,7.0848203,25.601171,-79.8125
5522,-761.061,7.0876765,25.601171,-79.8125
5523,-760.6075,7.0905323,25.601171,-79.8125
5524,-760.15393,7.0933886,25.601171,-79.8125
5525,-759.70044,7.0962443,25.601171,-79.8125
5526,-759.2469,7.0991,25.601171,-79.8125
5527,-758.79333,7.1019564,25.601171,-79.8125
5528,-758.33984,7.104812,25.601171,-79.8125
5529,-757.8863,7.1076684,25.601171,-79.8125
5530,-757.4328,7.110524,25.601171,-79.8125
5531,-756.97925,7.11338,25.601171,-79.8125
5532,-756.52576,7.1162357,25.601171,-79.8125
5533,-756.0722,7.119092,25.601171,-79.8125
5534,-755.6187,7.121948,25.601171,-79.8125
5535,-755.16516,7.124804,25.601171,-79.8125
5536,-754.7117,7.12766,25.601171,-79.8125
5537,-754.2581,7.1305156,25.601171,-79.8125
5538,-753.80457,7.133372,25.601171,-79.8125
5539,-753.3511,7.1362276,25.601171,-79.8125
5540,-752.8975,7.139084,25.601171,-79.8125
5541,-752.44403,7.1419396,25.601171,-79.8125
5542,-751.9905,7.1447954,25.601171,-79.8125
5543,-751.537,7.147651,25.601171,-79.8125
5544,-751.08344,7.1505075,25.601171,-79.8125
5545,-750.62994,7.153363,25.601171,-79.8125
5546,-750.1764,7.1562195,25.601171,-79.8125
5547,-749.72284,7.1590753,25.601171,-79.8125
5548,-749.26935,7.161931,25.601171,-79.8125
5549,-748.8158,7.1647873,25.601171,-79.8125
5550,-748.3623,7.167643,25.601171,-79.8125
5551,-747.90875,7.1704993,25.601171,-79.8125
5552,-747.45526,7.1733546,25.601171,-79.8125
5553,-747.0017,7.176211,25.601171,-79.8125
5554,-746.5482,7.1790667,25.601171,-79.8125
5555,-746.09467,7.181923,25.601171,-79.8125
5556,-745.6412,7.1847787,25.601171,-79.8125
5557,-745.1876,7.1876345,25.601171,-79.8125
5558,-744.7341,7.1904907,25.601171,-79.8125
5559,-744.2806,7.1933465,25.601171,-79.8125
5560,-743.827,7.1962028,25.601171,-79.8125
5561,-743.37354,7.1990585,25.601171,-79.8125
5562,-742.92,7.201915,25.601171,-79.8125
5563,-742.4665,7.20477,25.601171,-79.8125
5564,-742.01294,7.2076263,25.601171,-79.8125
5565,-741.55945,7.210482,25.601171,-79.8125
5566,-741.1059,7.2133384,25.601171,-79.8125
5567,-740.65234,7.2161946,25.601171,-79.8125
5568,-740.19885,7.21905,25.601171,-79.8125
5569,-739.7453,7.221906,25.601171,-79.8125
5570,-739.2918,7.224762,25.601171,-79.8125
5571,-738.83826,7.227618,25.601171,-79.8125
5572,-738.38477,7.230474,25.601171,-79.8125
5573,-737.9312,7.23333,25.601171,-79.8125
5574,-737.4777,7.2361856,25.601171,-79.8125
5575,-737.0242,7.239042,25.601171,-79.8125
5576,-736.5707,7.2418976,25.601171,-79.8125
5577,-736.1171,7.244754,25.601171,-79.8125
5578,-735.6636,7.2476096,25.601171,-79.8125
5579,-735.2101,7.2504654,25.601171,-79.8125
5580,-734.75653,7.2533216,25.601171,-79.8125
5581,-734.30304,7.2561774,25.601171,-79.8125
5582,-733.8495,7.2590337,25.601171,-79.8125
5583,-733.396,7.2618895,25.601171,-79.8125
5584,-732.94244,7.264745,25.601171,-79.8125
5585,-732.48895,7.267601,25.601171,-79.8125
5586,-732.0354,7.2704573,25.601171,-79.8125
5587,-731.58185,7.2733135,25.601171,-79.8125
5588,-731.12836,7.2761693,25.601171,-79.8125
5589,-730.6748,7.279025,25.601171,-79.8125
5590,-730.2213,7.281881,25.601171,-79.8125
5591,-729.76776,7.284737,25.601171,-79.8125
5592,-729.3143,7.2862635,25.601171,-79.8125
5593,-728.8607,7.2869716,25.601171,-79.8125
5594,-728.4072,7.287679,25.601171,-79.8125
5595,-727.9537,7.2883873,25.601171,-79.8125
5596,-727.5002,7.2890954,25.601171,-79.8125
5597,-727.04663,7.289803,25.601171,-79.8125
5598,-726.5931,7.290511,25.601171,-79.8125
5599,-726.1396,7.291219,25.601171,-79.8125
5600,-725.68604,7.291927,25.601171,-79.8125
5601,-725.23254,7.292635,25.601171,-79.8125
5602,-724.779,7.293343,25.601171,-79.8125
5603,-724.3255,7.2940507,25.601171,-79.8125
5604,-723.87195,7.294759,25.601171,-79.8125
5605,-723.41846,7.295467,25.601171,-79.8125
5606,-722.9649,7.2961745,25.601171,-79.8125
5607,-722.5114,7.2968826,25.601171,-79.8125
5608,-722.05786,7.2975907,25.601171,-79.8125
5609,-721.6043,7.298299,25.601171,-79.8125
5610,-721.1508,7.2990065,25.601171,-79.8125
5611,-720.69727,7.2997146,25.601171,-79.8125
5612,-720.2438,7.300422,25.601171,-79.8125
5613,-719.7902,7.3011303,25.601171,-79.8125
5614,-719.33673,7.3018384,25.601171,-79.8125
5615,-718.8832,7.3025465,25.601171,-79.8125
5616,-718.4297,7.303254,25.601171,-79.8125
5617,-717.97614,7.303962,25.601171,-79.8125
5618,-717.5226,7.3046703,25.601171,-79.8125
5619,-717.0691,7.305378,25.601171,-79.8125
5620,-716.61554,7.306086,25.601171,-79.8125
5621,-716.16205,7.306794,25.601171,-79.8125
5622,-715.7085,7.307502,25.601171,-79.8125
5623,-715.255,7.30821,25.601171,-79.8125
5624,-714.80145,7.308918,25.601171,-79.8125
5625,-714.34796,7.3096256,25.601171,-79.8125
5626,-713.8944,7.3103337,25.601171,-79.8125
5627,-713.4409,7.311042,25.601171,-79.8125
5628,-712.98737,7.3117495,25.601171,-79.8125
5629,-712.5338,7.3124576,25.601171,-79.8125
5630,-712.0803,7.3131657,25.601171,-79.8125
5631,-711.6268,7.3138733,25.601171,-79.8125
5632,-711.1733,7.3145814,25.601171,-79.8125
5633,-710.7197,7.3152895,25.601171,-79.8125
5634,-710.26624,7.315997,25.601171,-79.8125
5635,-709.8127,7.316705,25.601171,-79.8125
5636,-709.3592,7.3174133,25.601171,-79.8125
5637,-708.90564,7.318121,25.601171,-79.8125
5638,-708.4521,7.318829,25.601171,-79.8125
5639,-707.9986,7.319537,25.601171,-79.8125
5640,-707.54504,7.3202453,25.601171,-79.8125
5641,-707.09155,7.320953,25.601171,-79.8125
5642,-706.638,7.321661,25.601171,-79.8125
5643,-706.1845,7.3223686,25.601171,-79.8125
5644,-705.73096,7.3230767,25.601171,-79.8125
5645,-705.27747,7.323785,25.601171,-79.8125
5646,-704.8239,7.324493,25.601171,-79.8125
5647,-704.3704,7.3252006,25.601171,-79.8125
5648,-703.9169,7.3259087,25.601171,-79.8125
5649,-703.4633,7.326617,25.601171,-79.8125
5650,-703.0098,7.3273244,25.601171,-79.8125
5651,-702.5563,7.3280325,25.601171,-79.8125
5652,-702.1028,7.3287406,25.601171,-79.8125
5653,-701.64923,7.329448,25.601171,-79.8125
5654,-701.19574,7.3301563,25.601171,-79.8125
5655,-700.7422,7.3308644,25.601171,-79.8125
5656,-700.2887,7.331572,25.601171,-79.8125
5657,-699.83514,7.33228,25.601171,-79.8125
5658,-699.3816,7.3329883,25.601171,-79.8125
5659,-698.9281,7.333696,25.601171,-79.8125
5660,-698.47455,7.334404,25.601171,-79.8125
5661,-698.02106,7.335112,25.601171,-79.8125
5662,-697.5675,7.3358197,25.601171,-79.8125
5663,-697.114,7.336528,25.601171,-79.8125
5664,-696.66046,7.337236,25.601171,-79.8125
5665,-696.207,7.3379436,25.601171,-79.8125
5666,-695.7534,7.3386517,25.601171,-79.8125
5667,-695.2999,7.3393598,25.601171,-79.8125
5668,-694.8464,7.3400674,25.601171,-79.8125
5669,-694.3928,7.3407755,25.601171,-79.8125
5670,-693.93933,7.3414836,25.601171,-79.8125
5671,-693.4858,7.3421917,25.601171,-79.8125
5672,-693.0323,7.3428993,25.601171,-79.8125
5673,-692.57874,7.3436074,25.601171,-79.8125
5674,-692.12524,7.3443155,25.601171,-79.8125
5675,-691.6717,7.345023,25.601171,-79.8125
5676,-691.2182,7.3457313,25.601171,-79.8125
5677,-690.76465,7.3464394,25.601171,-79.8125
5678,-690.31116,7.347147,25.601171,-79.8125
5679,-689.8576,7.347855,25.601171,-79.8125
5680,-689.40405,7.3494043,25.601171,-79.8125
5681,-688.95056,7.35147,25.601171,-79.8125
5682,-688.497,7.353536,25.601171,-79.8125
5683,-688.0435,7.355602,25.601171,-79.8125
5684,-687.58997,7.3576674,25.601171,-79.8125
5685,-687.1365,7.359733,25.601171,-79.8125
5686,-686.6829,7.3617992,25.601171,-79.8125
5687,-686.22943,7.363865,25.601171,-79.8125
5688,-685.7759,7.365931,25.601171,-79.8125
5689,-685.3223,7.3679967,25.601171,-79.8125
5690,-684.86884,7.370063,25.601171,-79.8125
5691,-684.4153,7.3721285,25.601171,-79.8125
5692,-683.9618,7.374194,25.601171,-79.8125
5693,-683.50824,7.3762603,25.601171,-79.8125
5694,-683.05475,7.378326,25.601171,-79.8125
5695,-682.6012,7.380392,25.601171,-79.8125
5696,-682.1477,7.3824577,25.601171,-79.8125
5697,-681.69415,7.3845234,25.601171,-79.8125
5698,-681.24066,7.3865895,25.601171,-79.8125
5699,-680.7871,7.388655,25.601171,-79.8125
5700,-680.33356,7.3907213,25.601171,-79.8125
5701,-679.88007,7.392787,25.601171,-79.8125
5702,-679.4265,7.394853,25.601171,-79.8125
5703,-678.973,7.396919,25.601171,-79.8125
5704,-678.5195,7.3989844,25.601171,-79.8125
5705,-678.066,7.40105,25.601171,-79.8125
5706,-677.6124,7.403116,25.601171,-79.8125
5707,-677.15894,7.405182,25.601171,-79.8125
5708,-676.7054,7.407248,25.601171,-79.8125
5709,-676.25183,7.409314,25.601171,-79.8125
5710,-675.79834,7.41138,25.601171,-79.8125
5711,-675.3448,7.4134455,25.601171,-79.8125
5712,-674.8913,7.415511,25.601171,-79.8125
5713,-674.43774,7.4175773,25.601171,-79.8125
5714,-673.98425,7.419643,25.601171,-79.8125
5715,-673.5307,7.421709,25.601171,-79.8125
5716,-673.0772,7.4237747,25.601171,-79.8125
5717,-672.62366,7.425841,25.601171,-79.8125
5718,-672.17017,7.4279065,25.601171,-79.8125
5719,-671.7166,7.429972,25.601171,-79.8125
5720,-671.26306,7.4320383,25.601171,-79.8125
5721,-670.8096,7.434104,25.601171,-79.8125
5722,-670.356,7.43617,25.601171,-79.8125
5723,-669.9025,7.4382358,25.601171,-79.8125
5724,-669.449,7.4403014,25.601171,-79.8125
5725,-668.9955,7.4423676,25.601171,-79.8125
5726,-668.54193,7.444433,25.601171,-79.8125
5727,-668.08844,7.446499,25.601171,-79.8125
5728,-667.6349,7.448565,25.601171,-79.8125
5729,-667.18134,7.450631,25.601171,-79.8125
5730,-666.72784,7.452697,25.601171,-79.8125
5731,-666.2743,7.4547625,25.601171,-79.8125
5732,-665.8208,7.456828,25.601171,-79.8125
5733,-665.36725,7.4588943,25.601171,-79.8125
5734,-664.91376,7.46096,25.601171,-79.8125
5735,-664.4602,7.463026,25.601171,-79.8125
5736,-664.0067,7.4650917,25.601171,-79.8125
5737,-663.55316,7.467158,25.601171,-79.8125
5738,-663.0997,7.4692235,25.601171,-79.8125
5739,-662.6461,7.471289,25.601171,-79.8125
5740,-662.19257,7.4733553,25.601171,-79.8125
5741,-661.7391,7.475421,25.601171,-79.8125
5742,-661.2855,7.477487,25.601171,-79.8125
5743,-660.83203,7.4795527,25.601171,-79.8125
5744,-660.3785,7.481619,25.601171,-79.8125
5745,-659.925,7.4836845,25.601171,-79.8125
5746,-659.47144,7.48575,25.601171,-79.8125
5747,-659.01794,7.487816,25.601171,-79.8125
5748,-658.5644,7.489882,25.601171,-79.8125
5749,-658.1109,7.4919477,25.601171,-79.8125
5750,-657.65735,7.494014,25.601171,-79.8125
5751,-657.2038,7.4960794,25.601171,-79.8125
5752,-656.7503,7.498145,25.601171,-79.8125
5753,-656.29675,7.5002112,25.601171,-79.8125
5754,-655.84326,7.502277,25.601171,-79.8125
5755,-655.3897,7.504343,25.601171,-79.8125
5756,-654.9362,7.5064087,25.601171,-79.8125
5757,-654.48267,7.508475,25.601171,-79.8125
5758,-654.0292,7.5105405,25.601171,-79.8125
5759,-653.5756,7.512606,25.601171,-79.8125
5760,-653.1221,7.5146723,25.601171,-79.8125
5761,-652.6686,7.516738,25.601171,-79.8125
5762,-652.215,7.518804,25.601171,-79.8125
5763,-651.76154,7.5208697,25.601171,-79.8125
5764,-651.308,7.522936,25.601171,-79.8125
5765,-650.8545,7.525003,25.601171,-79.8125
5766,-650.40094,7.5287614,25.601171,-79.8125
5767,-649.94745,7.532519,25.601171,-79.8125
5768,-649.4939,7.536277,25.601171,-79.8125
5769,-649.0404,7.5400343,25.601171,-79.8125
5770,-648.58685,7.5437922,25.601171,-79.8125
5771,-648.1333,7.54755,25.601171,-79.8125
5772,-647.6798,7.551308,25.601171,-79.8125
5773,-647.22626,7.555066,25.601171,-79.8125
5774,-646.77277,7.5588236,25.601171,-79.8125
5775,-646.3192,7.5625815,25.601171,-79.8125
5776,-645.8657,7.566339,25.601171,-79.8125
5777,-645.4122,7.570097,25.601171,-79.8125
5778,-644.9587,7.5738544,25.601171,-79.8125
5779,-644.5051,7.577613,25.601171,-79.8125
5780,-644.0516,7.581371,25.601171,-79.8125
5781,-643.5981,7.5851283,25.601171,-79.8125
5782,-643.14453,7.5888863,25.601171,-79.8125
5783,-642.69104,7.5926437,25.601171,-79.8125
5784,-642.2375,7.5964017,25.601171,-79.8125
5785,-641.784,7.600159,25.601171,-79.8125
5786,-641.33044,7.6039176,25.601171,-79.8125
5787,-640.87695,7.607675,25.601171,-79.8125
5788,-640.4234,7.611433,25.601171,-79.8125
5789,-639.9699,7.6151905,25.601171,-79.8125
5790,-639.51636,7.6189485,25.601171,-79.8125
5791,-639.0628,7.6227064,25.601171,-79.8125
5792,-638.6093,7.626464,25.601171,-79.8125
5793,-638.15576,7.6302223,25.601171,-79.8125
5794,-637.7023,7.63398,25.601171,-79.8125
5795,-637.2487,7.6377378,25.601171,-79.8125
5796,-636.7952,7.641495,25.601171,-79.8125
5797,-636.3417,7.645253,25.601171,-79.8125
5798,-635.8882,7.6490107,25.601171,-79.8125
5799,-635.43463,7.652769,25.601171,-79.8125
5800,-634.9811,7.656527,25.601171,-79.8125
5801,-634.5276,7.6602845,25.601171,-79.8125
5802,-634.07404,7.6640425,25.601171,-79.8125
5803,-633.62054,7.6678,25.601171,-79.8125
5804,-633.167,7.671558,25.601171,-79.8125
5805,-632.7135,7.6753154,25.601171,-79.8125
5806,-632.25995,7.679074,25.601171,-79.8125
5807,-631.80646,7.6828313,25.601171,-79.8125
5808,-631.3529,7.6865892,25.601171,-79.8125
5809,-630.8994,7.6903467,25.601171,-79.8125
5810,-630.44586,7.6941047,25.601171,-79.8125
5811,-629.9923,7.6978626,25.601171,-79.8125
5812,-629.5388,7.70162,25.601171,-79.8125
5813,-629.08527,7.7053785,25.601171,-79.8125
5814,-628.6318,7.709136,25.601171,-79.8125
5815,-628.1782,7.712894,25.601171,-79.8125
5816,-627.72473,7.7166514,25.601171,-79.8125
5817,-627.2712,7.7204094,25.601171,-79.8125
5818,-626.8177,7.724167,25.601171,-79.8125
5819,-626.36414,7.7279253,25.601171,-79.8125
5820,-625.91064,7.731683,25.601171,-79.8125
5821,-625.4571,7.7354407,25.601171,-79.8125
5822,-625.00354,7.7391987,25.601171,-79.8125
5823,-624.55005,7.742956,25.601171,-79.8125
5824,-624.0965,7.746714,25.601171,-79.8125
5825,-623.643,7.7504716,25.601171,-79.8125
5826,-623.18945,7.75423,25.601171,-79.8125
5827,-622.73596,7.7579875,25.601171,-79.8125
5828,-622.2824,7.7617455,25.601171,-79.8125
5829,-621.8289,7.765503,25.601171,-79.8125
5830,-621.37537,7.769261,25.601171,-79.8125
5831,-620.9218,7.773019,25.601171,-79.8125
5832,-620.4683,7.7767763,25.601171,-79.8125
5833,-620.0148,7.7805347,25.601171,-79.8125
5834,-619.5613,7.784292,25.601171,-79.8125
5835,-619.1077,7.78805,25.601171,-79.8125
5836,-618.65424,7.7918077,25.601171,-79.8125
5837,-618.2007,7.7955656,25.601171,-79.8125
5838,-617.7472,7.799323,25.601171,-79.8125
5839,-617.29364,7.803081,25.601171,-79.8125
5840,-616.84015,7.806839,25.601171,-79.8125
5841,-616.3866,7.810597,25.601171,-79.8125
5842,-615.93304,7.814355,25.601171,-79.8125
5843,-615.47955,7.8181124,25.601171,-79.8125
5844,-615.026,7.8218703,25.601171,-79.8125
5845,-614.5725,7.825628,25.601171,-79.8125
5846,-614.11896,7.8293858,25.601171,-79.8125
5847,-613.66547,7.8331437,25.601171,-79.8125
5848,-613.2119,7.8369017,25.601171,-79.8125
5849,-612.7584,7.841555,25.601171,-79.8125
5850,-612.3049,7.846469,25.601171,-79.8125
5851,-611.8513,7.8513823,25.601171,-79.8125
5852,-611.3978,7.8562956,25.601171,-79.8125
5853,-610.9443,7.8612094,25.601171,-79.8125
5854,-610.4908,7.8661222,25.601171,-79.8125
5855,-610.03723,7.871036,25.601171,-79.8125
5856,-609.58374,7.8759494,25.601171,-79.8125
5857,-609.1302,7.8808627,25.601171,-79.8125
5858,-608.6767,7.885776,25.601171,-79.8125
5859,-608.22314,7.89069,25.601171,-79.8125
5860,-607.76965,7.8956027,25.601171,-79.8125
5861,-607.3161,7.9005165,25.601171,-79.8125
5862,-606.86255,7.9054303,25.601171,-79.8125
5863,-606.40906,7.9103436,25.601171,-79.8125
5864,-605.9555,7.915257,25.601171,-79.8125
5865,-605.502,7.9201703,25.601171,-79.8125
5866,-605.04846,7.925084,25.601171,-79.8125
5867,-604.595,7.929997,25.601171,-79.8125
5868,-604.1414,7.934911,25.601171,-79.8125
5869,-603.6879,7.939824,25.601171,-79.8125
5870,-603.2344,7.944738,25.601171,-79.8125
5871,-602.7808,7.9496512,25.601171,-79.8125
5872,-602.32733,7.9545646,25.601171,-79.8125
5873,-601.8738,7.9594784,25.601171,-79.8125
5874,-601.4203,7.964391,25.601171,-79.8125
5875,-600.96674,7.969305,25.601171,-79.8125
5876,-600.51324,7.9742184,25.601171,-79.8125
5877,-600.0597,7.9791317,25.601171,-79.8125
5878,-599.6062,7.984045,25.601171,-79.8125
5879,-599.15265,7.988959,25.601171,-79.8125
5880,-598.69916,7.9938717,25.601171,-79.8125
5881,-598.2456,7.9987855,25.601171,-79.8125
5882,-597.79205,8.003699,25.601171,-79.8125
5883,-597.33856,8.008613,25.601171,-79.8125
5884,-596.885,8.013526,25.601171,-79.8125
5885,-596.4315,8.018439,25.601171,-79.8125
5886,-595.97797,8.023353,25.601171,-79.8125
5887,-595.5245,8.028266,25.601171,-79.8125
5888,-595.0709,8.03318,25.601171,-79.8125
5889,-594.61743,8.038093,25.601171,-79.8125
5890,-594.1639,8.043007,25.601171,-79.8125
5891,-593.7104,8.04792,25.601171,-79.8125
5892,-593.25684,8.052834,25.601171,-79.8125
5893,-592.8033,8.057747,25.601171,-79.8125
5894,-592.3498,8.06266,25.601171,-79.8125
5895,-591.89624,8.0675745,25.601171,-79.8125
5896,-591.44275,8.072487,25.601171,-79.8125
5897,-590.9892,8.077401,25.601171,-79.8125
5898,-590.5357,8.082314,25.601171,-79.8125
5899,-590.08215,8.087228,25.601171,-79.8125
5900,-589.62866,8.092141,25.601171,-79.8125
5901,-589.1751,8.0970545,25.601171,-79.8125
5902,-588.72156,8.101969,25.601171,-79.8125
5903,-588.26807,8.106881,25.601171,-79.8125
5904,-587.8145,8.111795,25.601171,-79.8125
5905,-587.361,8.116708,25.601171,-79.8125
5906,-586.9075,8.121622,25.601171,-79.8125
5907,-586.454,8.126535,25.601171,-79.8125
5908,-586.0004,8.131449,25.601171,-79.8125
5909,-585.54694,8.136362,25.601171,-79.8125
5910,-585.0934,8.141275,25.601171,-79.8125
5911,-584.6399,8.146189,25.601171,-79.8125
5912,-584.18634,8.151102,25.601171,-79.8125
5913,-583.7328,8.156016,25.601171,-79.8125
5914,-583.2793,8.16093,25.601171,-79.8125
5915,-582.82574,8.165843,25.601171,-79.8125
