timestep,depth,V
2739,-412.52188,0.36828592
2740,-412.6723,0.36778203
2741,-412.82272,0.3672781
2742,-412.97314,0.3667742
2743,-413.1236,0.36627018
2744,-413.27402,0.3657663
2745,-413.42444,0.3652624
2746,-413.57486,0.3647585
2747,-413.7253,0.36425447
2748,-413.87573,0.36375058
2749,-414.02615,0.36324668
2750,-414.17657,0.36274275
2751,-414.327,0.36223885
2752,-414.47745,0.36173484
2753,-414.62787,0.36123094
2754,-414.7783,0.36072704
2755,-414.9287,0.3602231
2756,-415.07916,0.35971913
2757,-415.22958,0.3592152
2758,-415.38,0.3587113
2759,-415.53043,0.3582074
2760,-415.68085,0.3577035
2761,-415.8313,0.3571995
2762,-415.98172,0.3566956
2763,-416.13214,0.3561917
2764,-416.28256,0.35568777
2765,-416.433,0.35518378
2766,-416.58344,0.35467985
2767,-416.73386,0.35417596
2768,-416.88428,0.35367206
2769,-417.0347,0.35316813
2770,-417.18515,0.35266414
2771,-417.33557,0.35216022
2772,-417.486,0.35165632
2773,-417.6364,0.35115242
2774,-417.78687,0.3506484
2775,-417.9373,0.3501445
2776,-418.0877,0.3496406
2777,-418.23813,0.3491367
2778,-418.38855,0.34863278
2779,-418.539,0.3481288
2780,-418.68942,0.34762487
2781,-418.83984,0.34712097
2782,-418.99026,0.34661707
2783,-419.1407,0.34611315
2784,-419.29114,0.34560916
2785,-419.44156,0.34510523
2786,-419.59198,0.34460133
2787,-419.7424,0.34409744
2788,-419.89285,0.34359342
2789,-420.04327,0.34308952
2790,-420.1937,0.34258562
2791,-420.34412,0.34208173
2792,-420.49454,0.3415778
2793,-420.645,0.3410738
2794,-420.7954,0.3405699
2795,-420.94583,0.340066
2796,-421.09625,0.3395621
2797,-421.2467,0.33905807
2798,-421.39713,0.33855417
2799,-421.54755,0.33805028
2800,-421.69797,0.33754635
2801,-421.8484,0.33704245
2802,-421.99884,0.33653843
2803,-422.14926,0.33603454
2804,-422.29968,0.33553064
2805,-422.4501,0.33502674
2806,-422.60056,0.33452272
2807,-422.75098,0.33401883
2808,-422.9014,0.3335149
2809,-423.05182,0.333011
2810,-423.20224,0.3325071
2811,-423.3527,0.3320031
2812,-423.5031,0.3314992
2813,-423.65353,0.3309953
2814,-423.80396,0.33049136
2815,-423.9544,0.32998738
2816,-424.10483,0.32948345
2817,-424.25525,0.32897955
2818,-424.40567,0.32847565
2819,-424.5561,0.32797176
2820,-424.70654,0.32746774
2821,-424.85696,0.32696384
2822,-425.0074,0.32645994
2823,-425.1578,0.32595602
2824,-425.30826,0.32545203
2825,-425.45868,0.3249481
2826,-425.6091,0.3244442
2827,-425.75952,0.3239403
2828,-425.90994,0.32343638
2829,-426.0604,0.3229324
2830,-426.21082,0.32242846
2831,-426.36124,0.32192457
2832,-426.51166,0.32142067
2833,-426.66208,0.32091677
2834,-426.81253,0.32041276
2835,-426.96295,0.31990886
2836,-427.11337,0.31940496
2837,-427.2638,0.31890103
2838,-427.41425,0.31839705
2839,-427.56467,0.31789312
2840,-427.7151,0.31738922
2841,-427.8655,0.31688532
2842,-428.01593,0.3163814
2843,-428.16638,0.3158774
2844,-428.3168,0.31537348
2845,-428.46722,0.31486958
2846,-428.61765,0.31436568
2847,-428.7681,0.31386167
2848,-428.91852,0.31335777
2849,-429.06894,0.31285387
2850,-429.21936,0.31234998
2851,-429.36978,0.31184605
2852,-429.52023,0.31134206
2853,-429.67065,0.31083813
2854,-429.82108,0.31033424
2855,-429.9715,0.30983034
2856,-430.12195,0.30932632
2857,-430.27237,0.30882242
2858,-430.4228,0.30831853
2859,-430.5732,0.3078146
2860,-430.72363,0.3073107
2861,-430.87408,0.30680668
2862,-431.0245,0.3063028
2863,-431.17493,0.3057989
2864,-431.32535,0.305295
2865,-431.4758,0.30479097
2866,-431.62622,0.30428708
2867,-431.77664,0.30378315
2868,-431.92706,0.30327925
2869,-432.07748,0.30277535
2870,-432.22794,0.30227134
2871,-432.37836,0.30176744
2872,-432.52878,0.30126354
2873,-432.6792,0.3007596
2874,-432.82962,0.30025572
2875,-432.98007,0.2997517
2876,-433.1305,0.2992478
2877,-433.2809,0.2987439
2878,-433.43134,0.29824
2879,-433.5818,0.297736
2880,-433.7322,0.2972321
2881,-433.88263,0.29672816
2882,-434.03305,0.29622427
2883,-434.18347,0.29572037
2884,-434.33392,0.29521635
2885,-434.48434,0.29471245
2886,-434.63477,0.29420856
2887,-434.7852,0.29370463
2888,-434.93564,0.29320064
2889,-435.08606,0.2926967
2890,-435.23648,0.29219282
2891,-435.3869,0.29168892
2892,-435.53732,0.29118502
2893,-435.68777,0.290681
2894,-435.8382,0.2901771
2895,-435.98862,0.28967318
2896,-436.13904,0.28916928
2897,-436.2895,0.2886653
2898,-436.4399,0.28816137
2899,-436.59033,0.28765747
2900,-436.74075,0.28715357
2901,-436.89117,0.28664964
2902,-437.04163,0.28614566
2903,-437.19205,0.28564173
2904,-437.34247,0.28513783
2905,-437.4929,0.28463393
2906,-437.64334,0.28412992
2907,-437.79376,0.28362602
2908,-437.94418,0.28312212
2909,-438.0946,0.2826182
2910,-438.24503,0.2821143
2911,-438.39548,0.2816103
2912,-438.5459,0.28110638
2913,-438.69632,0.28060248
2914,-438.84674,0.2800986
2915,-438.9972,0.27959457
2916,-439.1476,0.27909067
2917,-439.29803,0.27858675
2918,-439.44846,0.27808285
2919,-439.59888,0.27757895
2920,-439.74933,0.27707493
2921,-439.89975,0.27657104
2922,-440.05017,0.27606714
2923,-440.2006,0.2755632
2924,-440.351,0.2750593
2925,-440.50146,0.27455533
2926,-440.6519,0.2740514
2927,-440.8023,0.2735475
2928,-440.95273,0.2730436
2929,-441.10318,0.2725396
2930,-441.2536,0.2720357
2931,-441.40402,0.2717226
2932,-441.55444,0.27141136
2933,-441.70486,0.2711001
2934,-441.85532,0.27078876
2935,-442.00574,0.2704775
2936,-442.15616,0.27016622
2937,-442.30658,0.26985496
2938,-442.45703,0.26954365
2939,-442.60745,0.26923236
2940,-442.75787,0.2689211
2941,-442.9083,0.26860982
2942,-443.05872,0.26829857
2943,-443.20917,0.26798725
2944,-443.3596,0.26767597
2945,-443.51,0.2673647
2946,-443.66043,0.26705343
2947,-443.81088,0.2667421
2948,-443.9613,0.26643085
2949,-444.11172,0.26611957
2950,-444.26215,0.2658083
2951,-444.41257,0.26549703
2952,-444.56302,0.2651857
2953,-444.71344,0.26487446
2954,-444.86386,0.26456317
2955,-445.01428,0.26425192
2956,-445.16473,0.26394057
2957,-445.31516,0.26362932
2958,-445.46558,0.26331806
2959,-445.616,0.26300678
2960,-445.76642,0.26269552
2961,-445.91687,0.26238418
2962,-446.0673,0.26207292
2963,-446.2177,0.26176167
2964,-446.36813,0.26145038
2965,-446.51855,0.26113912
2966,-446.669,0.26082778
2967,-446.81943,0.26051652
2968,-446.96985,0.26020527
2969,-447.12027,0.25989398
2970,-447.27072,0.25958267
2971,-447.42114,0.2592714
2972,-447.57156,0.25896013
2973,-447.722,0.25864887
2974,-447.8724,0.25833762
2975,-448.02286,0.25802627
2976,-448.17328,0.25771502
2977,-448.3237,0.25740373
2978,-448.47412,0.25709248
2979,-448.62457,0.25678116
2980,-448.775,0.25646988
2981,-448.9254,0.25615862
2982,-449.07584,0.25584733
2983,-449.22626,0.25553608
2984,-449.3767,0.25522476
2985,-449.52713,0.25491348
2986,-449.67755,0.25460222
2987,-449.82797,0.25429094
2988,-449.97842,0.25397962
2989,-450.12885,0.25366837
2990,-450.27927,0.25335708
2991,-450.4297,0.25304583
2992,-450.5801,0.25273454
2993,-450.73056,0.25242323
2994,-450.88098,0.25211197
2995,-451.0314,0.2518007
2996,-451.18182,0.25148943
2997,-451.33228,0.2511781
2998,-451.4827,0.25086683
2999,-451.63312,0.25055557
3000,-451.78354,0.2502443
3001,-451.93396,0.24993303
3002,-452.0844,0.2496217
3003,-452.23483,0.24931043
3004,-452.38525,0.24899918
3005,-452.53568,0.24868791
3006,-452.6861,0.24837664
3007,-452.83655,0.24806531
3008,-452.98697,0.24775404
3009,-453.1374,0.24744278
3010,-453.2878,0.24713151
3011,-453.43826,0.24682018
3012,-453.58868,0.24650891
3013,-453.7391,0.24619764
3014,-453.88953,0.24588639
3015,-454.03995,0.24557512
3016,-454.1904,0.24526379
3017,-454.34082,0.24495251
3018,-454.49124,0.24464124
3019,-454.64166,0.24432999
3020,-454.7921,0.24401866
3021,-454.94254,0.24370739
3022,-455.09296,0.24339613
3023,-455.24338,0.24308486
3024,-455.3938,0.24277359
3025,-455.54425,0.24246226
3026,-455.69467,0.24215099
3027,-455.8451,0.24183974
3028,-455.9955,0.24152847
3029,-456.14597,0.24121714
3030,-456.2964,0.24090587
3031,-456.4468,0.2405946
3032,-456.59723,0.24028334
3033,-456.74765,0.23997207
3034,-456.8981,0.23966074
3035,-457.04852,0.23934947
3036,-457.19894,0.2390382
3037,-457.34937,0.23872694
3038,-457.49982,0.23841561
3039,-457.65024,0.23810434
3040,-457.80066,0.23779309
3041,-457.95108,0.23748182
3042,-458.1015,0.23717055
3043,-458.25195,0.23685922
3044,-458.40237,0.23654795
3045,-458.5528,0.23623669
3046,-458.70322,0.23592542
3047,-458.85367,0.23561409
3048,-459.0041,0.23530282
3049,-459.1545,0.23499155
3050,-459.30493,0.2346803
3051,-459.45535,0.23436902
3052,-459.6058,0.2340577
3053,-459.75623,0.23374642
3054,-459.90665,0.23343515
3055,-460.05707,0.2331239
3056,-460.2075,0.23281263
3057,-460.35794,0.2325013
3058,-460.50836,0.23219003
3059,-460.65878,0.23187877
3060,-460.8092,0.2315675
3061,-460.95966,0.23125617
3062,-461.11008,0.2309449
3063,-461.2605,0.23063365
3064,-461.41092,0.23032238
3065,-461.56134,0.2300111
3066,-461.7118,0.22969978
3067,-461.8622,0.2293885
3068,-462.01263,0.22907725
3069,-462.16306,0.22876598
3070,-462.3135,0.22845465
3071,-462.46393,0.22814338
3072,-462.61435,0.22783211
3073,-462.76477,0.22752085
3074,-462.9152,0.22720958
3075,-463.06564,0.22689825
3076,-463.21606,0.22658698
3077,-463.3665,0.22627571
3078,-463.5169,0.22596446
3079,-463.66736,0.22565313
3080,-463.81778,0.22534186
3081,-463.9682,0.22503059
3082,-464.11862,0.22471933
3083,-464.26904,0.22440806
3084,-464.4195,0.22409673
3085,-464.56992,0.22378546
3086,-464.72034,0.2234742
3087,-464.87076,0.22316293
3088,-465.0212,0.2228516
3089,-465.17163,0.22254033
3090,-465.32205,0.22222906
3091,-465.47247,0.22191781
3092,-465.6229,0.22160654
3093,-465.77335,0.22129521
3094,-465.92377,0.22098394
3095,-466.0742,0.22067267
3096,-466.2246,0.22036141
3097,-466.37503,0.22005014
3098,-466.52548,0.21973881
3099,-466.6759,0.21942754
3100,-466.82632,0.21911629
3101,-466.97675,0.21880502
3102,-467.1272,0.21849369
3103,-467.27762,0.21818241
3104,-467.42804,0.21787116
3105,-467.57846,0.21755989
3106,-467.72888,0.21724862
3107,-467.87933,0.21693729
3108,-468.02975,0.21662602
3109,-468.18018,0.21631476
3110,-468.3306,0.21600349
3111,-468.48105,0.21569216
3112,-468.63147,0.21538089
3113,-468.7819,0.21506962
3114,-468.9323,0.21475837
3115,-469.08273,0.2144471
3116,-469.2332,0.21413577
3117,-469.3836,0.2138245
3118,-469.53403,0.21351324
3119,-469.68445,0.21320197
3120,-469.8349,0.21289064
3121,-469.98532,0.21257937
3122,-470.13574,0.2122681
3123,-470.28616,0.21195684
3124,-470.43658,0.21164557
3125,-470.58704,0.21133424
3126,-470.73746,0.21102297
3127,-470.88788,0.21071172
3128,-471.0383,0.21040045
3129,-471.18875,0.21008912
3130,-471.33917,0.20977785
3131,-471.4896,0.20946658
3132,-471.64,0.20915532
3133,-471.79044,0.20884405
3134,-471.9409,0.20853272
3135,-472.0913,0.20822145
3136,-472.24173,0.2079102
3137,-472.39215,0.20759892
3138,-472.5426,0.2072876
3139,-472.69302,0.20697632
3140,-472.84344,0.20666505
3141,-472.99387,0.2063538
3142,-473.1443,0.20604253
3143,-473.29474,0.2057312
3144,-473.44516,0.20523632
3145,-473.59558,0.20472802
3146,-473.746,0.20421973
3147,-473.89642,0.20371142
3148,-474.04688,0.20320301
3149,-474.1973,0.20269471
3150,-474.34772,0.2021864
3151,-474.49814,0.2016781
3152,-474.6486,0.2011697
3153,-474.799,0.20066139
3154,-474.94943,0.20015308
3155,-475.09985,0.19964477
3156,-475.25027,0.19913648
3157,-475.40073,0.19862807
3158,-475.55115,0.19811976
3159,-475.70157,0.19761147
3160,-475.852,0.19710317
3161,-476.00244,0.19659474
3162,-476.15286,0.19608645
3163,-476.30328,0.19557816
3164,-476.4537,0.19506985
3165,-476.60413,0.19456154
3166,-476.75458,0.19405314
3167,-476.905,0.19354483
3168,-477.05542,0.19303653
3169,-477.20584,0.19252822
3170,-477.3563,0.19201982
3171,-477.5067,0.19151151
3172,-477.65714,0.1910032
3173,-477.80756,0.19049491
3174,-477.95798,0.1899866
3175,-478.10843,0.18947819
3176,-478.25885,0.1889699
3177,-478.40927,0.1884616
3178,-478.5597,0.1879533
3179,-478.71014,0.18744488
3180,-478.86057,0.18693659
3181,-479.011,0.18642828
3182,-479.1614,0.18591997
3183,-479.31183,0.18541166
3184,-479.46228,0.18490326
3185,-479.6127,0.18439496
3186,-479.76312,0.18388665
3187,-479.91354,0.18337835
3188,-480.06396,0.18287005
3189,-480.21442,0.18236163
3190,-480.36484,0.18185334
3191,-480.51526,0.18134505
3192,-480.66568,0.18083674
3193,-480.81613,0.18032832
3194,-480.96655,0.17982003
3195,-481.11697,0.17931172
3196,-481.2674,0.17880341
3197,-481.41782,0.1782951
3198,-481.56827,0.17778671
3199,-481.7187,0.1772784
3200,-481.8691,0.17677009
3201,-482.01953,0.1762618
3202,-482.16998,0.17575338
3203,-482.3204,0.17524508
3204,-482.47083,0.17473678
3205,-482.62125,0.17422847
3206,-482.77167,0.17372018
3207,-482.92212,0.17321177
3208,-483.07254,0.17270347
3209,-483.22296,0.17219517
3210,-483.37338,0.17168686
3211,-483.52383,0.17117846
3212,-483.67426,0.17067015
3213,-483.82468,0.17016184
3214,-483.9751,0.16965353
3215,-484.12552,0.16914524
3216,-484.27597,0.16863683
3217,-484.4264,0.16812852
3218,-484.5768,0.16762023
3219,-484.72723,0.16711192
3220,-484.8777,0.1666035
3221,-485.0281,0.16609521
3222,-485.17853,0.16558692
3223,-485.32895,0.16507861
3224,-485.47937,0.1645703
3225,-485.62982,0.1640619
3226,-485.78024,0.1635536
3227,-485.93066,0.16304529
3228,-486.0811,0.16253698
3229,-486.2315,0.16202867
3230,-486.38196,0.16152027
3231,-486.53238,0.16101196
3232,-486.6828,0.16050367
3233,-486.83322,0.15999536
3234,-486.98367,0.15948695
3235,-487.1341,0.15897866
3236,-487.28452,0.15847035
3237,-487.43494,0.15796205
3238,-487.58536,0.15745375
3239,-487.7358,0.15694535
3240,-487.88623,0.15643704
3241,-488.03665,0.15592873
3242,-488.18707,0.15542042
3243,-488.33752,0.15491202
3244,-488.48795,0.15440372
3245,-488.63837,0.15389541
3246,-488.7888,0.15338711
3247,-488.9392,0.1528788
3248,-489.08966,0.1523704
3249,-489.24008,0.1518621
3250,-489.3905,0.15135379
3251,-489.54092,0.1508455
3252,-489.69138,0.15033709
3253,-489.8418,0.14982878
3254,-489.99222,0.14932048
3255,-490.14264,0.14881217
3256,-490.29306,0.14830387
3257,-490.4435,0.14779547
3258,-490.59393,0.14728716
3259,-490.74435,0.14677885
3260,-490.89478,0.14627056
3261,-491.04523,0.14576215
3262,-491.19565,0.14525384
3263,-491.34607,0.14474554
3264,-491.4965,0.14423724
3265,-491.6469,0.14372894
3266,-491.79736,0.14322053
3267,-491.94778,0.14271222
3268,-492.0982,0.14220393
3269,-492.24863,0.14169562
3270,-492.39908,0.1411872
3271,-492.5495,0.14067891
3272,-492.69992,0.1401706
3273,-492.85034,0.1396623
3274,-493.00076,0.139154
3275,-493.1512,0.13864559
3276,-493.30164,0.13813728
3277,-493.45206,0.13762899
3278,-493.60248,0.13712068
3279,-493.7529,0.13661239
3280,-493.90335,0.13610397
3281,-494.05377,0.13559566
3282,-494.2042,0.13508737
3283,-494.3546,0.13457906
3284,-494.50507,0.13407065
3285,-494.6555,0.13356236
3286,-494.8059,0.13305405
3287,-494.95633,0.13254574
3288,-495.10675,0.13203745
3289,-495.2572,0.13152903
3290,-495.40762,0.13102072
3291,-495.55804,0.13051243
3292,-495.70847,0.13000412
3293,-495.85892,0.12949571
3294,-496.00934,0.12898742
3295,-496.15976,0.12847911
3296,-496.31018,0.12797081
3297,-496.4606,0.1274625
3298,-496.61105,0.1269541
3299,-496.76147,0.1264458
3300,-496.9119,0.12593749
3301,-497.06232,0.12542918
3302,-497.21277,0.124920785
3303,-497.3632,0.12441248
3304,-497.5136,0.123904176
3305,-497.66403,0.12339587
3306,-497.81445,0.12288757
3307,-497.9649,0.12237916
3308,-498.11533,0.12187086
3309,-498.26575,0.12136255
3310,-498.41617,0.12085425
3311,-498.56662,0.120345846
3312,-498.71704,0.11983754
3313,-498.86746,0.11932924
3314,-499.01788,0.118820935
3315,-499.1683,0.11831263
3316,-499.31876,0.11780422
3317,-499.46918,0.11729592
3318,-499.6196,0.11678761
3319,-499.77002,0.11627931
3320,-499.92044,0.11577101
3321,-500.0709,0.115262605
3322,-500.2213,0.114754304
3323,-500.37173,0.114245996
3324,-500.52216,0.113737695
3325,-500.6726,0.11322929
3326,-500.82303,0.11272098
3327,-500.97345,0.11221268
3328,-501.12387,0.11170438
3329,-501.2743,0.11119607
3330,-501.42474,0.110687666
3331,-501.57516,0.110179365
3332,-501.7256,0.109671056
3333,-501.876,0.109162755
3334,-502.02646,0.10865435
3335,-502.17688,0.10814605
3336,-502.3273,0.10763774
3337,-502.47772,0.10712944
3338,-502.62814,0.10662114
3339,-502.7786,0.10611273
3340,-502.92902,0.105604425
3341,-503.07944,0.105096124
3342,-503.22986,0.10458782
3343,-503.3803,0.10407941
3344,-503.53073,0.10357111
3345,-503.68115,0.10306281
3346,-503.83157,0.1025545
3347,-503.982,0.1020462
3348,-504.13245,0.101537794
3349,-504.28287,0.10102949
3350,-504.4333,0.100521185
3351,-504.5837,0.10001288
3352,-504.73416,0.09950448
3353,-504.88458,0.09899617
3354,-505.035,0.09848787
3355,-505.18542,0.09797957
3356,-505.33585,0.09747127
3357,-505.4863,0.096962854
3358,-505.63672,0.09645455
3359,-505.78714,0.09594625
3360,-505.93756,0.095437944
3361,-506.088,0.09492954
3362,-506.23843,0.09442124
3363,-506.38885,0.09391294
3364,-506.53928,0.09340463
3365,-506.6897,0.093284376
3366,-506.84015,0.09316599
3367,-506.99057,0.093047634
3368,-507.141,0.09292928
3369,-507.2914,0.09281092
3370,-507.44183,0.09269257
3371,-507.5923,0.09257419
3372,-507.7427,0.09245583
3373,-507.89313,0.092337474
3374,-508.04355,0.092219114
3375,-508.194,0.09210074
3376,-508.34442,0.09198238
3377,-508.49484,0.09186402
3378,-508.64526,0.09174567
3379,-508.7957,0.09162731
3380,-508.94614,0.091508925
3381,-509.09656,0.09139057
3382,-509.24698,0.09127221
3383,-509.3974,0.09115386
3384,-509.54785,0.09103548
3385,-509.69827,0.09091712
3386,-509.8487,0.090798765
3387,-509.9991,0.090680405
3388,-510.14954,0.09056205
3389,-510.3,0.09044367
3390,-510.4504,0.09032531
3391,-510.60083,0.09020696
3392,-510.75125,0.0900886
3393,-510.9017,0.089970216
3394,-511.05212,0.08985186
3395,-511.20255,0.089733504
3396,-511.35297,0.08961515
3397,-511.5034,0.08949679
3398,-511.65384,0.08937842
3399,-511.80426,0.08926006
3400,-511.95468,0.0891417
3401,-512.1051,0.089023344
3402,-512.25555,0.08890496
3403,-512.406,0.08878658
3404,-512.5564,0.08866825
3405,-512.70685,0.08854987
3406,-512.85724,0.08843154
3407,-513.0077,0.088313155
3408,-513.1581,0.08819482
3409,-513.30853,0.08807644
3410,-513.459,0.08795806
3411,-513.6094,0.08783973
3412,-513.7598,0.08772135
3413,-513.9102,0.08760302
3414,-514.06067,0.087484635
3415,-514.2111,0.08736625
3416,-514.3615,0.08724792
3417,-514.51196,0.08712954
3418,-514.6624,0.08701116
3419,-514.8128,0.08689283
3420,-514.96326,0.086774446
3421,-515.11365,0.08665611
3422,-515.2641,0.08653773
3423,-515.41455,0.08641935
3424,-515.56494,0.08630102
3425,-515.7154,0.08618264
3426,-515.8658,0.08606431
3427,-516.01624,0.08594593
3428,-516.1667,0.085827544
3429,-516.3171,0.085709214
3430,-516.4675,0.08559083
3431,-516.6179,0.085472494
3432,-516.7684,0.08535412
3433,-516.9188,0.08523574
3434,-517.0692,0.0851174
3435,-517.21967,0.084999025
3436,-517.37006,0.084880695
3437,-517.5205,0.08476231
3438,-517.67096,0.08464393
3439,-517.82135,0.0845256
3440,-517.9718,0.08440722
3441,-518.12225,0.084288836
3442,-518.27264,0.084170505
3443,-518.4231,0.08405212
3444,-518.5735,0.083933786
3445,-518.72394,0.08381541
3446,-518.8744,0.08369703
3447,-519.0248,0.08357869
3448,-519.17523,0.083460316
3449,-519.3256,0.083341986
3450,-519.4761,0.0832236
3451,-519.6265,0.08310522
3452,-519.7769,0.08298689
3453,-519.92737,0.08286851
3454,-520.07776,0.08275017
3455,-520.2282,0.0826318
3456,-520.37866,0.082513414
3457,-520.52905,0.08239508
3458,-520.6795,0.0822767
3459,-520.82996,0.08215832
3460,-520.98035,0.08203999
3461,-521.1308,0.08192161
3462,-521.2812,0.08180328
3463,-521.43164,0.081684895
3464,-521.5821,0.08156651
3465,-521.7325,0.08144818
3466,-521.88293,0.0813298
3467,-522.0333,0.08121146
3468,-522.1838,0.08109309
3469,-522.3342,0.080974706
3470,-522.4846,0.080856375
3471,-522.6351,0.08073799
3472,-522.78546,0.08061966
3473,-522.9359,0.08050128
3474,-523.08636,0.0803829
3475,-523.23676,0.08026457
3476,-523.3872,0.080146186
3477,-523.5376,0.08002785
3478,-523.68805,0.07990947
3479,-523.8385,0.07979109
3480,-523.9889,0.079672754
3481,-524.13934,0.07955438
3482,-524.2898,0.079436
3483,-524.4402,0.07931767
3484,-524.59064,0.079199284
3485,-524.741,0.079080954
3486,-524.8915,0.07896257
3487,-525.04193,0.07884419
3488,-525.1923,0.07872586
3489,-525.3428,0.07860748
3490,-525.49316,0.07848914
3491,-525.6436,0.078370765
3492,-525.79407,0.07825238
3493,-525.94446,0.078134045
3494,-526.0949,0.07801567
3495,-526.2453,0.07789733
3496,-526.39575,0.07777896
3497,-526.5462,0.077660576
3498,-526.6966,0.077542245
3499,-526.84705,0.07742386
3500,-526.9975,0.07730548
3501,-527.1479,0.07718715
3502,-527.29834,0.07706877
3503,-527.4487,0.07695043
3504,-527.5992,0.076832056
3505,-527.74963,0.076713674
3506,-527.9,0.07659534
3507,-528.0505,0.07647696
3508,-528.20087,0.07635863
3509,-528.3513,0.07624025
3510,-528.5018,0.07612187
3511,-528.65216,0.07600354
3512,-528.8026,0.075885154
3513,-528.953,0.07576682
3514,-529.10345,0.07564844
