timestep,depth,Salinity
5412,-627.0882,35.21667
5413,-628.25305,35.214424
5414,-629.4179,35.212173
5415,-630.58276,35.209923
5416,-631.74756,35.207672
5417,-632.9124,35.20542
5418,-634.0773,35.20317
5419,-635.2421,35.20092
5420,-636.407,35.19867
5421,-637.57184,35.196423
5422,-638.7367,35.19417
5423,-639.90155,35.19192
5424,-641.0664,35.18967
5425,-642.2312,35.18742
5426,-643.39606,35.18517
5427,-644.5609,35.18292
5428,-645.72577,35.180668
5429,-646.8906,35.178417
5430,-648.0555,35.17617
5431,-649.22034,35.17392
5432,-650.3852,35.17167
5433,-651.55005,35.16942
5434,-652.7149,35.167168
5435,-653.87976,35.164917
5436,-655.04456,35.162666
5437,-656.2094,35.160416
5438,-657.37427,35.15817
5439,-658.5391,35.15592
5440,-659.704,35.153667
5441,-660.86884,35.151417
5442,-662.0337,35.149166
5443,-663.19855,35.146915
5444,-664.3634,35.144665
5445,-665.5282,35.142414
5446,-666.69305,35.140167
5447,-667.8579,35.137917
5448,-669.02277,35.135666
5449,-670.1876,35.133415
5450,-671.3525,35.131165
5451,-672.51733,35.128914
5452,-673.6822,35.126663
5453,-674.84705,35.124413
5454,-676.0119,35.12216
5455,-677.17676,35.119915
5456,-678.34155,35.117664
5457,-679.5064,35.115414
5458,-680.67126,35.113163
5459,-681.8361,35.110912
5460,-683.001,35.10866
5461,-684.16583,35.10641
5462,-685.3307,35.10416
5463,-686.49554,35.101913
5464,-687.6604,35.099663
5465,-688.8252,35.097412
5466,-689.99005,35.09516
5467,-691.1549,35.09291
5468,-692.31976,35.09066
5469,-693.4846,35.08841
5470,-694.6495,35.08616
5471,-695.81433,35.08391
5472,-696.9792,35.08166
5473,-698.14404,35.07941
5474,-699.3089,35.07716
5475,-700.47375,35.07491
5476,-701.63855,35.07266
5477,-702.8034,35.070408
5478,-703.96826,35.068157
5479,-705.1331,35.065907
5480,-706.298,35.06366
5481,-707.4628,35.06141
5482,-708.6277,35.05916
5483,-709.79254,35.056908
5484,-710.9574,35.054657
5485,-712.1222,35.052406
5486,-713.28705,35.050156
5487,-714.4519,35.047905
5488,-715.61676,35.04566
5489,-716.7816,35.043407
5490,-717.9465,35.041157
5491,-719.1113,35.038906
5492,-720.2762,35.036655
5493,-721.44104,35.034405
5494,-722.6059,35.032154
5495,-723.77075,35.029903
5496,-724.93555,35.027657
5497,-726.1004,35.025406
5498,-727.26526,35.023155
5499,-728.4301,35.020905
5500,-729.595,35.018654
5501,-729.595,35.018654
5502,-729.1656,35.018723
5503,-728.7362,35.018795
5504,-728.3068,35.018864
5505,-727.87744,35.018932
5506,-727.44806,35.019
5507,-727.0187,35.019073
5508,-726.5893,35.019142
5509,-726.1599,35.01921
5510,-725.7305,35.01928
5511,-725.30115,35.019352
5512,-724.87177,35.01942
5513,-724.4424,35.01949
5514,-724.013,35.019558
5515,-723.5836,35.01963
5516,-723.15424,35.0197
5517,-722.72485,35.019768
5518,-722.2955,35.01984
5519,-721.8661,35.01991
5520,-721.43665,35.019978
5521,-721.00726,35.020046
5522,-720.5779,35.02012
5523,-720.1485,35.020187
5524,-719.7191,35.020256
5525,-719.28973,35.020325
5526,-718.86035,35.020397
5527,-718.43097,35.020466
5528,-718.0016,35.020535
5529,-717.5722,35.020607
5530,-717.1428,35.020676
5531,-716.71344,35.020744
5532,-716.28406,35.020813
5533,-715.8547,35.020885
5534,-715.4253,35.020954
5535,-714.9959,35.021023
5536,-714.5665,35.02109
5537,-714.13715,35.021164
5538,-713.70776,35.021233
5539,-713.2784,35.0213
5540,-712.849,35.02137
5541,-712.4196,35.021442
5542,-711.99023,35.02151
5543,-711.56085,35.02158
5544,-711.1315,35.021652
5545,-710.7021,35.02172
5546,-710.2727,35.02179
5547,-709.84326,35.02186
5548,-709.4139,35.02193
5549,-708.9845,35.022
5550,-708.5551,35.022068
5551,-708.12573,35.022137
5552,-707.69635,35.02221
5553,-707.26697,35.022278
5554,-706.8376,35.022346
5555,-706.4082,35.022415
5556,-705.9788,35.022488
5557,-705.54944,35.022556
5558,-705.12006,35.022625
5559,-704.6907,35.022697
5560,-704.2613,35.022766
5561,-703.8319,35.022835
5562,-703.4025,35.022903
5563,-702.97314,35.022976
5564,-702.54376,35.023045
5565,-702.1144,35.023113
5566,-701.685,35.023182
5567,-701.2556,35.023254
5568,-700.82623,35.023323
5569,-700.39685,35.02339
5570,-699.96747,35.023464
5571,-699.5381,35.023533
5572,-699.1087,35.0236
5573,-698.6793,35.02367
5574,-698.24994,35.023743
5575,-697.8205,35.02381
5576,-697.3911,35.02388
5577,-696.96173,35.02395
5578,-696.53235,35.02402
5579,-696.10297,35.02409
5580,-695.6736,35.02416
5581,-695.2442,35.024227
5582,-694.8148,35.0243
5583,-694.38544,35.02437
5584,-693.95605,35.024437
5585,-693.5267,35.02451
5586,-693.0973,35.02458
5587,-692.6679,35.024647
5588,-692.2385,35.024715
5589,-691.80914,35.024788
5590,-691.37976,35.024857
5591,-690.9504,35.024925
5592,-690.521,35.024994
5593,-690.0916,35.025066
5594,-689.66223,35.02514
5595,-689.23285,35.025284
5596,-688.80347,35.025425
5597,-688.3741,35.02557
5598,-687.9447,35.02571
5599,-687.5153,35.025856
5600,-687.08594,35.026
5601,-686.65656,35.026142
5602,-686.2271,35.026287
5603,-685.7977,35.02643
5604,-685.36835,35.026573
5605,-684.93896,35.02672
5606,-684.5096,35.02686
5607,-684.0802,35.027004
5608,-683.6508,35.02715
5609,-683.22144,35.02729
5610,-682.79205,35.027435
5611,-682.3627,35.027576
5612,-681.9333,35.02772
5613,-681.5039,35.027866
5614,-681.0745,35.028008
5615,-680.64514,35.028152
5616,-680.21576,35.028294
5617,-679.7864,35.02844
5618,-679.357,35.028584
5619,-678.9276,35.028725
5620,-678.4982,35.02887
5621,-678.06885,35.02901
5622,-677.63947,35.029156
5623,-677.2101,35.0293
5624,-676.7807,35.02944
5625,-676.3513,35.029587
5626,-675.92194,35.029728
5627,-675.49255,35.029873
5628,-675.0632,35.030018
5629,-674.6337,35.03016
5630,-674.20435,35.030304
5631,-673.77496,35.03045
5632,-673.3456,35.03059
5633,-672.9162,35.030735
5634,-672.4868,35.030876
5635,-672.05743,35.03102
5636,-671.62805,35.031166
5637,-671.19867,35.031307
5638,-670.7693,35.031452
5639,-670.3399,35.031593
5640,-669.9105,35.03174
5641,-669.48114,35.031883
5642,-669.05176,35.032024
5643,-668.6224,35.03217
5644,-668.193,35.03231
5645,-667.7636,35.032455
5646,-667.3342,35.0326
5647,-666.90485,35.03274
5648,-666.47546,35.032887
5649,-666.0461,35.033028
5650,-665.6167,35.033173
5651,-665.1873,35.033318
5652,-664.75793,35.03346
5653,-664.32855,35.033604
5654,-663.8992,35.033745
5655,-663.4698,35.03389
5656,-663.0404,35.034035
5657,-662.61096,35.034176
5658,-662.1816,35.03432
5659,-661.7522,35.034466
5660,-661.3228,35.034607
5661,-660.89343,35.03475
5662,-660.46405,35.034893
5663,-660.03467,35.035038
5664,-659.6053,35.035183
5665,-659.1759,35.035324
5666,-658.7465,35.03547
5667,-658.31714,35.03561
5668,-657.88776,35.035755
5669,-657.4584,35.0359
5670,-657.029,35.03604
5671,-656.5996,35.036186
5672,-656.1702,35.036327
5673,-655.74084,35.036472
5674,-655.31146,35.036617
5675,-654.8821,35.03676
5676,-654.4527,35.036903
5677,-654.0233,35.037045
5678,-653.59393,35.03719
5679,-653.16455,35.037334
5680,-652.73517,35.037476
5681,-652.3058,35.03762
5682,-651.8764,35.037766
5683,-651.447,35.037907
5684,-651.0176,35.03805
5685,-650.5882,35.03828
5686,-650.1588,35.038567
5687,-649.72943,35.038853
5688,-649.30005,35.03914
5689,-648.87067,35.03942
5690,-648.4413,35.039707
5691,-648.0119,35.039993
5692,-647.5825,35.04028
5693,-647.15314,35.04056
5694,-646.72375,35.040848
5695,-646.2944,35.041134
5696,-645.865,35.04142
5697,-645.4356,35.041702
5698,-645.0062,35.04199
5699,-644.57684,35.042274
5700,-644.14746,35.04256
5701,-643.7181,35.042843
5702,-643.2887,35.04313
5703,-642.8593,35.043415
5704,-642.42993,35.043697
5705,-642.00055,35.043983
5706,-641.57117,35.04427
5707,-641.1418,35.044556
5708,-640.7124,35.044838
5709,-640.283,35.045124
5710,-639.85364,35.04541
5711,-639.4242,35.045696
5712,-638.9948,35.04598
5713,-638.5654,35.046265
5714,-638.13605,35.04655
5715,-637.70667,35.046837
5716,-637.2773,35.04712
5717,-636.8479,35.047405
5718,-636.4185,35.04769
5719,-635.98914,35.047977
5720,-635.55975,35.04826
5721,-635.1304,35.048546
5722,-634.701,35.048832
5723,-634.2716,35.049118
5724,-633.8422,35.0494
5725,-633.41284,35.049686
5726,-632.98346,35.049973
5727,-632.5541,35.05026
5728,-632.1247,35.05054
5729,-631.6953,35.050827
5730,-631.2659,35.051113
5731,-630.83655,35.051395
5732,-630.40717,35.05168
5733,-629.9778,35.051968
5734,-629.5484,35.052254
5735,-629.119,35.052536
5736,-628.68964,35.052822
5737,-628.26025,35.05311
5738,-627.8309,35.053394
5739,-627.4014,35.053677
5740,-626.97205,35.053963
5741,-626.54266,35.05425
5742,-626.1133,35.054535
5743,-625.6839,35.054817
5744,-625.2545,35.055103
5745,-624.82513,35.05539
5746,-624.39575,35.055676
5747,-623.9664,35.055958
5748,-623.537,35.056244
5749,-623.1076,35.05653
5750,-622.6782,35.056816
5751,-622.24884,35.0571
5752,-621.81946,35.057384
5753,-621.3901,35.05767
5754,-620.9607,35.057953
5755,-620.5313,35.05824
5756,-620.1019,35.058525
5757,-619.67255,35.05881
5758,-619.24316,35.059093
5759,-618.8138,35.05938
5760,-618.3844,35.059666
5761,-617.955,35.05995
5762,-617.52563,35.060234
5763,-617.09625,35.06052
5764,-616.6669,35.060806
5765,-616.2375,35.061092
5766,-615.80804,35.061375
5767,-615.37866,35.06166
5768,-614.9493,35.061947
5769,-614.5199,35.062233
5770,-614.0905,35.062515
5771,-613.66113,35.0628
5772,-613.23175,35.063087
5773,-612.80237,35.063427
5774,-612.373,35.06379
5775,-611.9436,35.06415
5776,-611.5142,35.064518
5777,-611.08484,35.06488
5778,-610.65546,35.065243
5779,-610.2261,35.065605
5780,-609.7967,35.065968
5781,-609.3673,35.06633
5782,-608.9379,35.066696
5783,-608.50854,35.06706
5784,-608.07916,35.06742
5785,-607.6498,35.067783
5786,-607.2204,35.068146
5787,-606.791,35.06851
5788,-606.36163,35.068874
5789,-605.93225,35.069237
5790,-605.50287,35.0696
5791,-605.0735,35.06996
5792,-604.6441,35.070324
5793,-604.21466,35.070686
5794,-603.7853,35.07105
5795,-603.3559,35.071415
5796,-602.9265,35.071777
5797,-602.49713,35.07214
5798,-602.06775,35.072502
5799,-601.63837,35.072865
5800,-601.209,35.073227
5801,-600.7796,35.073593
5802,-600.3502,35.073956
5803,-599.92084,35.074318
5804,-599.49146,35.07468
5805,-599.0621,35.075043
5806,-598.6327,35.075405
5807,-598.2033,35.07577
5808,-597.7739,35.076134
5809,-597.34454,35.076496
5810,-596.91516,35.07686
5811,-596.4858,35.07722
5812,-596.0564,35.077583
5813,-595.627,35.077946
5814,-595.19763,35.078312
5815,-594.76825,35.078674
5816,-594.33887,35.079037
5817,-593.9095,35.0794
5818,-593.4801,35.07976
5819,-593.0507,35.080124
5820,-592.62134,35.08049
5821,-592.1919,35.080853
5822,-591.7625,35.081215
5823,-591.3331,35.081577
5824,-590.90375,35.08194
5825,-590.47437,35.082302
5826,-590.045,35.08267
5827,-589.6156,35.08303
5828,-589.1862,35.083393
5829,-588.75684,35.083755
5830,-588.32745,35.084118
5831,-587.8981,35.08448
5832,-587.4687,35.084843
5833,-587.0393,35.08521
5834,-586.6099,35.08557
5835,-586.18054,35.085934
5836,-585.75116,35.086296
5837,-585.3218,35.08666
5838,-584.8924,35.08702
5839,-584.463,35.087387
5840,-584.0336,35.08775
5841,-583.60425,35.08811
5842,-583.17487,35.088474
5843,-582.7455,35.088837
5844,-582.3161,35.0892
5845,-581.8867,35.08956
5846,-581.45734,35.089928
5847,-581.02795,35.09029
5848,-580.5985,35.090652
5849,-580.1691,35.091015
5850,-579.73975,35.091377
5851,-579.31036,35.09174
5852,-578.881,35.092106
5853,-578.4516,35.09247
5854,-578.0222,35.09283
5855,-577.59283,35.093193
5856,-577.16345,35.093555
5857,-576.7341,35.093918
5858,-576.3047,35.094307
5859,-575.8753,35.094734
5860,-575.4459,35.095165
5861,-575.01654,35.095592
5862,-574.58716,35.09602
5863,-574.1578,35.09645
5864,-573.7284,35.096878
5865,-573.299,35.09731
5866,-572.8696,35.097736
5867,-572.44025,35.098164
5868,-572.01086,35.098595
5869,-571.5815,35.099022
5870,-571.1521,35.09945
5871,-570.7227,35.09988
5872,-570.29333,35.100307
5873,-569.86395,35.100735
5874,-569.4346,35.101166
5875,-569.0051,35.101593
5876,-568.57574,35.102024
5877,-568.14636,35.10245
5878,-567.717,35.10288
5879,-567.2876,35.10331
5880,-566.8582,35.103737
5881,-566.42883,35.104164
5882,-565.99945,35.104595
5883,-565.57007,35.105022
5884,-565.1407,35.105453
5885,-564.7113,35.10588
5886,-564.2819,35.106308
5887,-563.85254,35.10674
5888,-563.42316,35.107166
5889,-562.9938,35.107594
5890,-562.5644,35.108025
5891,-562.135,35.10845
5892,-561.7056,35.10888
5893,-561.27625,35.10931
5894,-560.84686,35.109737
5895,-560.4175,35.11017
5896,-559.9881,35.110596
5897,-559.5587,35.111023
5898,-559.12933,35.111454
5899,-558.69995,35.11188
5900,-558.27057,35.11231
5901,-557.8412,35.11274
5902,-557.41174,35.113167
5903,-556.98236,35.113594
5904,-556.553,35.114025
5905,-556.1236,35.114452
5906,-555.6942,35.114883
5907,-555.26483,35.11531
5908,-554.83545,35.115738
5909,-554.40607,35.11617
5910,-553.9767,35.116596
5911,-553.5473,35.117023
5912,-553.1179,35.117455
5913,-552.68854,35.11788
5914,-552.25916,35.118313
5915,-551.8298,35.11874
5916,-551.4004,35.119167
5917,-550.971,35.1196
5918,-550.5416,35.120026
5919,-550.11224,35.120453
5920,-549.68286,35.120884
5921,-549.2535,35.12131
5922,-548.8241,35.12174
5923,-548.3947,35.12217
5924,-547.96533,35.122597
5925,-547.53595,35.123028
5926,-547.10657,35.123455
5927,-546.6772,35.123882
5928,-546.2478,35.124313
5929,-545.8184,35.12474
5930,-545.389,35.125168
5931,-544.9596,35.1256
5932,-544.5302,35.126026
5933,-544.1008,35.126457
5934,-543.67145,35.126884
5935,-543.24207,35.12731
5936,-542.8127,35.127743
5937,-542.3833,35.12817
5938,-541.9539,35.128597
5939,-541.52454,35.12903
5940,-541.09515,35.129456
5941,-540.6658,35.12994
5942,-540.2364,35.130463
5943,-539.807,35.13098
5944,-539.3776,35.131504
5945,-538.94824,35.132023
5946,-538.51886,35.13254
5947,-538.0895,35.133064
5948,-537.6601,35.133583
5949,-537.2307,35.1341
5950,-536.80133,35.134624
5951,-536.37195,35.135143
5952,-535.94257,35.135662
5953,-535.5132,35.136185
5954,-535.0838,35.136703
5955,-534.6544,35.137226
5956,-534.22504,35.137745
5957,-533.7956,35.138264
5958,-533.3662,35.138786
5959,-532.9368,35.139305
5960,-532.50745,35.139824
5961,-532.07806,35.140347
5962,-531.6487,35.140865
5963,-531.2193,35.141384
5964,-530.7899,35.141907
5965,-530.36053,35.142426
5966,-529.93115,35.14295
5967,-529.5018,35.143467
5968,-529.0724,35.143986
5969,-528.643,35.14451
5970,-528.2136,35.145027
5971,-527.78424,35.145546
5972,-527.35486,35.14607
5973,-526.9255,35.146587
5974,-526.4961,35.147106
5975,-526.0667,35.14763
5976,-525.6373,35.148148
5977,-525.20795,35.14867
5978,-524.77856,35.14919
5979,-524.3492,35.149708
5980,-523.9198,35.15023
5981,-523.4904,35.15075
5982,-523.06104,35.151268
5983,-522.63165,35.15179
5984,-522.2022,35.15231
5985,-521.7728,35.15283
5986,-521.34344,35.15335
5987,-520.91406,35.15387
5988,-520.4847,35.154392
5989,-520.0553,35.15491
5990,-519.6259,35.15543
5991,-519.19653,35.155952
5992,-518.76715,35.15647
5993,-518.33777,35.15699
5994,-517.9084,35.157513
5995,-517.479,35.15803
5996,-517.0496,35.15855
5997,-516.62024,35.159073
5998,-516.19086,35.15959
5999,-515.7615,35.16011
6000,-515.3321,35.160633
6001,-514.9027,35.16115
6002,-514.4733,35.161674
6003,-514.04395,35.162193
6004,-513.61456,35.162712
6005,-513.1852,35.163235
6006,-512.7558,35.163754
6007,-512.3264,35.164272
6008,-511.897,35.164795
6009,-511.46762,35.165314
6010,-511.03824,35.165833
6011,-510.60886,35.166355
6012,-510.17947,35.166874
6013,-509.7501,35.167397
6014,-509.3207,35.167915
6015,-508.89133,35.168434
6016,-508.46194,35.168957
6017,-508.03256,35.169476
6018,-507.60315,35.169994
6019,-507.17377,35.170517
6020,-506.7444,35.171036
6021,-506.315,35.171658
6022,-505.88562,35.172375
6023,-505.45624,35.17309
6024,-505.02686,35.173805
6025,-504.59747,35.174522
6026,-504.1681,35.175236
6027,-503.7387,35.175953
6028,-503.30933,35.17667
6029,-502.87994,35.177383
6030,-502.45056,35.1781
6031,-502.02118,35.178814
6032,-501.59177,35.17953
6033,-501.16238,35.18025
6034,-500.733,35.18096
6035,-500.30362,35.18168
6036,-499.87424,35.182392
6037,-499.44485,35.18311
6038,-499.01547,35.183826
6039,-498.5861,35.18454
6040,-498.1567,35.185257
6041,-497.72733,35.18597
6042,-497.29794,35.186687
6043,-496.86856,35.187405
6044,-496.43918,35.188118
6045,-496.0098,35.188835
6046,-495.58038,35.18955
6047,-495.151,35.190266
6048,-494.72162,35.190983
6049,-494.29224,35.191696
6050,-493.86285,35.192413
6051,-493.43347,35.193127
6052,-493.0041,35.193844
6053,-492.5747,35.19456
6054,-492.14532,35.195274
6055,-491.71594,35.19599
6056,-491.28656,35.19671
6057,-490.85718,35.197422
6058,-490.4278,35.19814
6059,-489.99838,35.198853
6060,-489.569,35.19957
6061,-489.13962,35.200287
6062,-488.71024,35.201
6063,-488.28085,35.201717
6064,-487.85147,35.20243
6065,-487.4221,35.203148
6066,-486.9927,35.203865
6067,-486.56332,35.20458
6068,-486.13394,35.205296
6069,-485.70456,35.20601
6070,-485.27518,35.206726
6071,-484.8458,35.207443
6072,-484.4164,35.208157
6073,-483.987,35.208874
6074,-483.55762,35.209587
6075,-483.12823,35.210304
6076,-482.69885,35.21102
6077,-482.26947,35.211735
6078,-481.8401,35.212452
6079,-481.4107,35.213165
6080,-480.98132,35.213882
6081,-480.55194,35.2146
6082,-480.12256,35.215313
6083,-479.69318,35.21603
6084,-479.2638,35.216743
6085,-478.8344,35.21746
6086,-478.40503,35.218178
6087,-477.97562,35.21889
6088,-477.54623,35.21961
6089,-477.11685,35.220325
6090,-476.68747,35.22104
6091,-476.2581,35.221756
6092,-475.8287,35.22247
6093,-475.39932,35.223186
6094,-474.96994,35.223904
6095,-474.54056,35.224617
6096,-474.11118,35.225334
6097,-473.6818,35.226048
6098,-473.2524,35.2268
6099,-472.82303,35.227795
6100,-472.39362,35.22879
6101,-471.96423,35.229786
6102,-471.53485,35.23078
6103,-471.10547,35.231777
6104,-470.6761,35.232773
6105,-470.2467,35.233765
6106,-469.81732,35.23476
6107,-469.38794,35.235756
6108,-468.95856,35.23675
6109,-468.52917,35.237747
6110,-468.0998,35.238743
6111,-467.6704,35.23974
6112,-467.24103,35.240734
6113,-466.81165,35.24173
6114,-466.38223,35.242725
6115,-465.95285,35.24372
6116,-465.52347,35.244717
6117,-465.0941,35.245712
6118,-464.6647,35.246704
6119,-464.23532,35.2477
6120,-463.80594,35.248695
6121,-463.37656,35.24969
6122,-462.94717,35.250687
6123,-462.5178,35.251682
6124,-462.0884,35.252678
6125,-461.65903,35.253674
6126,-461.22964,35.25467
6127,-460.80026,35.255665
6128,-460.37085,35.25666
6129,-459.94147,35.257656
6130,-459.5121,35.25865
6131,-459.0827,35.259647
6132,-458.65332,35.26064
6133,-458.22394,35.261635
6134,-457.79456,35.26263
6135,-457.36517,35.263626
6136,-456.9358,35.26462
6137,-456.5064,35.265617
6138,-456.07703,35.266613
6139,-455.64764,35.26761
6140,-455.21826,35.268604
6141,-454.78885,35.2696
6142,-454.35947,35.270596
6143,-453.93008,35.27159
6144,-453.5007,35.272587
6145,-453.07132,35.273582
6146,-452.64194,35.274574
6147,-452.21255,35.27557
6148,-451.78317,35.276566
6149,-451.3538,35.27756
6150,-450.9244,35.278557
6151,-450.49503,35.279552
6152,-450.06564,35.28055
6153,-449.63626,35.281544
6154,-449.20688,35.28254
6155,-448.77747,35.283535
6156,-448.34808,35.28453
6157,-447.9187,35.285526
6158,-447.48932,35.286522
6159,-447.05994,35.287514
6160,-446.63055,35.28851
6161,-446.20117,35.289505
6162,-445.7718,35.2905
6163,-445.3424,35.291496
6164,-444.91302,35.292492
6165,-444.48364,35.293488
6166,-444.05426,35.294483
6167,-443.62488,35.29548
6168,-443.1955,35.296474
6169,-442.76608,35.29747
6170,-442.3367,35.298466
6171,-441.90732,35.29946
6172,-441.47794,35.300457
6173,-441.04855,35.301582
6174,-440.61917,35.302853
6175,-440.1898,35.304123
6176,-439.7604,35.305393
6177,-439.33102,35.306664
6178,-438.90164,35.30793
6179,-438.47226,35.3092
6180,-438.04288,35.31047
6181,-437.6135,35.31174
6182,-437.18408,35.31301
6183,-436.7547,35.31428
6184,-436.32532,35.31555
6185,-435.89594,35.316822
6186,-435.46655,35.31809
6187,-435.03717,35.31936
6188,-434.6078,35.32063
6189,-434.1784,35.3219
6190,-433.74902,35.32317
6191,-433.31964,35.32444
6192,-432.89026,35.32571
6193,-432.46088,35.326977
6194,-432.0315,35.328247
6195,-431.6021,35.329517
6196,-431.1727,35.330788
6197,-430.74332,35.332058
6198,-430.31393,35.33333
6199,-429.88455,35.3346
6200,-429.45517,35.33587
6201,-429.0258,35.337135
6202,-428.5964,35.338406
6203,-428.16702,35.339676
6204,-427.73764,35.340946
6205,-427.30826,35.342216
6206,-426.87888,35.343487
6207,-426.4495,35.344757
6208,-426.0201,35.346027
6209,-425.59073,35.347294
6210,-425.16132,35.348564
6211,-424.73193,35.349834
6212,-424.30255,35.351105
6213,-423.87317,35.352375
6214,-423.4438,35.353645
6215,-423.0144,35.354916
6216,-422.58502,35.356186
6217,-422.15564,35.357452
6218,-421.72626,35.358723
6219,-421.29688,35.359993
6220,-420.8675,35.361263
6221,-420.4381,35.362534
6222,-420.00873,35.363804
6223,-419.5793,35.365074
6224,-419.14993,35.366344
6225,-418.72055,35.36761
6226,-418.29117,35.36888
6227,-417.8618,35.37015
6228,-417.4324,35.37142
6229,-417.00302,35.372692
6230,-416.57364,35.373962
6231,-416.14426,35.375233
6232,-415.71487,35.376503
6233,-415.2855,35.37777
6234,-414.8561,35.37904
6235,-414.42673,35.38031
6236,-413.99734,35.38158
6237,-413.56793,35.38285
6238,-413.13855,35.38412
6239,-412.70917,35.38539
6240,-412.2798,35.386658
6241,-411.8504,35.387928
6242,-411.42102,35.3892
6243,-410.99164,35.39047
6244,-410.56226,35.39174
6245,-410.13287,35.392994
6246,-409.7035,35.394245
6247,-409.2741,35.395493
6248,-408.84473,35.396744
6249,-408.41534,35.397995
6250,-407.98596,35.399242
6251,-407.55655,35.400494
6252,-407.12717,35.40174
6253,-406.69778,35.402992
6254,-406.2684,35.40424
6255,-405.83902,35.40549
6256,-405.40964,35.40674
6257,-404.98026,35.40799
6258,-404.55087,35.409237
6259,-404.1215,35.41049
6260,-403.6921,35.411736
6261,-403.26273,35.412987
6262,-402.83334,35.414234
6263,-402.40396,35.415485
6264,-401.97455,35.416737
6265,-401.54517,35.417984
6266,-401.11578,35.419235
6267,-400.6864,35.420483
6268,-400.25702,35.421734
6269,-399.82764,35.42298
6270,-399.39825,35.424232
6271,-398.96887,35.42548
6272,-398.5395,35.42673
6273,-398.1101,35.42798
6274,-397.68073,35.42923
6275,-397.25134,35.430477
6276,-396.82196,35.43173
6277,-396.39258,35.432976
6278,-395.96317,35.434227
6279,-395.53378,35.43548
6280,-395.1044,35.436726
6281,-394.67502,35.437977
6282,-394.24564,35.439224
6283,-393.81625,35.440475
6284,-393.38687,35.441723
6285,-392.9575,35.442974
6286,-392.5281,35.44422
6287,-392.09872,35.445473
6288,-391.66934,35.44672
6289,-391.23996,35.44797
6290,-390.81058,35.44922
6291,-390.3812,35.45047
6292,-389.95178,35.451717
6293,-389.5224,35.45297
6294,-389.09302,35.45422
6295,-388.66364,35.455467
6296,-388.23425,35.45672
6297,-387.80487,35.457966
6298,-387.3755,35.459217
6299,-386.9461,35.460464
6300,-386.51672,35.461716
6301,-386.08734,35.462963
6302,-385.65796,35.464214
6303,-385.22858,35.46546
6304,-384.7992,35.466713
6305,-384.36978,35.46796
6306,-383.9404,35.46921
6307,-383.51102,35.47046
6308,-383.08163,35.47171
6309,-382.65225,35.472958
6310,-382.22287,35.47421
6311,-381.7935,35.47546
6312,-381.3641,35.476707
6313,-380.93472,35.47796
6314,-380.50534,35.479088
6315,-380.07596,35.480156
6316,-379.64658,35.481228
6317,-379.2172,35.482296
6318,-378.7878,35.483368
6319,-378.3584,35.484436
6320,-377.92902,35.485508
6321,-377.49963,35.486576
6322,-377.07025,35.487648
6323,-376.64087,35.488716
6324,-376.2115,35.489784
6325,-375.7821,35.490856
6326,-375.35272,35.491924
6327,-374.92334,35.492996
6328,-374.49396,35.494064
6329,-374.06458,35.495136
6330,-373.6352,35.496204
6331,-373.2058,35.497276
6332,-372.77643,35.498344
6333,-372.34702,35.499416
6334,-371.91763,35.500484
6335,-371.48825,35.501553
6336,-371.05887,35.502625
6337,-370.6295,35.503693
6338,-370.2001,35.504765
6339,-369.77072,35.505833
6340,-369.34134,35.506905
6341,-368.91196,35.507973
6342,-368.48257,35.509045
6343,-368.0532,35.510113
6344,-367.6238,35.511185
6345,-367.19443,35.512253
6346,-366.765,35.51332
6347,-366.33563,35.514393
6348,-365.90625,35.51546
6349,-365.47687,35.516533
6350,-365.0475,35.5176
6351,-364.6181,35.518673
6352,-364.18872,35.51974
6353,-363.75934,35.520813
6354,-363.32996,35.52188
6355,-362.90057,35.522953
6356,-362.4712,35.52402
6357,-362.0418,35.52509
6358,-361.61243,35.52616
6359,-361.18304,35.52723
6360,-360.75363,35.5283
6361,-360.32425,35.52937
6362,-359.89487,35.53044
6363,-359.46548,35.53151
6364,-359.0361,35.53258
6365,-358.60672,35.53365
6366,-358.17734,35.53472
6367,-357.74796,35.53579
6368,-357.31857,35.536858
6369,-356.8892,35.53793
6370,-356.4598,35.538998
6371,-356.03043,35.54007
6372,-355.60104,35.541138
6373,-355.17163,35.54221
6374,-354.74225,35.543278
6375,-354.31287,35.54435
6376,-353.88348,35.545418
6377,-353.4541,35.54649
6378,-353.02472,35.547558
6379,-352.59534,35.548626
6380,-352.16595,35.549805
6381,-351.73657,35.55106
6382,-351.3072,35.55231
6383,-350.8778,35.553566
6384,-350.44843,35.554817
6385,-350.01904,35.556072
6386,-349.58966,35.557323
6387,-349.16025,35.55858
6388,-348.73087,35.55983
6389,-348.30148,35.561085
6390,-347.8721,35.562336
6391,-347.44272,35.56359
6392,-347.01334,35.564842
6393,-346.58395,35.566097
6394,-346.15457,35.56735
6395,-345.7252,35.568604
6396,-345.2958,35.569855
6397,-344.86642,35.57111
6398,-344.43704,35.57236
6399,-344.00766,35.573616
6400,-343.57828,35.574867
6401,-343.14886,35.576122
6402,-342.71948,35.577374
6403,-342.2901,35.57863
6404,-341.86072,35.57988
6405,-341.43134,35.581135
6406,-341.00195,35.582386
6407,-340.57257,35.58364
6408,-340.1432,35.584892
6409,-339.7138,35.586143
6410,-339.28442,35.5874
6411,-338.85504,35.58865
6412,-338.42566,35.589905
6413,-337.99628,35.591156
