,depth,W
629,-269.7515168542528,-0.001658044950938007
630,-270.1795796791403,-0.0016613575615420978
631,-270.60764250402787,-0.001664670172146189
632,-271.03570532891536,-0.0016679827827502799
633,-271.4637681538029,-0.0016712953933543712
634,-271.89183097869045,-0.0016746080039584624
635,-272.31989380357794,-0.0016779206145625533
636,-272.7479566284655,-0.0016812332251666445
637,-273.176019453353,-0.0016845458357707354
638,-273.6040822782405,-0.0016878584463748266
639,-274.0321451031281,-0.0016911710569789179
640,-274.46020792801556,-0.0016944836675830087
641,-274.8882707529031,-0.0016977962781871
642,-275.3163335777906,-0.001701283578419764
643,-275.74439640267815,-0.0017048218721037916
644,-276.1724592275657,-0.001708360165787819
645,-276.6005220524532,-0.0017118984594718459
646,-277.02858487734073,-0.0017154367531558733
647,-277.4566477022282,-0.0017189750468399002
648,-277.8847105271158,-0.0017225133405239276
649,-278.3127733520033,-0.0017260516342079552
650,-278.7408361768908,-0.0017295899278919821
651,-279.16889900177836,-0.0017331282215760095
652,-279.59696182666585,-0.0017366665152600365
653,-280.0250246515534,-0.0017402048089440638
654,-280.45308747644094,-0.0017437431026280912
655,-280.88115030132843,-0.0017472813963121184
656,-281.309213126216,-0.0017508196899961458
657,-281.73727595110347,-0.0017543579836801727
658,-282.165338775991,-0.0017578962773642
659,-282.59340160087856,-0.0017614345710482275
660,-283.02146442576606,-0.0017649728647322544
661,-283.4495272506536,-0.0017685111584162818
662,-283.8775900755411,-0.001772049452100309
663,-284.30565290042864,-0.0017755877457843363
664,-284.7337157253162,-0.0017791260394683637
665,-285.1617785502037,-0.0017826643331523907
666,-285.5898413750912,-0.001786202626836418
667,-286.0179041999787,-0.001789740920520445
668,-286.44596702486626,-0.0017932792142044726
669,-286.8740298497538,-0.0017968175078885
670,-287.3020926746413,-0.001800355801572527
671,-287.73015549952885,-0.0018038940952565543
672,-288.15821832441634,-0.0018074323889405812
673,-288.5862811493039,-0.0018109706826246086
674,-289.01434397419143,-0.0018145089763086362
675,-289.4424067990789,-0.0018180472699926631
676,-289.87046962396647,-0.0018215855636766905
677,-290.29853244885396,-0.0018251238573607175
678,-290.7265952737415,-0.0018286621510447448
679,-291.154658098629,-0.0018322004447287718
680,-291.58272092351655,-0.0018357387384127992
681,-292.0107837484041,-0.0018392770320968268
682,-292.4388465732916,-0.0018428153257808537
683,-292.86690939817913,-0.001846353619464881
684,-293.2949722230666,-0.001849891913148908
685,-293.72303504795417,-0.0018534302068329354
686,-294.1510978728417,-0.001856968500516963
687,-294.5791606977292,-0.00186050679420099
688,-295.00722352261675,-0.0018640450878850173
689,-295.43528634750425,-0.0018675833815690443
690,-295.8633491723918,-0.0018711216752530717
691,-296.29141199727934,-0.001874659968937099
692,-296.71947482216683,-0.001878198262621126
693,-297.1475376470544,-0.0018817365563051536
694,-297.57560047194187,-0.0018852748499891805
695,-298.0036632968294,-0.001888813143673208
696,-298.43172612171696,-0.0018923514373572353
697,-298.85978894660445,-0.0018958897310412622
698,-299.287851771492,-0.0018994280247252896
699,-299.7159145963795,-0.0019030388804286904
700,-300.14397742126704,-0.0019067244483585027
701,-300.5720402461546,-0.0019104100162883153
702,-301.0001030710421,-0.0019140955842181272
703,-301.4281658959296,-0.0019177811521479398
704,-301.8562287208171,-0.0019214667200777517
705,-302.28429154570466,-0.001925152288007564
706,-302.7123543705922,-0.0019288378559373766
707,-303.1404171954797,-0.0019325234238671885
708,-303.56848002036725,-0.001936208991797001
709,-303.99654284525474,-0.001939894559726813
710,-304.4246056701423,-0.0019435801276566254
711,-304.85266849502983,-0.001947265695586438
712,-305.2807313199173,-0.0019509512635162499
713,-305.70879414480487,-0.0019546368314460622
714,-306.13685696969236,-0.001958322399375874
715,-306.5649197945799,-0.001962007967305687
716,-306.99298261946745,-0.0019656935352354993
717,-307.42104544435495,-0.001969379103165311
718,-307.8491082692425,-0.0019730646710951236
719,-308.27717109413,-0.0019767502390249355
720,-308.70523391901753,-0.0019804358069547483
721,-309.1332967439051,-0.0019841213748845606
722,-309.56135956879257,-0.0019878069428143725
723,-309.9894223936801,-0.001991492510744185
724,-310.4174852185676,-0.0019951780786739972
725,-310.84554804345515,-0.0019988636466038096
726,-311.27361086834264,-0.0020025492145336215
727,-311.7016736932302,-0.002006234782463434
728,-312.12973651811774,-0.002009920350393246
729,-312.55779934300523,-0.002013605918323058
730,-312.9858621678928,-0.002017291486252871
731,-313.41392499278027,-0.002020977054182683
732,-313.8419878176678,-0.002024662622112495
733,-314.27005064255536,-0.0020283481900423075
734,-314.69811346744285,-0.00203203375797212
735,-315.1261762923304,-0.0020357193259019322
736,-315.5542391172179,-0.002039404893831744
737,-315.98230194210544,-0.0020430904617615565
738,-316.410364766993,-0.002046776029691369
739,-316.8384275918805,-0.0020504615976211812
740,-317.266490416768,-0.0020541471655509936
741,-317.6945532416555,-0.0020578327334808055
742,-318.12261606654306,-0.002061518301410618
743,-318.5506788914306,-0.00206520386934043
744,-318.9787417163181,-0.0020688894372702426
745,-319.40680454120564,-0.002072575005200055
746,-319.83486736609314,-0.002076260573129867
747,-320.2629301909807,-0.002079946141059679
748,-320.69099301586823,-0.0020836317089894915
749,-321.1190558407557,-0.002087317276919304
750,-321.54711866564327,-0.0020910028448491162
751,-321.97518149053076,-0.002094688412778928
752,-322.4032443154183,-0.0020983739807087405
753,-322.83130714030585,-0.002102059548638553
754,-323.25936996519334,-0.002105745116568365
755,-323.6874327900809,-0.0021094306844981776
756,-324.1154956149684,-0.0021131162524279895
757,-324.54355843985593,-0.002116801820357802
758,-324.9716212647435,-0.002120487388287614
759,-325.39968408963097,-0.0021241910893424684
760,-325.8277469145185,-0.0021279741101261707
761,-326.255809739406,-0.002131757130909872
762,-326.68387256429355,-0.0021355401516935744
763,-327.1119353891811,-0.0021393231724772767
764,-327.5399982140686,-0.0021431061932609785
765,-327.96806103895614,-0.0021468892140446803
766,-328.3961238638436,-0.002150672234828382
767,-328.8241866887312,-0.0021544552556120844
768,-329.2522495136187,-0.0021582382763957867
769,-329.6803123385062,-0.0021620212971794886
770,-330.10837516339376,-0.0021658043179631904
771,-330.53643798828125,-0.0021695873387468922
772,-330.9645008131688,-0.0021733703595305945
773,-331.3925636380563,-0.002177153380314296
774,-331.82062646294384,-0.002180936401097998
775,-332.2486892878314,-0.0021847194218817005
776,-332.6767521127189,-0.0021885024426654023
777,-333.1048149376064,-0.0021922854634491046
778,-333.5328777624939,-0.002196068484232806
779,-333.96094058738146,-0.0021998515050165083
780,-334.389003412269,-0.0022036345258002106
781,-334.8170662371565,-0.0022074175465839124
782,-335.24512906204404,-0.0022112005673676147
783,-335.67319188693153,-0.002214983588151316
784,-336.1012547118191,-0.0022187666089350183
785,-336.5293175367066,-0.0022225496297187206
786,-336.9573803615941,-0.0022263326505024225
787,-337.38544318648167,-0.0022301156712861243
788,-337.81350601136916,-0.002233898692069826
789,-338.2415688362567,-0.0022376817128535284
790,-338.66963166114425,-0.0022414647336372307
791,-339.09769448603174,-0.0022452477544209325
792,-339.5257573109193,-0.0022490307752046344
793,-339.9538201358068,-0.0022528137959883362
794,-340.3818829606943,-0.0022565968167720385
795,-340.8099457855819,-0.0022603798375557408
796,-341.23800861046936,-0.002264162858339442
797,-341.6660714353569,-0.0022679458791231445
798,-342.0941342602444,-0.0022717288999068463
799,-342.52219708513195,-0.0022755119206905486
800,-342.9502599100195,-0.002279294941474251
801,-343.378322734907,-0.0022830779622579522
802,-343.80638555979453,-0.0022868609830416545
803,-344.234448384682,-0.0022906440038253564
804,-344.6625112095696,-0.0022944270246090586
805,-345.0905740344571,-0.0022982100453927605
806,-345.5186368593446,-0.0023019930661764623
807,-345.94669968423216,-0.0023057760869601646
808,-346.37476250911965,-0.0023095591077438664
809,-346.8028253340072,-0.0023133421285275683
810,-347.23088815889474,-0.0023171251493112706
811,-347.65895098378223,-0.0023209081700949724
812,-348.0870138086698,-0.0023246911908786747
813,-348.51507663355727,-0.0023284742116623765
814,-348.9431394584448,-0.0023322572324460784
815,-349.3712022833323,-0.00233604025322978
816,-349.79926510821986,-0.0023398232740134825
817,-350.2273279331074,-0.0023436062947971847
818,-350.6553907579949,-0.002347389315580886
819,-351.08345358288244,-0.0023511723363645884
820,-351.51151640776993,-0.0023549553571482903
821,-351.9395792326575,-0.0023587383779319925
822,-352.367642057545,-0.002362521398715695
823,-352.7957048824325,-0.00236642554831156
824,-353.22376770732006,-0.0023703465915198628
825,-353.65183053220755,-0.0023742676347281648
826,-354.0798933570951,-0.002378188677936467
827,-354.50795618198265,-0.00238210972114477
828,-354.93601900687014,-0.002386030764353072
829,-355.3640818317577,-0.0023899518075613745
830,-355.7921446566452,-0.0023938728507696765
831,-356.2202074815327,-0.0023977938939779794
832,-356.6482703064203,-0.002401714937186282
833,-357.07633313130776,-0.002405635980394584
834,-357.5043959561953,-0.0024095570236028867
835,-357.9324587810828,-0.0024134780668111887
836,-358.36052160597035,-0.002417399110019491
837,-358.7885844308579,-0.0024213201532277935
838,-359.2166472557454,-0.002425241196436096
839,-359.64471008063293,-0.0024291622396443984
840,-360.0727729055204,-0.0024330832828527004
841,-360.50083573040797,-0.002437004326061003
842,-360.9288985552955,-0.0024409253692693057
843,-361.356961380183,-0.0024448464124776077
844,-361.78502420507056,-0.00244876745568591
845,-362.21308702995805,-0.002452688498894212
846,-362.6411498548456,-0.002456609542102515
847,-363.06921267973314,-0.0024605305853108174
848,-363.49727550462063,-0.0024644516285191194
849,-363.9253383295082,-0.0024683726717274223
850,-364.35340115439567,-0.0024722937149357243
851,-364.7814639792832,-0.0024762147581440267
852,-365.20952680417076,-0.0024801358013523296
853,-365.63758962905825,-0.0024840568445606316
854,-366.0656524539458,-0.002487977887768934
855,-366.4937152788333,-0.002491898930977236
856,-366.92177810372084,-0.002495819974185539
857,-367.3498409286084,-0.0024997410173938413
858,-367.7779037534959,-0.0025036620606021433
859,-368.2059665783834,-0.0025075831038104458
860,-368.6340294032709,-0.002511504147018748
861,-369.06209222815846,-0.0025154251902270506
862,-369.49015505304595,-0.0025193462334353526
863,-369.9182178779335,-0.002523267276643655
864,-370.34628070282105,-0.002527188319851958
865,-370.77434352770854,-0.00253110936306026
866,-371.2024063525961,-0.0025350304062685624
867,-371.6304691774836,-0.002538951449476865
868,-372.0585320023711,-0.0025428724926851672
869,-372.48659482725867,-0.0025467935358934697
870,-372.91465765214616,-0.0025507145791017717
871,-373.3427204770337,-0.0025546356223100745
872,-373.7707833019212,-0.0025585566655183765
873,-374.19884612680875,-0.002562477708726679
874,-374.6269089516963,-0.002566398751934982
875,-375.0549717765838,-0.002570319795143284
876,-375.48303460147133,-0.0025742408383515863
877,-375.9110974263588,-0.0025781618815598883
878,-376.33916025124637,-0.002582082924768191
879,-376.7672230761339,-0.0025860039679764936
880,-377.1952859010214,-0.0025899250111847956
881,-377.62334872590895,-0.002593846054393098
882,-378.05141155079644,-0.0025977670976014004
883,-378.479474375684,-0.002601688140809703
884,-378.90753720057154,-0.0026056091840180053
885,-379.33560002545903,-0.0026095302272263077
886,-379.7636628503466,-0.00261345127043461
887,-380.19172567523407,-0.002617372313642912
888,-380.6197885001216,-0.0026212933568512146
889,-381.04785132500916,-0.002625317717414202
890,-381.47591414989665,-0.0026294102817721516
891,-381.9039769747842,-0.002633502846130101
892,-382.3320397996717,-0.0026375954104880506
893,-382.76010262455924,-0.002641687974846
894,-383.1881654494468,-0.00264578053920395
895,-383.6162282743343,-0.002649873103561899
896,-384.0442910992218,-0.002653965667919849
897,-384.4723539241093,-0.002658058232277798
898,-384.90041674899686,-0.002662150796635748
899,-385.3284795738844,-0.0026662433609936976
900,-385.7565423987719,-0.002670335925351647
901,-386.18460522365945,-0.0026744284897095966
902,-386.61266804854694,-0.002678521054067546
903,-387.0407308734345,-0.0026826136184254956
904,-387.46879369832203,-0.0026867061827834456
905,-387.8968565232095,-0.0026907987471413946
906,-388.32491934809707,-0.0026948913114993446
907,-388.75298217298456,-0.0026989838758572937
908,-389.1810449978721,-0.0027030764402152436
909,-389.6091078227596,-0.0027071690045731927
910,-390.03717064764714,-0.0027112615689311426
911,-390.4652334725347,-0.002715354133289092
912,-390.8932962974222,-0.0027194466976470416
913,-391.32135912230973,-0.002723539262004991
914,-391.7494219471972,-0.0027276318263629406
915,-392.17748477208477,-0.00273172439072089
916,-392.6055475969723,-0.00273581695507884
917,-393.0336104218598,-0.002739909519436789
918,-393.46167324674735,-0.002744002083794739
919,-393.88973607163484,-0.002748094648152688
920,-394.3177988965224,-0.002752187212510638
921,-394.74586172140994,-0.002756279776868588
922,-395.1739245462974,-0.002760372341226537
923,-395.601987371185,-0.0027644649055844866
924,-396.03005019607247,-0.002768557469942436
925,-396.45811302096,-0.0027726500343003856
926,-396.88617584584756,-0.0027767425986583356
927,-397.31423867073505,-0.0027808351630162847
928,-397.7423014956226,-0.0027849277273742346
929,-398.1703643205101,-0.0027890202917321837
930,-398.59842714539764,-0.0027931128560901336
931,-399.0264899702852,-0.002797205420448083
932,-399.4545527951727,-0.0028012979848060326
933,-399.8826156200602,-0.002805390549163982
934,-400.3106784449477,-0.0028094831135219316
935,-400.73874126983526,-0.002813575677879881
936,-401.1668040947228,-0.002817668242237831
937,-401.5948669196103,-0.00282176080659578
938,-402.02292974449784,-0.00282585337095373
939,-402.45099256938533,-0.002829945935311679
940,-402.8790553942729,-0.002834038499669629
941,-403.30711821916043,-0.002838131064027579
942,-403.7351810440479,-0.002842223628385528
943,-404.16324386893547,-0.0028463161927434776
944,-404.59130669382296,-0.002850408757101427
945,-405.0193695187105,-0.0028545013214593767
946,-405.44743234359805,-0.0028585938858173266
947,-405.87549516848554,-0.0028626864501752757
948,-406.3035579933731,-0.0028667790145332256
949,-406.7316208182606,-0.0028708715788911747
950,-407.1596836431481,-0.0028749641432491246
951,-407.5877464680357,-0.0028790567076070746
952,-408.01580929292317,-0.0028831492719650236
953,-408.4438721178107,-0.0028872418363229736
954,-408.8719349426982,-0.0028913344006809226
955,-409.29999776758575,-0.002895426965038872
956,-409.72806059247324,-0.0028995195293968217
957,-410.1561234173608,-0.002903612093754771
958,-410.58418624224834,-0.0029077174503188605
959,-411.0122490671358,-0.0029118414538944477
960,-411.4403118920234,-0.0029159654574700353
961,-411.86837471691086,-0.0029200894610456225
962,-412.2964375417984,-0.00292421346462121
963,-412.72450036668596,-0.0029283374681967978
964,-413.15256319157345,-0.0029324614717723845
965,-413.580626016461,-0.002936585475347972
966,-414.0086888413485,-0.0029407094789235593
967,-414.43675166623603,-0.002944833482499147
968,-414.8648144911236,-0.0029489574860747346
969,-415.2928773160111,-0.0029530814896503214
970,-415.7209401408986,-0.002957205493225909
971,-416.1490029657861,-0.002961329496801496
972,-416.57706579067366,-0.002965453500377084
973,-417.0051286155612,-0.0029695775039526714
