CHANNEL,EVENT,CLIP NAME,START TIME,END TIME,DURATION,STATE,Frames,Runtime,Beats
1,1,Heartbeat Tempo Mapped-11.L   ,00:00:03:11,00:00:03:29,00:00:00:17,Unmuted,101,17,1
1,2,Heartbeat Tempo Mapped-91.L   ,00:00:03:29,00:00:04:07,00:00:00:08,Unmuted,119,8,0
1,3,Heartbeat Tempo Mapped-92.L   ,00:00:04:07,00:00:04:25,00:00:00:17,Unmuted,127,17,1
1,4,Heartbeat Tempo Mapped-93.L   ,00:00:04:25,00:00:05:03,00:00:00:08,Unmuted,145,8,0
1,5,Heartbeat Tempo Mapped-95.L   ,00:00:05:04,00:00:05:21,00:00:00:17,Unmuted,154,17,1
1,6,Heartbeat Tempo Mapped-96.L   ,00:00:05:21,00:00:05:29,00:00:00:08,Unmuted,171,8,0
1,7,Heartbeat Tempo Mapped-97.L   ,00:00:06:00,00:00:06:17,00:00:00:17,Unmuted,180,17,1
1,8,Heartbeat Tempo Mapped-84.L   ,00:00:06:17,00:00:06:25,00:00:00:07,Unmuted,197,7,0
1,10,Heartbeat Tempo Mapped-98.L   ,00:00:06:26,00:00:07:13,00:00:00:17,Unmuted,206,17,0
1,11,Heartbeat Tempo Mapped-99.L   ,00:00:07:13,00:00:07:20,00:00:00:07,Unmuted,223,7,1
1,12,Heartbeat Tempo Mapped-100.L  ,00:00:07:21,00:00:08:08,00:00:00:17,Unmuted,231,17,0
1,13,Heartbeat Tempo Mapped-101.L  ,00:00:08:09,00:00:08:16,00:00:00:07,Unmuted,249,7,1
1,14,Heartbeat Tempo Mapped-95.L   ,00:00:08:16,00:00:09:04,00:00:00:17,Unmuted,256,17,0
1,15,Heartbeat Tempo Mapped-102.L  ,00:00:09:04,00:00:09:12,00:00:00:08,Unmuted,274,8,1
1,16,Heartbeat Tempo Mapped-97.L   ,00:00:09:13,00:00:10:00,00:00:00:17,Unmuted,283,17,0
1,17,Heartbeat Tempo Mapped-84.L   ,00:00:10:00,00:00:10:08,00:00:00:07,Unmuted,300,7,1
1,19,Heartbeat Tempo Mapped-98.L   ,00:00:10:08,00:00:10:25,00:00:00:17,Unmuted,308,17,1
1,20,Heartbeat Tempo Mapped-103.L  ,00:00:10:26,00:00:11:03,00:00:00:07,Unmuted,326,7,0
1,21,Heartbeat Tempo Mapped-100.L  ,00:00:11:03,00:00:11:21,00:00:00:17,Unmuted,333,17,1
1,22,Heartbeat Tempo Mapped-104.L  ,00:00:11:21,00:00:11:29,00:00:00:07,Unmuted,351,7,0
1,23,Heartbeat Tempo Mapped-105.L  ,00:00:11:29,00:00:12:17,00:00:00:17,Unmuted,359,17,1
1,24,Heartbeat Tempo Mapped-96.L   ,00:00:12:17,00:00:12:25,00:00:00:08,Unmuted,377,8,0
1,25,Heartbeat Tempo Mapped-97.L   ,00:00:12:25,00:00:13:13,00:00:00:17,Unmuted,385,17,1
1,26,Heartbeat Tempo Mapped-84.L   ,00:00:13:13,00:00:13:21,00:00:00:07,Unmuted,403,7,0
1,28,Heartbeat Tempo Mapped-98.L   ,00:00:13:21,00:00:14:08,00:00:00:17,Unmuted,411,17,0
1,29,Heartbeat Tempo Mapped-99.L   ,00:00:14:09,00:00:14:16,00:00:00:07,Unmuted,429,7,1
1,30,Heartbeat Tempo Mapped-100.L  ,00:00:14:16,00:00:15:04,00:00:00:17,Unmuted,436,17,0
1,31,Heartbeat Tempo Mapped-101.L  ,00:00:15:04,00:00:15:12,00:00:00:07,Unmuted,454,7,1
1,32,Heartbeat Tempo Mapped-95.L   ,00:00:15:12,00:00:16:00,00:00:00:17,Unmuted,462,17,0
1,33,Heartbeat Tempo Mapped-102.L  ,00:00:16:00,00:00:16:08,00:00:00:08,Unmuted,480,8,1
1,34,Heartbeat Tempo Mapped-97.L   ,00:00:16:08,00:00:16:25,00:00:00:17,Unmuted,488,17,0
1,35,Heartbeat Tempo Mapped-84.L   ,00:00:16:26,00:00:17:03,00:00:00:07,Unmuted,506,7,1
1,37,Heartbeat Tempo Mapped-98.L   ,00:00:17:04,00:00:17:21,00:00:00:17,Unmuted,514,17,1
1,38,Heartbeat Tempo Mapped-99.L   ,00:00:17:21,00:00:17:29,00:00:00:07,Unmuted,531,7,0
1,39,Heartbeat Tempo Mapped-106.L  ,00:00:17:29,00:00:18:17,00:00:00:17,Unmuted,539,17,1
1,40,Heartbeat Tempo Mapped-104.L  ,00:00:18:17,00:00:18:25,00:00:00:07,Unmuted,557,7,0
1,41,Heartbeat Tempo Mapped-95.L   ,00:00:18:25,00:00:19:12,00:00:00:17,Unmuted,565,17,1
1,42,Heartbeat Tempo Mapped-102.L  ,00:00:19:13,00:00:19:21,00:00:00:08,Unmuted,583,8,0
1,43,Heartbeat Tempo Mapped-97.L   ,00:00:19:21,00:00:20:08,00:00:00:17,Unmuted,591,17,1
1,44,Heartbeat Tempo Mapped-84.L   ,00:00:20:09,00:00:20:16,00:00:00:07,Unmuted,609,7,0
1,46,Heartbeat Tempo Mapped-98.L   ,00:00:20:17,00:00:21:04,00:00:00:17,Unmuted,617,17,0
1,47,Heartbeat Tempo Mapped-99.L   ,00:00:21:04,00:00:21:12,00:00:00:07,Unmuted,634,7,1
1,48,Heartbeat Tempo Mapped-100.L  ,00:00:21:12,00:00:22:00,00:00:00:17,Unmuted,642,17,0
1,49,Heartbeat Tempo Mapped-101.L  ,00:00:22:00,00:00:22:08,00:00:00:07,Unmuted,660,7,1
1,50,Heartbeat Tempo Mapped-95.L   ,00:00:22:08,00:00:22:25,00:00:00:17,Unmuted,668,17,0
1,51,Heartbeat Tempo Mapped-102.L  ,00:00:22:26,00:00:23:04,00:00:00:08,Unmuted,686,8,1
1,52,Heartbeat Tempo Mapped-107.L  ,00:00:23:04,00:00:23:21,00:00:00:17,Unmuted,694,17,0
1,53,Heartbeat Tempo Mapped-84.L   ,00:00:23:21,00:00:23:29,00:00:00:07,Unmuted,711,7,1
1,55,Heartbeat Tempo Mapped-98.L   ,00:00:24:00,00:00:24:17,00:00:00:17,Unmuted,720,17,1
1,56,Heartbeat Tempo Mapped-99.L   ,00:00:24:17,00:00:24:25,00:00:00:07,Unmuted,737,7,0
1,57,Heartbeat Tempo Mapped-106.L  ,00:00:24:25,00:00:25:13,00:00:00:17,Unmuted,745,17,1
1,58,Heartbeat Tempo Mapped-104.L  ,00:00:25:13,00:00:25:20,00:00:00:07,Unmuted,763,7,0
1,59,Heartbeat Tempo Mapped-95.L   ,00:00:25:21,00:00:26:08,00:00:00:17,Unmuted,771,17,1
1,60,Heartbeat Tempo Mapped-102.L  ,00:00:26:08,00:00:26:17,00:00:00:08,Unmuted,788,8,0
1,61,Heartbeat Tempo Mapped-97.L   ,00:00:26:17,00:00:27:04,00:00:00:17,Unmuted,797,17,1
1,62,Heartbeat Tempo Mapped-84.L   ,00:00:27:04,00:00:27:12,00:00:00:07,Unmuted,814,7,0
1,64,Heartbeat Tempo Mapped-108.L  ,00:00:27:13,00:00:28:00,00:00:00:17,Unmuted,823,17,0
1,65,Heartbeat Tempo Mapped-103.L  ,00:00:28:00,00:00:28:07,00:00:00:07,Unmuted,840,7,1
1,66,Heartbeat Tempo Mapped-100.L  ,00:00:28:08,00:00:28:25,00:00:00:17,Unmuted,848,17,0
1,67,Heartbeat Tempo Mapped-101.L  ,00:00:28:26,00:00:29:03,00:00:00:07,Unmuted,866,7,1
1,68,Heartbeat Tempo Mapped-95.L   ,00:00:29:04,00:00:29:21,00:00:00:17,Unmuted,874,17,0
1,69,Heartbeat Tempo Mapped-96.L   ,00:00:29:21,00:00:29:29,00:00:00:08,Unmuted,891,8,1
1,70,Heartbeat Tempo Mapped-97.L   ,00:00:30:00,00:00:30:17,00:00:00:17,Unmuted,900,17,0
1,71,Heartbeat Tempo Mapped-84.L   ,00:00:30:17,00:00:30:25,00:00:00:07,Unmuted,917,7,1
1,73,Heartbeat Tempo Mapped-98.L   ,00:00:30:26,00:00:31:13,00:00:00:17,Unmuted,926,17,1
1,74,Heartbeat Tempo Mapped-99.L   ,00:00:31:13,00:00:31:20,00:00:00:07,Unmuted,943,7,0
1,75,Heartbeat Tempo Mapped-100.L  ,00:00:31:21,00:00:32:08,00:00:00:17,Unmuted,951,17,1
1,76,Heartbeat Tempo Mapped-101.L  ,00:00:32:09,00:00:32:16,00:00:00:07,Unmuted,969,7,0
1,77,Heartbeat Tempo Mapped-95.L   ,00:00:32:16,00:00:33:04,00:00:00:17,Unmuted,976,17,1
1,78,Heartbeat Tempo Mapped-102.L  ,00:00:33:04,00:00:33:12,00:00:00:08,Unmuted,994,8,0
1,79,Heartbeat Tempo Mapped-97.L   ,00:00:33:13,00:00:34:00,00:00:00:17,Unmuted,1003,17,1
1,80,Heartbeat Tempo Mapped-84.L   ,00:00:34:00,00:00:34:08,00:00:00:07,Unmuted,1020,7,0
1,82,Heartbeat Tempo Mapped-98.L   ,00:00:34:08,00:00:34:25,00:00:00:17,Unmuted,1028,17,0
1,83,Heartbeat Tempo Mapped-103.L  ,00:00:34:26,00:00:35:03,00:00:00:07,Unmuted,1046,7,1
1,84,Heartbeat Tempo Mapped-100.L  ,00:00:35:03,00:00:35:21,00:00:00:17,Unmuted,1053,17,0
1,85,Heartbeat Tempo Mapped-104.L  ,00:00:35:21,00:00:35:29,00:00:00:07,Unmuted,1071,7,1
1,86,Heartbeat Tempo Mapped-105.L  ,00:00:35:29,00:00:36:17,00:00:00:17,Unmuted,1079,17,0
1,87,Heartbeat Tempo Mapped-96.L   ,00:00:36:17,00:00:36:25,00:00:00:08,Unmuted,1097,8,1
1,88,Heartbeat Tempo Mapped-97.L   ,00:00:36:25,00:00:37:13,00:00:00:17,Unmuted,1105,17,0
1,89,Heartbeat Tempo Mapped-84.L   ,00:00:37:13,00:00:37:21,00:00:00:07,Unmuted,1123,7,1
1,91,Heartbeat Tempo Mapped-98.L   ,00:00:37:21,00:00:38:08,00:00:00:17,Unmuted,1131,17,1
1,92,Heartbeat Tempo Mapped-99.L   ,00:00:38:09,00:00:38:16,00:00:00:07,Unmuted,1149,7,0
1,93,Heartbeat Tempo Mapped-100.L  ,00:00:38:16,00:00:39:04,00:00:00:17,Unmuted,1156,17,1
1,94,Heartbeat Tempo Mapped-101.L  ,00:00:39:04,00:00:39:12,00:00:00:07,Unmuted,1174,7,0
1,95,Heartbeat Tempo Mapped-95.L   ,00:00:39:12,00:00:40:00,00:00:00:17,Unmuted,1182,17,1
1,96,Heartbeat Tempo Mapped-102.L  ,00:00:40:00,00:00:40:08,00:00:00:08,Unmuted,1200,8,0
1,97,Heartbeat Tempo Mapped-97.L   ,00:00:40:08,00:00:40:25,00:00:00:17,Unmuted,1208,17,1
1,98,Heartbeat Tempo Mapped-84.L   ,00:00:40:26,00:00:41:03,00:00:00:07,Unmuted,1226,7,0
1,100,Heartbeat Tempo Mapped-98.L   ,00:00:41:04,00:00:41:21,00:00:00:17,Unmuted,1234,17,0
1,101,Heartbeat Tempo Mapped-99.L   ,00:00:41:21,00:00:41:29,00:00:00:07,Unmuted,1251,7,1
1,102,Heartbeat Tempo Mapped-106.L  ,00:00:41:29,00:00:42:17,00:00:00:17,Unmuted,1259,17,0
1,103,Heartbeat Tempo Mapped-104.L  ,00:00:42:17,00:00:42:25,00:00:00:07,Unmuted,1277,7,1
1,104,Heartbeat Tempo Mapped-95.L   ,00:00:42:25,00:00:43:12,00:00:00:17,Unmuted,1285,17,0
1,105,Heartbeat Tempo Mapped-102.L  ,00:00:43:13,00:00:43:21,00:00:00:08,Unmuted,1303,8,1
1,106,Heartbeat Tempo Mapped-97.L   ,00:00:43:21,00:00:44:08,00:00:00:17,Unmuted,1311,17,0
1,107,Heartbeat Tempo Mapped-84.L   ,00:00:44:09,00:00:44:16,00:00:00:07,Unmuted,1329,7,1
1,109,Heartbeat Tempo Mapped-98.L   ,00:00:44:17,00:00:45:04,00:00:00:17,Unmuted,1337,17,1
1,110,Heartbeat Tempo Mapped-99.L   ,00:00:45:04,00:00:45:12,00:00:00:07,Unmuted,1354,7,0
1,111,Heartbeat Tempo Mapped-100.L  ,00:00:45:12,00:00:46:00,00:00:00:17,Unmuted,1362,17,1
1,112,Heartbeat Tempo Mapped-101.L  ,00:00:46:00,00:00:46:08,00:00:00:07,Unmuted,1380,7,0
1,113,Heartbeat Tempo Mapped-95.L   ,00:00:46:08,00:00:46:25,00:00:00:17,Unmuted,1388,17,1
1,114,Heartbeat Tempo Mapped-102.L  ,00:00:46:26,00:00:47:04,00:00:00:08,Unmuted,1406,8,0
1,115,Heartbeat Tempo Mapped-107.L  ,00:00:47:04,00:00:47:21,00:00:00:17,Unmuted,1414,17,1
1,116,Heartbeat Tempo Mapped-84.L   ,00:00:47:21,00:00:47:29,00:00:00:07,Unmuted,1431,7,0
1,118,Heartbeat Tempo Mapped-98.L   ,00:00:48:00,00:00:48:17,00:00:00:17,Unmuted,1440,17,0
1,119,Heartbeat Tempo Mapped-99.L   ,00:00:48:17,00:00:48:25,00:00:00:07,Unmuted,1457,7,1
1,120,Heartbeat Tempo Mapped-106.L  ,00:00:48:25,00:00:49:13,00:00:00:17,Unmuted,1465,17,0
1,121,Heartbeat Tempo Mapped-104.L  ,00:00:49:13,00:00:49:20,00:00:00:07,Unmuted,1483,7,1
1,122,Heartbeat Tempo Mapped-95.L   ,00:00:49:21,00:00:50:08,00:00:00:17,Unmuted,1491,17,0
1,123,Heartbeat Tempo Mapped-102.L  ,00:00:50:08,00:00:50:17,00:00:00:08,Unmuted,1508,8,1
1,124,Heartbeat Tempo Mapped-97.L   ,00:00:50:17,00:00:51:04,00:00:00:17,Unmuted,1517,17,0
1,125,Heartbeat Tempo Mapped-84.L   ,00:00:51:04,00:00:51:12,00:00:00:07,Unmuted,1534,7,1
1,127,Heartbeat Tempo Mapped-108.L  ,00:00:51:13,00:00:52:00,00:00:00:17,Unmuted,1543,17,1
1,128,Heartbeat Tempo Mapped-103.L  ,00:00:52:00,00:00:52:07,00:00:00:07,Unmuted,1560,7,0
1,129,Heartbeat Tempo Mapped-100.L  ,00:00:52:08,00:00:52:25,00:00:00:17,Unmuted,1568,17,1
1,130,Heartbeat Tempo Mapped-101.L  ,00:00:52:26,00:00:53:03,00:00:00:07,Unmuted,1586,7,0
1,131,Heartbeat Tempo Mapped-95.L   ,00:00:53:04,00:00:53:21,00:00:00:17,Unmuted,1594,17,1
1,132,Heartbeat Tempo Mapped-96.L   ,00:00:53:21,00:00:53:29,00:00:00:08,Unmuted,1611,8,0
1,133,Heartbeat Tempo Mapped-97.L   ,00:00:54:00,00:00:54:17,00:00:00:17,Unmuted,1620,17,1
1,134,Heartbeat Tempo Mapped-84.L   ,00:00:54:17,00:00:54:25,00:00:00:07,Unmuted,1637,7,0
1,136,Heartbeat Tempo Mapped-98.L   ,00:00:54:26,00:00:55:13,00:00:00:17,Unmuted,1646,17,0
1,137,Heartbeat Tempo Mapped-99.L   ,00:00:55:13,00:00:55:20,00:00:00:07,Unmuted,1663,7,1
1,138,Heartbeat Tempo Mapped-100.L  ,00:00:55:21,00:00:56:08,00:00:00:17,Unmuted,1671,17,0
1,139,Heartbeat Tempo Mapped-101.L  ,00:00:56:09,00:00:56:16,00:00:00:07,Unmuted,1689,7,1
1,140,Heartbeat Tempo Mapped-95.L   ,00:00:56:16,00:00:57:04,00:00:00:17,Unmuted,1696,17,0
1,141,Heartbeat Tempo Mapped-102.L  ,00:00:57:04,00:00:57:12,00:00:00:08,Unmuted,1714,8,1
1,142,Heartbeat Tempo Mapped-97.L   ,00:00:57:13,00:00:58:00,00:00:00:17,Unmuted,1723,17,0
1,143,Heartbeat Tempo Mapped-84.L   ,00:00:58:00,00:00:58:08,00:00:00:07,Unmuted,1740,7,1
1,145,Heartbeat Tempo Mapped-98.L   ,00:00:58:08,00:00:58:25,00:00:00:17,Unmuted,1748,17,1
1,146,Heartbeat Tempo Mapped-103.L  ,00:00:58:26,00:00:59:03,00:00:00:07,Unmuted,1766,7,0
1,147,Heartbeat Tempo Mapped-100.L  ,00:00:59:03,00:00:59:21,00:00:00:17,Unmuted,1773,17,1
1,148,Heartbeat Tempo Mapped-104.L  ,00:00:59:21,00:00:59:29,00:00:00:07,Unmuted,1791,7,0
1,149,Heartbeat Tempo Mapped-105.L  ,00:00:59:29,00:01:00:17,00:00:00:17,Unmuted,1799,17,1
1,150,Heartbeat Tempo Mapped-96.L   ,00:01:00:17,00:01:00:25,00:00:00:08,Unmuted,1817,8,0
1,151,Heartbeat Tempo Mapped-97.L   ,00:01:00:25,00:01:01:13,00:00:00:17,Unmuted,1825,17,1
1,152,Heartbeat Tempo Mapped-84.L   ,00:01:01:13,00:01:01:21,00:00:00:07,Unmuted,1843,7,0
1,154,Heartbeat Tempo Mapped-98.L   ,00:01:01:21,00:01:02:08,00:00:00:17,Unmuted,1851,17,0
1,155,Heartbeat Tempo Mapped-99.L   ,00:01:02:09,00:01:02:16,00:00:00:07,Unmuted,1869,7,1
1,156,Heartbeat Tempo Mapped-100.L  ,00:01:02:16,00:01:03:04,00:00:00:17,Unmuted,1876,17,0
1,157,Heartbeat Tempo Mapped-101.L  ,00:01:03:04,00:01:03:12,00:00:00:07,Unmuted,1894,7,1
1,158,Heartbeat Tempo Mapped-95.L   ,00:01:03:12,00:01:04:00,00:00:00:17,Unmuted,1902,17,0
1,159,Heartbeat Tempo Mapped-102.L  ,00:01:04:00,00:01:04:08,00:00:00:08,Unmuted,1920,8,1
1,160,Heartbeat Tempo Mapped-97.L   ,00:01:04:08,00:01:04:25,00:00:00:17,Unmuted,1928,17,0
1,161,Heartbeat Tempo Mapped-84.L   ,00:01:04:26,00:01:05:03,00:00:00:07,Unmuted,1946,7,1
1,163,Heartbeat Tempo Mapped-98.L   ,00:01:05:04,00:01:05:21,00:00:00:17,Unmuted,1954,17,1
1,164,Heartbeat Tempo Mapped-99.L   ,00:01:05:21,00:01:05:29,00:00:00:07,Unmuted,1971,7,0
1,165,Heartbeat Tempo Mapped-106.L  ,00:01:05:29,00:01:06:17,00:00:00:17,Unmuted,1979,17,1
1,166,Heartbeat Tempo Mapped-104.L  ,00:01:06:17,00:01:06:25,00:00:00:07,Unmuted,1997,7,0
1,167,Heartbeat Tempo Mapped-95.L   ,00:01:06:25,00:01:07:12,00:00:00:17,Unmuted,2005,17,1
1,168,Heartbeat Tempo Mapped-102.L  ,00:01:07:13,00:01:07:21,00:00:00:08,Unmuted,2023,8,0
1,169,Heartbeat Tempo Mapped-97.L   ,00:01:07:21,00:01:08:08,00:00:00:17,Unmuted,2031,17,1
1,170,Heartbeat Tempo Mapped-84.L   ,00:01:08:09,00:01:08:16,00:00:00:07,Unmuted,2049,7,0
1,172,Heartbeat Tempo Mapped-98.L   ,00:01:08:17,00:01:09:04,00:00:00:17,Unmuted,2057,17,0
1,173,Heartbeat Tempo Mapped-99.L   ,00:01:09:04,00:01:09:12,00:00:00:07,Unmuted,2074,7,1
1,174,Heartbeat Tempo Mapped-100.L  ,00:01:09:12,00:01:10:00,00:00:00:17,Unmuted,2082,17,0
1,175,Heartbeat Tempo Mapped-101.L  ,00:01:10:00,00:01:10:08,00:00:00:07,Unmuted,2100,7,1
1,176,Heartbeat Tempo Mapped-95.L   ,00:01:10:08,00:01:10:25,00:00:00:17,Unmuted,2108,17,0
1,177,Heartbeat Tempo Mapped-102.L  ,00:01:10:26,00:01:11:04,00:00:00:08,Unmuted,2126,8,1
1,178,Heartbeat Tempo Mapped-107.L  ,00:01:11:04,00:01:11:21,00:00:00:17,Unmuted,2134,17,0
1,179,Heartbeat Tempo Mapped-84.L   ,00:01:11:21,00:01:11:29,00:00:00:07,Unmuted,2151,7,1
1,181,Heartbeat Tempo Mapped-98.L   ,00:01:12:00,00:01:12:17,00:00:00:17,Unmuted,2160,17,1
1,182,Heartbeat Tempo Mapped-99.L   ,00:01:12:17,00:01:12:25,00:00:00:07,Unmuted,2177,7,0
1,183,Heartbeat Tempo Mapped-106.L  ,00:01:12:25,00:01:13:13,00:00:00:17,Unmuted,2185,17,1
1,184,Heartbeat Tempo Mapped-104.L  ,00:01:13:13,00:01:13:20,00:00:00:07,Unmuted,2203,7,0
1,185,Heartbeat Tempo Mapped-95.L   ,00:01:13:21,00:01:14:08,00:00:00:17,Unmuted,2211,17,1
1,186,Heartbeat Tempo Mapped-102.L  ,00:01:14:08,00:01:14:17,00:00:00:08,Unmuted,2228,8,0
1,187,Heartbeat Tempo Mapped-97.L   ,00:01:14:17,00:01:15:04,00:00:00:17,Unmuted,2237,17,1
1,188,Heartbeat Tempo Mapped-84.L   ,00:01:15:04,00:01:15:12,00:00:00:07,Unmuted,2254,7,0
1,190,Heartbeat Tempo Mapped-108.L  ,00:01:15:13,00:01:16:00,00:00:00:17,Unmuted,2263,17,0
1,191,Heartbeat Tempo Mapped-103.L  ,00:01:16:00,00:01:16:07,00:00:00:07,Unmuted,2280,7,1
1,192,Heartbeat Tempo Mapped-100.L  ,00:01:16:08,00:01:16:25,00:00:00:17,Unmuted,2288,17,0
1,193,Heartbeat Tempo Mapped-101.L  ,00:01:16:26,00:01:17:03,00:00:00:07,Unmuted,2306,7,1
1,194,Heartbeat Tempo Mapped-95.L   ,00:01:17:04,00:01:17:21,00:00:00:17,Unmuted,2314,17,0
1,195,Heartbeat Tempo Mapped-96.L   ,00:01:17:21,00:01:17:29,00:00:00:08,Unmuted,2331,8,1
1,196,Heartbeat Tempo Mapped-97.L   ,00:01:18:00,00:01:18:17,00:00:00:17,Unmuted,2340,17,0
1,197,Heartbeat Tempo Mapped-84.L   ,00:01:18:17,00:01:18:25,00:00:00:07,Unmuted,2357,7,1
1,199,Heartbeat Tempo Mapped-98.L   ,00:01:18:26,00:01:19:13,00:00:00:17,Unmuted,2366,17,1
1,200,Heartbeat Tempo Mapped-99.L   ,00:01:19:13,00:01:19:20,00:00:00:07,Unmuted,2383,7,0
1,201,Heartbeat Tempo Mapped-100.L  ,00:01:19:21,00:01:20:08,00:00:00:17,Unmuted,2391,17,1
1,202,Heartbeat Tempo Mapped-101.L  ,00:01:20:09,00:01:20:16,00:00:00:07,Unmuted,2409,7,0
1,203,Heartbeat Tempo Mapped-95.L   ,00:01:20:16,00:01:21:04,00:00:00:17,Unmuted,2416,17,1
1,204,Heartbeat Tempo Mapped-102.L  ,00:01:21:04,00:01:21:12,00:00:00:08,Unmuted,2434,8,0
1,205,Heartbeat Tempo Mapped-97.L   ,00:01:21:13,00:01:22:00,00:00:00:17,Unmuted,2443,17,1
1,206,Heartbeat Tempo Mapped-84.L   ,00:01:22:00,00:01:22:08,00:00:00:07,Unmuted,2460,7,0
1,208,Heartbeat Tempo Mapped-98.L   ,00:01:22:08,00:01:22:25,00:00:00:17,Unmuted,2468,17,0
1,209,Heartbeat Tempo Mapped-103.L  ,00:01:22:26,00:01:23:03,00:00:00:07,Unmuted,2486,7,1
1,210,Heartbeat Tempo Mapped-100.L  ,00:01:23:03,00:01:23:21,00:00:00:17,Unmuted,2493,17,0
1,211,Heartbeat Tempo Mapped-104.L  ,00:01:23:21,00:01:23:29,00:00:00:07,Unmuted,2511,7,1
1,212,Heartbeat Tempo Mapped-105.L  ,00:01:23:29,00:01:24:17,00:00:00:17,Unmuted,2519,17,0
1,213,Heartbeat Tempo Mapped-96.L   ,00:01:24:17,00:01:24:25,00:00:00:08,Unmuted,2537,8,1
1,214,Heartbeat Tempo Mapped-97.L   ,00:01:24:25,00:01:25:13,00:00:00:17,Unmuted,2545,17,0
1,215,Heartbeat Tempo Mapped-84.L   ,00:01:25:13,00:01:25:21,00:00:00:07,Unmuted,2563,7,1
1,217,Heartbeat Tempo Mapped-98.L   ,00:01:25:21,00:01:26:08,00:00:00:17,Unmuted,2571,17,1
1,218,Heartbeat Tempo Mapped-99.L   ,00:01:26:09,00:01:26:16,00:00:00:07,Unmuted,2589,7,0
1,219,Heartbeat Tempo Mapped-100.L  ,00:01:26:16,00:01:27:04,00:00:00:17,Unmuted,2596,17,1
1,220,Heartbeat Tempo Mapped-101.L  ,00:01:27:04,00:01:27:12,00:00:00:07,Unmuted,2614,7,0
1,221,Heartbeat Tempo Mapped-95.L   ,00:01:27:12,00:01:28:00,00:00:00:17,Unmuted,2622,17,1
1,222,Heartbeat Tempo Mapped-102.L  ,00:01:28:00,00:01:28:08,00:00:00:08,Unmuted,2640,8,0
1,223,Heartbeat Tempo Mapped-97.L   ,00:01:28:08,00:01:28:25,00:00:00:17,Unmuted,2648,17,1
1,224,Heartbeat Tempo Mapped-84.L   ,00:01:28:26,00:01:29:03,00:00:00:07,Unmuted,2666,7,0
1,226,Heartbeat Tempo Mapped-98.L   ,00:01:29:04,00:01:29:21,00:00:00:17,Unmuted,2674,17,0
1,227,Heartbeat Tempo Mapped-99.L   ,00:01:29:21,00:01:29:29,00:00:00:07,Unmuted,2691,7,1
1,228,Heartbeat Tempo Mapped-106.L  ,00:01:29:29,00:01:30:17,00:00:00:17,Unmuted,2699,17,0
1,229,Heartbeat Tempo Mapped-104.L  ,00:01:30:17,00:01:30:25,00:00:00:07,Unmuted,2717,7,1
1,230,Heartbeat Tempo Mapped-95.L   ,00:01:30:25,00:01:31:12,00:00:00:17,Unmuted,2725,17,0
1,231,Heartbeat Tempo Mapped-102.L  ,00:01:31:13,00:01:31:21,00:00:00:08,Unmuted,2743,8,1
1,232,Heartbeat Tempo Mapped-97.L   ,00:01:31:21,00:01:32:08,00:00:00:17,Unmuted,2751,17,0
1,233,Heartbeat Tempo Mapped-84.L   ,00:01:32:09,00:01:32:16,00:00:00:07,Unmuted,2769,7,1
1,235,Heartbeat Tempo Mapped-98.L   ,00:01:32:17,00:01:33:04,00:00:00:17,Unmuted,2777,17,1
1,236,Heartbeat Tempo Mapped-99.L   ,00:01:33:04,00:01:33:12,00:00:00:07,Unmuted,2794,7,0
1,237,Heartbeat Tempo Mapped-100.L  ,00:01:33:12,00:01:34:00,00:00:00:17,Unmuted,2802,17,1
1,238,Heartbeat Tempo Mapped-101.L  ,00:01:34:00,00:01:34:08,00:00:00:07,Unmuted,2820,7,0
1,239,Heartbeat Tempo Mapped-95.L   ,00:01:34:08,00:01:34:25,00:00:00:17,Unmuted,2828,17,1
1,240,Heartbeat Tempo Mapped-102.L  ,00:01:34:26,00:01:35:04,00:00:00:08,Unmuted,2846,8,0
1,241,Heartbeat Tempo Mapped-107.L  ,00:01:35:04,00:01:35:21,00:00:00:17,Unmuted,2854,17,1
1,242,Heartbeat Tempo Mapped-84.L   ,00:01:35:21,00:01:35:29,00:00:00:07,Unmuted,2871,7,0
1,244,Heartbeat Tempo Mapped-98.L   ,00:01:36:00,00:01:36:17,00:00:00:17,Unmuted,2880,17,0
1,245,Heartbeat Tempo Mapped-99.L   ,00:01:36:17,00:01:36:25,00:00:00:07,Unmuted,2897,7,1
1,246,Heartbeat Tempo Mapped-106.L  ,00:01:36:25,00:01:37:13,00:00:00:17,Unmuted,2905,17,0
1,247,Heartbeat Tempo Mapped-104.L  ,00:01:37:13,00:01:37:20,00:00:00:07,Unmuted,2923,7,1
1,248,Heartbeat Tempo Mapped-95.L   ,00:01:37:21,00:01:38:08,00:00:00:17,Unmuted,2931,17,0
1,249,Heartbeat Tempo Mapped-102.L  ,00:01:38:08,00:01:38:17,00:00:00:08,Unmuted,2948,8,1
1,250,Heartbeat Tempo Mapped-97.L   ,00:01:38:17,00:01:39:04,00:00:00:17,Unmuted,2957,17,0
1,251,Heartbeat Tempo Mapped-84.L   ,00:01:39:04,00:01:39:12,00:00:00:07,Unmuted,2974,7,1
1,253,Heartbeat Tempo Mapped-108.L  ,00:01:39:13,00:01:40:00,00:00:00:17,Unmuted,2983,17,1
1,254,Heartbeat Tempo Mapped-103.L  ,00:01:40:00,00:01:40:07,00:00:00:07,Unmuted,3000,7,0
