,Unnamed: 0,timestep,depth,Salinity,Theta,U,V,W
5726,5726,5726,-668.54193,35.072105,7.953341,-0.0428009,0.05306022,-7.786625e-05
5727,5727,5727,-668.08844,35.07271,7.959586,-0.042876277,0.053702444,-7.935149e-05
5728,5728,5728,-667.6349,35.07331,7.965832,-0.042951662,0.054344762,-8.083694e-05
5729,5729,5729,-667.18134,35.073914,7.9720783,-0.04302705,0.054987077,-8.2322396e-05
5730,5730,5730,-666.72784,35.074516,7.9783235,-0.043102425,0.055629306,-8.380764e-05
5731,5731,5731,-666.2743,35.075115,7.9845695,-0.043177813,0.05627162,-8.529308e-05
5732,5732,5732,-665.8208,35.075718,7.990815,-0.04325319,0.05691385,-8.6778324e-05
5733,5733,5733,-665.36725,35.07632,7.9970613,-0.043328576,0.057556164,-8.826378e-05
5734,5734,5734,-664.91376,35.076923,8.003306,-0.043403953,0.058198392,-8.9749024e-05
5735,5735,5735,-664.4602,35.077526,8.009552,-0.04347934,0.058840707,-9.123447e-05
5736,5736,5736,-664.0067,35.078125,8.015798,-0.043554716,0.059482936,-9.271971e-05
5737,5737,5737,-663.55316,35.078728,8.022044,-0.0436301,0.06012525,-9.420517e-05
5738,5738,5738,-663.0997,35.07933,8.028289,-0.04370548,0.06076748,-9.569041e-05
5739,5739,5739,-662.6461,35.079933,8.034535,-0.043780867,0.061409794,-9.7175856e-05
5740,5740,5740,-662.19257,35.080536,8.040781,-0.043856252,0.06205211,-9.86613e-05
5741,5741,5741,-661.7391,35.08114,8.047027,-0.04393163,0.06269434,-0.00010014656
5742,5742,5742,-661.2855,35.081738,8.053272,-0.044007014,0.063336655,-0.000101632
5743,5743,5743,-660.83203,35.08234,8.059518,-0.044082392,0.06397888,-0.00010311724
5744,5744,5744,-660.3785,35.082943,8.065763,-0.044157777,0.064621195,-0.00010460269
5745,5745,5745,-659.925,35.083546,8.072009,-0.044233155,0.06526343,-0.00010608793
5746,5746,5746,-659.47144,35.08415,8.078255,-0.044308543,0.06590574,-0.00010757339
5747,5747,5747,-659.01794,35.084747,8.0845,-0.044383917,0.066547975,-0.00010905863
5748,5748,5748,-658.5644,35.08535,8.090747,-0.044459306,0.06719029,-0.000110544075
5749,5749,5749,-658.1109,35.085953,8.096992,-0.044534683,0.067832515,-0.00011202932
5750,5750,5750,-657.65735,35.086555,8.103238,-0.04461007,0.06847483,-0.000113514776
5751,5751,5751,-657.2038,35.08716,8.109484,-0.044685453,0.069117144,-0.00011500022
5752,5752,5752,-656.7503,35.08776,8.115729,-0.04476083,0.06975937,-0.00011648546
5753,5753,5753,-656.29675,35.08836,8.121975,-0.04483622,0.07040168,-0.00011797091
5754,5754,5754,-655.84326,35.088963,8.128221,-0.044911593,0.071043916,-0.00011945616
5755,5755,5755,-655.3897,35.089565,8.134466,-0.044986982,0.07168623,-0.00012094161
5756,5756,5756,-654.9362,35.090168,8.140712,-0.04506236,0.07232846,-0.00012242685
5757,5757,5757,-654.48267,35.09077,8.146958,-0.045137744,0.07297078,-0.0001239123
5758,5758,5758,-654.0292,35.09137,8.153203,-0.045213122,0.073613,-0.00012539755
5759,5759,5759,-653.5756,35.091972,8.15945,-0.045288507,0.07425532,-0.000126883
5760,5760,5760,-653.1221,35.092575,8.165695,-0.045363896,0.07489763,-0.00012836844
5761,5761,5761,-652.6686,35.093178,8.171941,-0.04543927,0.07553986,-0.00012985368
5762,5762,5762,-652.215,35.09378,8.178186,-0.045514658,0.07618218,-0.00013133913
5763,5763,5763,-651.76154,35.094383,8.184432,-0.045590036,0.076824404,-0.00013282437
5764,5764,5764,-651.308,35.094982,8.190678,-0.04566542,0.07746673,-0.00013430981
5765,5765,5765,-650.8545,35.095585,8.196924,-0.04574071,0.078108706,-0.0001357937
5766,5766,5766,-650.40094,35.0963,8.204324,-0.04573551,0.07852433,-0.00013601303
5767,5767,5767,-649.94745,35.09701,8.211721,-0.045730304,0.0789399,-0.00013623231
5768,5768,5768,-649.4939,35.097725,8.219121,-0.045725103,0.07935552,-0.00013645162
5769,5769,5769,-649.0404,35.098434,8.226519,-0.0457199,0.079771094,-0.00013667092
5770,5770,5770,-648.58685,35.099148,8.233918,-0.0457147,0.08018672,-0.00013689023
5771,5771,5771,-648.1333,35.09986,8.241317,-0.045709495,0.08060235,-0.00013710954
5772,5772,5772,-647.6798,35.100574,8.248714,-0.045704294,0.08101791,-0.00013732883
5773,5773,5773,-647.22626,35.101288,8.256114,-0.04569909,0.08143354,-0.00013754815
5774,5774,5774,-646.77277,35.101997,8.263512,-0.04569389,0.081849106,-0.00013776743
5775,5775,5775,-646.3192,35.10271,8.270911,-0.045688685,0.08226474,-0.00013798675
5776,5776,5776,-645.8657,35.103424,8.278309,-0.045683485,0.0826803,-0.00013820604
5777,5777,5777,-645.4122,35.104137,8.285708,-0.04567828,0.08309593,-0.00013842536
5778,5778,5778,-644.9587,35.10485,8.293106,-0.04567308,0.083511494,-0.00013864464
5779,5779,5779,-644.5051,35.10556,8.300505,-0.045667876,0.083927125,-0.00013886396
5780,5780,5780,-644.0516,35.106274,8.307904,-0.04566267,0.08434275,-0.00013908328
5781,5781,5781,-643.5981,35.106987,8.315302,-0.04565747,0.08475832,-0.00013930256
5782,5782,5782,-643.14453,35.1077,8.322701,-0.045652267,0.08517394,-0.00013952189
5783,5783,5783,-642.69104,35.108414,8.330099,-0.045647066,0.08558951,-0.00013974117
5784,5784,5784,-642.2375,35.109127,8.337499,-0.04564186,0.08600514,-0.00013996048
5785,5785,5785,-641.784,35.109837,8.344896,-0.04563666,0.08642071,-0.00014017978
5786,5786,5786,-641.33044,35.11055,8.352295,-0.045631457,0.08683633,-0.00014039909
5787,5787,5787,-640.87695,35.111263,8.359694,-0.045626257,0.0872519,-0.00014061837
5788,5788,5788,-640.4234,35.111977,8.367092,-0.045621052,0.087667525,-0.0001408377
5789,5789,5789,-639.9699,35.11269,8.374491,-0.045615852,0.088083096,-0.00014105698
5790,5790,5790,-639.51636,35.1134,8.381889,-0.045610648,0.08849872,-0.0001412763
5791,5791,5791,-639.0628,35.114113,8.389289,-0.045605443,0.08891434,-0.00014149562
5792,5792,5792,-638.6093,35.114826,8.396687,-0.045600243,0.08932991,-0.0001417149
5793,5793,5793,-638.15576,35.11554,8.404086,-0.04559504,0.08974554,-0.00014193422
5794,5794,5794,-637.7023,35.116253,8.411484,-0.04558984,0.09016111,-0.00014215351
5795,5795,5795,-637.2487,35.116962,8.418882,-0.045584634,0.09057673,-0.00014237282
5796,5796,5796,-636.7952,35.117676,8.426281,-0.045579433,0.0909923,-0.00014259211
5797,5797,5797,-636.3417,35.11839,8.43368,-0.04557423,0.091407925,-0.00014281142
5798,5798,5798,-635.8882,35.119102,8.441078,-0.04556903,0.091823496,-0.00014303072
5799,5799,5799,-635.43463,35.119816,8.448477,-0.045563824,0.09223913,-0.00014325003
5800,5800,5800,-634.9811,35.120525,8.455876,-0.045558624,0.09265475,-0.00014346934
5801,5801,5801,-634.5276,35.12124,8.463274,-0.04555342,0.09307031,-0.00014368864
5802,5802,5802,-634.07404,35.121952,8.470673,-0.04554822,0.093485944,-0.00014390795
5803,5803,5803,-633.62054,35.122665,8.478071,-0.045543015,0.093901515,-0.00014412723
5804,5804,5804,-633.167,35.12338,8.48547,-0.04553781,0.09431714,-0.00014434656
5805,5805,5805,-632.7135,35.12409,8.492868,-0.04553261,0.0947327,-0.00014456584
5806,5806,5806,-632.25995,35.1248,8.500267,-0.045527406,0.09514833,-0.00014478515
5807,5807,5807,-631.80646,35.125515,8.507666,-0.045522206,0.0955639,-0.00014500445
5808,5808,5808,-631.3529,35.12623,8.515064,-0.045517,0.09597953,-0.00014522376
5809,5809,5809,-630.8994,35.12694,8.522462,-0.0455118,0.09639509,-0.00014544305
5810,5810,5810,-630.44586,35.12765,8.529861,-0.045506597,0.09681072,-0.00014566237
5811,5811,5811,-629.9923,35.128365,8.53726,-0.045501396,0.097226344,-0.00014588168
5812,5812,5812,-629.5388,35.129078,8.544659,-0.04549619,0.097641915,-0.00014610097
5813,5813,5813,-629.08527,35.12979,8.552057,-0.04549099,0.09805754,-0.0001463203
5814,5814,5814,-628.6318,35.130505,8.559456,-0.045485787,0.09847311,-0.00014653958
5815,5815,5815,-628.1782,35.131214,8.5668545,-0.045480587,0.09888873,-0.00014675889
5816,5816,5816,-627.72473,35.131927,8.574253,-0.045475382,0.0993043,-0.00014697819
5817,5817,5817,-627.2712,35.13264,8.581652,-0.045470178,0.09971993,-0.0001471975
5818,5818,5818,-626.8177,35.133354,8.589049,-0.045464978,0.1001355,-0.00014741678
5819,5819,5819,-626.36414,35.134068,8.596449,-0.045459773,0.10055112,-0.0001476361
5820,5820,5820,-625.91064,35.134777,8.603847,-0.045454573,0.10096669,-0.00014785539
5821,5821,5821,-625.4571,35.13549,8.611246,-0.04544937,0.101382315,-0.0001480747
5822,5822,5822,-625.00354,35.136204,8.618645,-0.04544417,0.10179794,-0.00014829403
5823,5823,5823,-624.55005,35.136917,8.626043,-0.045438964,0.10221351,-0.00014851331
5824,5824,5824,-624.0965,35.13763,8.633442,-0.045433763,0.10262914,-0.00014873262
5825,5825,5825,-623.643,35.13834,8.64084,-0.04542856,0.1030447,-0.00014895192
5826,5826,5826,-623.18945,35.139053,8.648239,-0.04542336,0.10346033,-0.00014917123
5827,5827,5827,-622.73596,35.139767,8.655637,-0.045418154,0.1038759,-0.00014939051
5828,5828,5828,-622.2824,35.14048,8.663036,-0.045412954,0.10429153,-0.00014960984
5829,5829,5829,-621.8289,35.141193,8.670434,-0.04540775,0.10470709,-0.00014982912
5830,5830,5830,-621.37537,35.141907,8.677834,-0.04540255,0.105122715,-0.00015004844
5831,5831,5831,-620.9218,35.142616,8.685232,-0.045397345,0.105538346,-0.00015026775
5832,5832,5832,-620.4683,35.14333,8.69263,-0.04539214,0.10595392,-0.00015048705
5833,5833,5833,-620.0148,35.144043,8.700029,-0.04538694,0.10636954,-0.00015070636
5834,5834,5834,-619.5613,35.144756,8.707427,-0.045381736,0.10678511,-0.00015092564
5835,5835,5835,-619.1077,35.14547,8.714827,-0.045376536,0.107200734,-0.00015114497
5836,5836,5836,-618.65424,35.14618,8.722224,-0.04537133,0.107616305,-0.00015136425
5837,5837,5837,-618.2007,35.146893,8.729624,-0.04536613,0.10803193,-0.00015158356
5838,5838,5838,-617.7472,35.147606,8.737021,-0.045360927,0.1084475,-0.00015180286
5839,5839,5839,-617.29364,35.14832,8.744421,-0.045355726,0.10886312,-0.00015202217
5840,5840,5840,-616.84015,35.149033,8.751819,-0.04535052,0.109278694,-0.00015224145
5841,5841,5841,-616.3866,35.149742,8.759217,-0.04534532,0.10969432,-0.00015246078
5842,5842,5842,-615.93304,35.150455,8.766617,-0.045340117,0.11010994,-0.00015268009
5843,5843,5843,-615.47955,35.15117,8.774014,-0.045334917,0.11052551,-0.00015289937
5844,5844,5844,-615.026,35.151882,8.781414,-0.045329712,0.11094114,-0.0001531187
5845,5845,5845,-614.5725,35.152596,8.788812,-0.04532451,0.111356705,-0.00015333798
5846,5846,5846,-614.11896,35.153305,8.796211,-0.045319308,0.11177233,-0.0001535573
5847,5847,5847,-613.66547,35.15402,8.803609,-0.045314103,0.1121879,-0.00015377658
5848,5848,5848,-613.2119,35.15473,8.8110075,-0.045308903,0.11260353,-0.0001539959
5849,5849,5849,-612.7584,35.155426,8.819024,-0.04519734,0.113089636,-0.00015366818
5850,5850,5850,-612.3049,35.15612,8.827221,-0.045054924,0.11359626,-0.0001531818
5851,5851,5851,-611.8513,35.15681,8.835418,-0.04491251,0.11410289,-0.00015269541
5852,5852,5852,-611.3978,35.1575,8.843614,-0.04477011,0.11460946,-0.0001522091
5853,5853,5853,-610.9443,35.15819,8.85181,-0.044627696,0.11511608,-0.00015172272
5854,5854,5854,-610.4908,35.158882,8.860006,-0.044485297,0.11562265,-0.0001512364
5855,5855,5855,-610.03723,35.159576,8.868203,-0.044342883,0.11612927,-0.00015075001
5856,5856,5856,-609.58374,35.160267,8.876399,-0.044200484,0.11663584,-0.0001502637
5857,5857,5857,-609.1302,35.160957,8.884596,-0.04405807,0.11714246,-0.00014977732
5858,5858,5858,-608.6767,35.161648,8.892791,-0.04391567,0.117649026,-0.00014929101
5859,5859,5859,-608.22314,35.16234,8.900988,-0.043773256,0.11815566,-0.00014880463
5860,5860,5860,-607.76965,35.16303,8.9091835,-0.043630857,0.118662216,-0.0001483183
5861,5861,5861,-607.3161,35.163723,8.91738,-0.043488443,0.11916885,-0.00014783192
5862,5862,5862,-606.86255,35.164413,8.925577,-0.043346025,0.11967547,-0.00014734553
5863,5863,5863,-606.40906,35.165104,8.933773,-0.04320363,0.12018204,-0.00014685922
5864,5864,5864,-605.9555,35.165794,8.94197,-0.04306121,0.12068866,-0.00014637284
5865,5865,5865,-605.502,35.166485,8.950166,-0.042918816,0.12119523,-0.00014588653
5866,5866,5866,-605.04846,35.167175,8.958363,-0.0427764,0.12170185,-0.00014540015
5867,5867,5867,-604.595,35.16787,8.966558,-0.042634003,0.12220842,-0.00014491382
5868,5868,5868,-604.1414,35.16856,8.974755,-0.042491585,0.12271505,-0.00014442744
5869,5869,5869,-603.6879,35.16925,8.98295,-0.04234919,0.123221606,-0.00014394113
5870,5870,5870,-603.2344,35.16994,8.991147,-0.04220677,0.12372824,-0.00014345474
5871,5871,5871,-602.7808,35.17063,8.999344,-0.042064354,0.12423486,-0.00014296836
5872,5872,5872,-602.32733,35.17132,9.00754,-0.04192196,0.12474143,-0.00014248204
5873,5873,5873,-601.8738,35.172016,9.015737,-0.04177954,0.12524806,-0.00014199565
5874,5874,5874,-601.4203,35.172707,9.023932,-0.041637145,0.12575461,-0.00014150934
5875,5875,5875,-600.96674,35.173397,9.032129,-0.041494727,0.12626125,-0.00014102296
5876,5876,5876,-600.51324,35.174088,9.040325,-0.04135233,0.12676781,-0.00014053665
5877,5877,5877,-600.0597,35.174778,9.048522,-0.041209914,0.12727444,-0.00014005027
5878,5878,5878,-599.6062,35.175472,9.056718,-0.04106752,0.127781,-0.00013956394
5879,5879,5879,-599.15265,35.176163,9.064915,-0.0409251,0.12828763,-0.00013907756
5880,5880,5880,-598.69916,35.176853,9.07311,-0.040782705,0.1287942,-0.00013859125
5881,5881,5881,-598.2456,35.177544,9.081306,-0.040640287,0.12930082,-0.00013810486
5882,5882,5882,-597.79205,35.178234,9.089503,-0.040497873,0.12980744,-0.00013761848
5883,5883,5883,-597.33856,35.178925,9.097699,-0.040355474,0.130314,-0.00013713216
5884,5884,5884,-596.885,35.17962,9.105896,-0.04021306,0.13082063,-0.00013664579
5885,5885,5885,-596.4315,35.18031,9.114092,-0.04007066,0.1313272,-0.00013615946
5886,5886,5886,-595.97797,35.181,9.122289,-0.039928243,0.13183382,-0.00013567308
5887,5887,5887,-595.5245,35.18169,9.130485,-0.039785847,0.13234039,-0.00013518677
5888,5888,5888,-595.0709,35.18238,9.138681,-0.03964343,0.13284701,-0.00013470039
5889,5889,5889,-594.61743,35.18307,9.146876,-0.039501034,0.13335358,-0.00013421406
5890,5890,5890,-594.1639,35.183765,9.155073,-0.039358616,0.1338602,-0.00013372768
5891,5891,5891,-593.7104,35.184456,9.163269,-0.03921622,0.13436677,-0.00013324137
5892,5892,5892,-593.25684,35.185146,9.171466,-0.039073803,0.13487339,-0.00013275498
5893,5893,5893,-592.8033,35.185837,9.179663,-0.03893139,0.13538003,-0.0001322686
5894,5894,5894,-592.3498,35.186527,9.187859,-0.03878899,0.1358866,-0.00013178229
5895,5895,5895,-591.89624,35.18722,9.196055,-0.038646575,0.13639322,-0.0001312959
5896,5896,5896,-591.44275,35.187912,9.204251,-0.038504176,0.13689978,-0.00013080958
5897,5897,5897,-590.9892,35.188602,9.212448,-0.03836176,0.13740641,-0.0001303232
5898,5898,5898,-590.5357,35.189293,9.220644,-0.038219362,0.13791297,-0.00012983689
5899,5899,5899,-590.08215,35.189983,9.228841,-0.03807695,0.1384196,-0.0001293505
5900,5900,5900,-589.62866,35.190674,9.237036,-0.03793455,0.13892616,-0.0001288642
5901,5901,5901,-589.1751,35.19137,9.245233,-0.037792135,0.13943279,-0.00012837781
5902,5902,5902,-588.72156,35.19206,9.253429,-0.037649717,0.13993941,-0.00012789143
5903,5903,5903,-588.26807,35.19275,9.261625,-0.03750732,0.14044598,-0.0001274051
5904,5904,5904,-587.8145,35.19344,9.269822,-0.037364904,0.1409526,-0.00012691872
5905,5905,5905,-587.361,35.19413,9.278018,-0.03722251,0.14145917,-0.00012643241
5906,5906,5906,-586.9075,35.19482,9.286215,-0.03708009,0.1419658,-0.00012594603
5907,5907,5907,-586.454,35.195515,9.294411,-0.036937695,0.14247236,-0.0001254597
5908,5908,5908,-586.0004,35.196205,9.302608,-0.036795277,0.142979,-0.00012497333
5909,5909,5909,-585.54694,35.196896,9.310803,-0.036652878,0.14348555,-0.000124487
5910,5910,5910,-585.0934,35.197586,9.319,-0.036510464,0.14399219,-0.00012400062
5911,5911,5911,-584.6399,35.198277,9.327195,-0.036368065,0.14449874,-0.00012351431
5912,5912,5912,-584.18634,35.198967,9.335392,-0.03622565,0.14500538,-0.00012302793
5913,5913,5913,-583.7328,35.19966,9.343589,-0.036083236,0.145512,-0.00012254155
5914,5914,5914,-583.2793,35.20035,9.351785,-0.035940837,0.14601856,-0.00012205522
5915,5915,5915,-582.82574,35.201042,9.359982,-0.03579842,0.14652519,-0.000121568846
5916,5916,5916,-582.37225,35.201733,9.368177,-0.035656024,0.14703175,-0.00012108253
5917,5917,5917,-581.9187,35.202423,9.376374,-0.035513606,0.14753838,-0.000120596145
5918,5918,5918,-581.4652,35.203117,9.38457,-0.03537121,0.14804494,-0.00012010983
5919,5919,5919,-581.01166,35.203808,9.392767,-0.035228793,0.14855157,-0.000119623444
5920,5920,5920,-580.55817,35.2045,9.400963,-0.035086397,0.14905813,-0.00011913713
5921,5921,5921,-580.1046,35.20519,9.409159,-0.03494398,0.14956476,-0.00011865074
5922,5922,5922,-579.65106,35.20588,9.4173565,-0.034801565,0.15007138,-0.00011816436
5923,5923,5923,-579.1976,35.20657,9.425551,-0.034659166,0.15057795,-0.00011767805
5924,5924,5924,-578.744,35.207264,9.433748,-0.03451675,0.15108457,-0.00011719167
5925,5925,5925,-578.2905,35.207954,9.441944,-0.034374353,0.15159114,-0.00011670535
5926,5926,5926,-577.837,35.208645,9.450141,-0.03423194,0.15209776,-0.000116218966
5927,5927,5927,-577.3835,35.209335,9.458337,-0.03408954,0.15260433,-0.00011573265
5928,5928,5928,-576.92993,35.210026,9.466534,-0.033947125,0.15311097,-0.000115246265
5929,5929,5929,-576.47644,35.210716,9.47473,-0.033804726,0.15361753,-0.000114759954
5930,5930,5930,-576.0229,35.211308,9.482255,-0.033830978,0.15424019,-0.00011343156
5931,5931,5931,-575.5694,35.21189,9.489761,-0.03386158,0.15486577,-0.00011208162
5932,5932,5932,-575.11584,35.212475,9.49727,-0.03389219,0.15549144,-0.0001107315
5933,5933,5933,-574.6623,35.213062,9.504778,-0.033922795,0.1561171,-0.00010938138
5934,5934,5934,-574.2088,35.213646,9.512285,-0.033953395,0.15674268,-0.00010803143
5935,5935,5935,-573.75525,35.214233,9.5197935,-0.033984,0.15736835,-0.00010668131
5936,5936,5936,-573.30176,35.214817,9.5273,-0.034014605,0.15799393,-0.000105331375
5937,5937,5937,-572.8482,35.2154,9.534808,-0.034045212,0.15861958,-0.00010398125
5938,5938,5938,-572.3947,35.21599,9.5423155,-0.034075815,0.15924516,-0.00010263131
5939,5939,5939,-571.94116,35.21657,9.549824,-0.034106422,0.15987083,-0.000101281184
5940,5940,5940,-571.4877,35.21716,9.55733,-0.034137025,0.16049641,-9.993125e-05
5941,5941,5941,-571.0341,35.217743,9.564838,-0.03416763,0.16112207,-9.858112e-05
5942,5942,5942,-570.58057,35.218327,9.572347,-0.034198236,0.16174774,-9.7231e-05
5943,5943,5943,-570.1271,35.218914,9.579854,-0.03422884,0.16237332,-9.5881056e-05
5944,5944,5944,-569.6735,35.219498,9.587361,-0.034259446,0.16299899,-9.453094e-05
5945,5945,5945,-569.22003,35.220085,9.594869,-0.03429005,0.16362457,-9.3181e-05
5946,5946,5946,-568.7665,35.22067,9.602377,-0.034320656,0.16425022,-9.183087e-05
5947,5947,5947,-568.313,35.221252,9.609884,-0.034351256,0.1648758,-9.0480935e-05
5948,5948,5948,-567.85944,35.22184,9.617393,-0.034381863,0.16550148,-8.913081e-05
5949,5949,5949,-567.40594,35.222424,9.624899,-0.034412466,0.16612706,-8.778087e-05
5950,5950,5950,-566.9524,35.22301,9.632407,-0.034443073,0.16675271,-8.643075e-05
5951,5951,5951,-566.4989,35.223595,9.6399145,-0.034473676,0.16737829,-8.508081e-05
5952,5952,5952,-566.04535,35.22418,9.647423,-0.034504283,0.16800396,-8.373069e-05
5953,5953,5953,-565.5918,35.224766,9.65493,-0.03453489,0.16862962,-8.238056e-05
5954,5954,5954,-565.1383,35.22535,9.662437,-0.03456549,0.1692552,-8.103062e-05
5955,5955,5955,-564.68475,35.225937,9.669946,-0.034596097,0.16988087,-7.9680496e-05
5956,5956,5956,-564.23126,35.22652,9.677453,-0.0346267,0.17050645,-7.833056e-05
5957,5957,5957,-563.7777,35.227104,9.68496,-0.034657307,0.17113212,-7.698043e-05
5958,5958,5958,-563.3242,35.22769,9.692468,-0.03468791,0.1717577,-7.5630494e-05
5959,5959,5959,-562.87067,35.228275,9.699976,-0.034718517,0.17238335,-7.428037e-05
5960,5960,5960,-562.4172,35.228863,9.707483,-0.034749117,0.17300893,-7.293043e-05
5961,5961,5961,-561.9636,35.229446,9.714991,-0.034779724,0.1736346,-7.15803e-05
5962,5962,5962,-561.51013,35.23003,9.722498,-0.034810327,0.17426018,-7.0230366e-05
5963,5963,5963,-561.0566,35.230618,9.730006,-0.034840934,0.17488584,-6.888025e-05
5964,5964,5964,-560.603,35.2312,9.7375145,-0.03487154,0.17551151,-6.753013e-05
5965,5965,5965,-560.14954,35.23179,9.745022,-0.034902144,0.17613709,-6.618018e-05
5966,5966,5966,-559.696,35.232372,9.752529,-0.034932747,0.17676274,-6.483006e-05
5967,5967,5967,-559.2425,35.23296,9.760036,-0.03496335,0.17738833,-6.348012e-05
5968,5968,5968,-558.78894,35.233543,9.767545,-0.034993958,0.178014,-6.213e-05
5969,5969,5969,-558.33545,35.234127,9.775052,-0.03502456,0.17863958,-6.0780054e-05
5970,5970,5970,-557.8819,35.234715,9.782559,-0.035055168,0.17926523,-5.9429934e-05
5971,5971,5971,-557.4284,35.2353,9.790067,-0.03508577,0.17989081,-5.8079993e-05
5972,5972,5972,-556.97485,35.235886,9.797575,-0.035116374,0.18051648,-5.672987e-05
5973,5973,5973,-556.5213,35.23647,9.805083,-0.03514698,0.18114215,-5.5379747e-05
5974,5974,5974,-556.0678,35.237053,9.81259,-0.035177585,0.18176773,-5.4029806e-05
5975,5975,5975,-555.61426,35.23764,9.820098,-0.03520819,0.18239339,-5.2679687e-05
5976,5976,5976,-555.16077,35.238224,9.827605,-0.035238795,0.18301897,-5.1329742e-05
5977,5977,5977,-554.7072,35.23881,9.835114,-0.035269402,0.18364464,-4.9979622e-05
5978,5978,5978,-554.2537,35.239395,9.842621,-0.0353,0.18427022,-4.8629678e-05
5979,5979,5979,-553.8002,35.23998,9.850128,-0.03533061,0.18489587,-4.727956e-05
5980,5980,5980,-553.3467,35.240566,9.8576355,-0.03536121,0.18552145,-4.5929613e-05
5981,5981,5981,-552.8931,35.24115,9.865144,-0.03539182,0.18614712,-4.4579494e-05
5982,5982,5982,-552.43964,35.241737,9.872651,-0.035422422,0.1867727,-4.3229556e-05
5983,5983,5983,-551.9861,35.24232,9.880158,-0.03545303,0.18739837,-4.187943e-05
5984,5984,5984,-551.53253,35.242905,9.887667,-0.035483636,0.18802403,-4.052931e-05
5985,5985,5985,-551.07904,35.243492,9.895174,-0.035514235,0.18864961,-3.9179366e-05
5986,5986,5986,-550.6255,35.244076,9.902682,-0.035544842,0.18927528,-3.7829246e-05
5987,5987,5987,-550.172,35.244663,9.910189,-0.035575446,0.18990086,-3.64793e-05
5988,5988,5988,-549.71844,35.245247,9.917697,-0.035606053,0.19052652,-3.5129182e-05
5989,5989,5989,-549.26495,35.24583,9.925204,-0.035636656,0.1911521,-3.3779244e-05
5990,5990,5990,-548.8114,35.246418,9.932713,-0.035667263,0.19177777,-3.2429118e-05
5991,5991,5991,-548.3579,35.247,9.94022,-0.035697863,0.19240335,-3.107918e-05
5992,5992,5992,-547.90436,35.24759,9.947727,-0.03572847,0.193029,-2.9729053e-05
5993,5993,5993,-547.4508,35.248173,9.9552355,-0.035759076,0.19365467,-2.8378934e-05
5994,5994,5994,-546.9973,35.248756,9.962743,-0.03578968,0.19428025,-2.702899e-05
5995,5995,5995,-546.54376,35.249344,9.970251,-0.035820287,0.1949059,-2.567887e-05
5996,5996,5996,-546.0903,35.249928,9.977757,-0.03585089,0.19553149,-2.4328932e-05
5997,5997,5997,-545.6367,35.250515,9.985266,-0.035881497,0.19615716,-2.2978806e-05
5998,5998,5998,-545.1832,35.2511,9.992773,-0.035912097,0.19678274,-2.1628868e-05
5999,5999,5999,-544.7297,35.251682,10.000281,-0.035942703,0.19740841,-2.0278741e-05
6000,6000,6000,-544.2762,35.25227,10.007788,-0.035973307,0.19803399,-1.8928804e-05
6001,6001,6001,-543.82263,35.252853,10.015296,-0.036003914,0.19865964,-1.7578677e-05
6002,6002,6002,-543.36914,35.25344,10.022803,-0.036034517,0.19928522,-1.622874e-05
6003,6003,6003,-542.9156,35.254025,10.030312,-0.036065124,0.1999109,-1.4878613e-05
6004,6004,6004,-542.46204,35.25461,10.03782,-0.036095727,0.20053655,-1.3528494e-05
6005,6005,6005,-542.00854,35.255196,10.045326,-0.03612633,0.20116213,-1.2178556e-05
6006,6006,6006,-541.555,35.25578,10.0528345,-0.036156937,0.2017878,-1.0828429e-05
6007,6007,6007,-541.1015,35.256367,10.060342,-0.03618754,0.20241338,-9.478492e-06
6008,6008,6008,-540.64795,35.257057,10.0674095,-0.036105413,0.20304894,-7.725439e-06
6009,6009,6009,-540.19446,35.257816,10.074222,-0.035957914,0.20369016,-5.7389334e-06
6010,6010,6010,-539.7409,35.25857,10.081035,-0.035810396,0.20433146,-3.7521595e-06
6011,6011,6011,-539.2874,35.259327,10.087847,-0.035662897,0.20497268,-1.765653e-06
6012,6012,6012,-538.83386,35.260082,10.094661,-0.035515375,0.20561399,2.211209e-07
6013,6013,6013,-538.3803,35.260838,10.101474,-0.035367858,0.20625529,2.2078948e-06
6014,6014,6014,-537.9268,35.261593,10.108286,-0.03522036,0.20689651,4.1944013e-06
6015,6015,6015,-537.47327,35.262352,10.115099,-0.03507284,0.20753781,6.181175e-06
6016,6016,6016,-537.0198,35.263107,10.121911,-0.03492534,0.20817903,8.167682e-06
6017,6017,6017,-536.5662,35.263863,10.128724,-0.034777824,0.20882033,1.0154455e-05
6018,6018,6018,-536.11273,35.264618,10.135536,-0.034630325,0.20946155,1.2140962e-05
6019,6019,6019,-535.6592,35.265373,10.142349,-0.034482803,0.21010286,1.4127735e-05
6020,6020,6020,-535.2057,35.26613,10.149161,-0.034335304,0.21074407,1.6114242e-05
6021,6021,6021,-534.75214,35.266888,10.155974,-0.034187786,0.21138538,1.8101015e-05
6022,6022,6022,-534.29865,35.267643,10.1627865,-0.034040287,0.2120266,2.0087522e-05
6023,6023,6023,-533.8451,35.2684,10.1696,-0.03389277,0.2126679,2.2074295e-05
6024,6024,6024,-533.39154,35.269154,10.176413,-0.03374525,0.2133092,2.4061072e-05
6025,6025,6025,-532.93805,35.26991,10.183225,-0.033597752,0.21395043,2.6047575e-05
6026,6026,6026,-532.4845,35.270664,10.190038,-0.03345023,0.21459173,2.8034352e-05
