timestep,depth,Theta
5399,-613.11,9.718231
5400,-613.11,9.718231
5401,-614.27484,9.693907
5402,-615.4397,9.669583
5403,-616.60455,9.645259
5404,-617.7694,9.620935
5405,-618.9342,9.596611
5406,-620.09906,9.572287
5407,-621.2639,9.547963
5408,-622.4288,9.523639
5409,-623.5936,9.499314
5410,-624.7585,9.474991
5411,-625.92334,9.450666
5412,-627.0882,9.426342
5413,-628.25305,9.402019
5414,-629.4179,9.377694
5415,-630.58276,9.353371
5416,-631.74756,9.329046
5417,-632.9124,9.304722
5418,-634.0773,9.280398
5419,-635.2421,9.256074
5420,-636.407,9.2317505
5421,-637.57184,9.207426
5422,-638.7367,9.183102
5423,-639.90155,9.158778
5424,-641.0664,9.134454
5425,-642.2312,9.110129
5426,-643.39606,9.085806
5427,-644.5609,9.061481
5428,-645.72577,9.037157
5429,-646.8906,9.012834
5430,-648.0555,8.988509
5431,-649.22034,8.964186
5432,-650.3852,8.939861
5433,-651.55005,8.915537
5434,-652.7149,8.891213
5435,-653.87976,8.866889
5436,-655.04456,8.842566
5437,-656.2094,8.818241
5438,-657.37427,8.793917
5439,-658.5391,8.769593
5440,-659.704,8.745269
5441,-660.86884,8.720944
5442,-662.0337,8.696621
5443,-663.19855,8.672297
5444,-664.3634,8.647972
5445,-665.5282,8.623649
5446,-666.69305,8.599324
5447,-667.8579,8.575001
5448,-669.02277,8.550676
5449,-670.1876,8.526352
5450,-671.3525,8.502028
5451,-672.51733,8.477704
5452,-673.6822,8.453381
5453,-674.84705,8.429056
5454,-676.0119,8.404732
5455,-677.17676,8.380408
5456,-678.34155,8.356084
5457,-679.5064,8.331759
5458,-680.67126,8.307436
5459,-681.8361,8.283112
5460,-683.001,8.258787
5461,-684.16583,8.234464
5462,-685.3307,8.210139
5463,-686.49554,8.185816
5464,-687.6604,8.161491
5465,-688.8252,8.137167
5466,-689.99005,8.1128435
5467,-691.1549,8.088519
5468,-692.31976,8.064196
5469,-693.4846,8.039871
5470,-694.6495,8.015547
5471,-695.81433,7.991223
5472,-696.9792,7.966899
5473,-698.14404,7.942575
5474,-699.3089,7.918251
5475,-700.47375,7.8939266
5476,-701.63855,7.8696027
5477,-702.8034,7.8452787
5478,-703.96826,7.8209543
5479,-705.1331,7.7966304
5480,-706.298,7.7723064
5481,-707.4628,7.7479825
5482,-708.6277,7.7236586
5483,-709.79254,7.699334
5484,-710.9574,7.67501
5485,-712.1222,7.6506863
5486,-713.28705,7.626362
5487,-714.4519,7.602038
5488,-715.61676,7.577714
5489,-716.7816,7.55339
5490,-717.9465,7.529066
5491,-719.1113,7.5047417
5492,-720.2762,7.4804177
5493,-721.44104,7.456094
5494,-722.6059,7.4317694
5495,-723.77075,7.4074454
5496,-724.93555,7.3831215
5497,-726.1004,7.3587976
5498,-727.26526,7.3344736
5499,-728.4301,7.310149
5500,-729.595,7.2858253
5501,-729.595,7.2858253
5502,-729.1656,7.2864957
5503,-728.7362,7.2871656
5504,-728.3068,7.287836
5505,-727.87744,7.2885065
5506,-727.44806,7.2891765
5507,-727.0187,7.289847
5508,-726.5893,7.2905173
5509,-726.1599,7.2911873
5510,-725.7305,7.2918577
5511,-725.30115,7.2925277
5512,-724.87177,7.293198
5513,-724.4424,7.2938685
5514,-724.013,7.2945385
5515,-723.5836,7.295209
5516,-723.15424,7.2958794
5517,-722.72485,7.2965493
5518,-722.2955,7.2972198
5519,-721.8661,7.29789
5520,-721.43665,7.29856
5521,-721.00726,7.2992306
5522,-720.5779,7.299901
5523,-720.1485,7.300571
5524,-719.7191,7.3012414
5525,-719.28973,7.301912
5526,-718.86035,7.302582
5527,-718.43097,7.303252
5528,-718.0016,7.3039227
5529,-717.5722,7.3045926
5530,-717.1428,7.305263
5531,-716.71344,7.3059335
5532,-716.28406,7.3066034
5533,-715.8547,7.307274
5534,-715.4253,7.307944
5535,-714.9959,7.3086143
5536,-714.5665,7.3092847
5537,-714.13715,7.3099546
5538,-713.70776,7.310625
5539,-713.2784,7.3112955
5540,-712.849,7.3119655
5541,-712.4196,7.312636
5542,-711.99023,7.3133063
5543,-711.56085,7.3139763
5544,-711.1315,7.3146467
5545,-710.7021,7.315317
5546,-710.2727,7.315987
5547,-709.84326,7.3166575
5548,-709.4139,7.317328
5549,-708.9845,7.317998
5550,-708.5551,7.3186684
5551,-708.12573,7.319339
5552,-707.69635,7.3200088
5553,-707.26697,7.320679
5554,-706.8376,7.3213496
5555,-706.4082,7.3220196
5556,-705.9788,7.32269
5557,-705.54944,7.32336
5558,-705.12006,7.3240304
5559,-704.6907,7.324701
5560,-704.2613,7.325371
5561,-703.8319,7.326041
5562,-703.4025,7.3267117
5563,-702.97314,7.3273816
5564,-702.54376,7.328052
5565,-702.1144,7.3287225
5566,-701.685,7.3293924
5567,-701.2556,7.330063
5568,-700.82623,7.3307333
5569,-700.39685,7.3314033
5570,-699.96747,7.3320737
5571,-699.5381,7.332744
5572,-699.1087,7.333414
5573,-698.6793,7.3340845
5574,-698.24994,7.3347545
5575,-697.8205,7.335425
5576,-697.3911,7.3360953
5577,-696.96173,7.336766
5578,-696.53235,7.3374357
5579,-696.10297,7.338106
5580,-695.6736,7.3387766
5581,-695.2442,7.3394465
5582,-694.8148,7.340117
5583,-694.38544,7.340787
5584,-693.95605,7.3414574
5585,-693.5267,7.342128
5586,-693.0973,7.3427978
5587,-692.6679,7.343468
5588,-692.2385,7.3441386
5589,-691.80914,7.3448086
5590,-691.37976,7.345479
5591,-690.9504,7.3461494
5592,-690.521,7.3468194
5593,-690.0916,7.34749
5594,-689.66223,7.348228
5595,-689.23285,7.350184
5596,-688.80347,7.35214
5597,-688.3741,7.354096
5598,-687.9447,7.356052
5599,-687.5153,7.3580074
5600,-687.08594,7.3599634
5601,-686.65656,7.3619194
5602,-686.2271,7.3638754
5603,-685.7977,7.3658314
5604,-685.36835,7.3677874
5605,-684.93896,7.3697433
5606,-684.5096,7.371699
5607,-684.0802,7.373655
5608,-683.6508,7.375611
5609,-683.22144,7.377567
5610,-682.79205,7.3795223
5611,-682.3627,7.3814783
5612,-681.9333,7.3834343
5613,-681.5039,7.3853903
5614,-681.0745,7.3873463
5615,-680.64514,7.389302
5616,-680.21576,7.391258
5617,-679.7864,7.3932137
5618,-679.357,7.3951697
5619,-678.9276,7.3971252
5620,-678.4982,7.399081
5621,-678.06885,7.401037
5622,-677.63947,7.402993
5623,-677.2101,7.404949
5624,-676.7807,7.4069047
5625,-676.3513,7.4088607
5626,-675.92194,7.4108167
5627,-675.49255,7.4127727
5628,-675.0632,7.414728
5629,-674.6337,7.4166846
5630,-674.20435,7.4186406
5631,-673.77496,7.420596
5632,-673.3456,7.422552
5633,-672.9162,7.424508
5634,-672.4868,7.426464
5635,-672.05743,7.42842
5636,-671.62805,7.4303756
5637,-671.19867,7.4323316
5638,-670.7693,7.4342875
5639,-670.3399,7.4362435
5640,-669.9105,7.438199
5641,-669.48114,7.440155
5642,-669.05176,7.442111
5643,-668.6224,7.444067
5644,-668.193,7.446023
5645,-667.7636,7.4479785
5646,-667.3342,7.4499345
5647,-666.90485,7.4518905
5648,-666.47546,7.4538465
5649,-666.0461,7.455802
5650,-665.6167,7.457758
5651,-665.1873,7.459714
5652,-664.75793,7.46167
5653,-664.32855,7.4636254
5654,-663.8992,7.4655814
5655,-663.4698,7.4675374
5656,-663.0404,7.4694934
5657,-662.61096,7.4714494
5658,-662.1816,7.4734054
5659,-661.7522,7.4753613
5660,-661.3228,7.477317
5661,-660.89343,7.479273
5662,-660.46405,7.481229
5663,-660.03467,7.483185
5664,-659.6053,7.485141
5665,-659.1759,7.4870963
5666,-658.7465,7.4890523
5667,-658.31714,7.4910083
5668,-657.88776,7.4929643
5669,-657.4584,7.49492
5670,-657.029,7.496876
5671,-656.5996,7.4988317
5672,-656.1702,7.5007877
5673,-655.74084,7.5027437
5674,-655.31146,7.504699
5675,-654.8821,7.506655
5676,-654.4527,7.508611
5677,-654.0233,7.510567
5678,-653.59393,7.5125227
5679,-653.16455,7.5144787
5680,-652.73517,7.5164347
5681,-652.3058,7.5183907
5682,-651.8764,7.5203466
5683,-651.447,7.522302
5684,-651.0176,7.5242586
5685,-650.5882,7.5272098
5686,-650.1588,7.5307674
5687,-649.72943,7.534325
5688,-649.30005,7.537883
5689,-648.87067,7.541441
5690,-648.4413,7.5449986
5691,-648.0119,7.5485563
5692,-647.5825,7.552114
5693,-647.15314,7.5556717
5694,-646.72375,7.5592294
5695,-646.2944,7.5627875
5696,-645.865,7.566345
5697,-645.4356,7.569903
5698,-645.0062,7.5734606
5699,-644.57684,7.5770183
5700,-644.14746,7.5805764
5701,-643.7181,7.584134
5702,-643.2887,7.587692
5703,-642.8593,7.5912495
5704,-642.42993,7.594807
5705,-642.00055,7.598365
5706,-641.57117,7.601923
5707,-641.1418,7.6054807
5708,-640.7124,7.6090384
5709,-640.283,7.612596
5710,-639.85364,7.6161537
5711,-639.4242,7.6197124
5712,-638.9948,7.62327
5713,-638.5654,7.6268277
5714,-638.13605,7.6303854
5715,-637.70667,7.633943
5716,-637.2773,7.6375012
5717,-636.8479,7.641059
5718,-636.4185,7.6446166
5719,-635.98914,7.6481743
5720,-635.55975,7.651732
5721,-635.1304,7.65529
5722,-634.701,7.658848
5723,-634.2716,7.6624055
5724,-633.8422,7.665963
5725,-633.41284,7.669521
5726,-632.98346,7.6730785
5727,-632.5541,7.6766367
5728,-632.1247,7.6801944
5729,-631.6953,7.683752
5730,-631.2659,7.6873097
5731,-630.83655,7.6908674
5732,-630.40717,7.6944256
5733,-629.9778,7.6979833
5734,-629.5484,7.701541
5735,-629.119,7.7050986
5736,-628.68964,7.7086563
5737,-628.26025,7.7122145
5738,-627.8309,7.715772
5739,-627.4014,7.7193303
5740,-626.97205,7.722888
5741,-626.54266,7.7264457
5742,-626.1133,7.7300034
5743,-625.6839,7.7335615
5744,-625.2545,7.737119
5745,-624.82513,7.740677
5746,-624.39575,7.7442346
5747,-623.9664,7.7477922
5748,-623.537,7.7513504
5749,-623.1076,7.754908
5750,-622.6782,7.758466
5751,-622.24884,7.7620234
5752,-621.81946,7.765581
5753,-621.3901,7.7691393
5754,-620.9607,7.772697
5755,-620.5313,7.7762547
5756,-620.1019,7.7798123
5757,-619.67255,7.78337
5758,-619.24316,7.7869277
5759,-618.8138,7.790486
5760,-618.3844,7.7940435
5761,-617.955,7.797601
5762,-617.52563,7.801159
5763,-617.09625,7.8047166
5764,-616.6669,7.8082747
5765,-616.2375,7.8118324
5766,-615.80804,7.8153906
5767,-615.37866,7.8189483
5768,-614.9493,7.822506
5769,-614.5199,7.826064
5770,-614.0905,7.829622
5771,-613.66113,7.8331795
5772,-613.23175,7.836737
5773,-612.80237,7.8410788
5774,-612.373,7.845731
5775,-611.9436,7.850383
5776,-611.5142,7.8550344
5777,-611.08484,7.8596864
5778,-610.65546,7.8643384
5779,-610.2261,7.8689904
5780,-609.7967,7.873642
5781,-609.3673,7.878294
5782,-608.9379,7.882946
5783,-608.50854,7.8875976
5784,-608.07916,7.8922496
5785,-607.6498,7.8969016
5786,-607.2204,7.9015536
5787,-606.791,7.906205
5788,-606.36163,7.910857
5789,-605.93225,7.915509
5790,-605.50287,7.9201612
5791,-605.0735,7.924813
5792,-604.6441,7.929465
5793,-604.21466,7.9341173
5794,-603.7853,7.9387693
5795,-603.3559,7.9434214
5796,-602.9265,7.948073
5797,-602.49713,7.952725
5798,-602.06775,7.957377
5799,-601.63837,7.9620285
5800,-601.209,7.9666805
5801,-600.7796,7.9713326
5802,-600.3502,7.9759846
5803,-599.92084,7.980636
5804,-599.49146,7.985288
5805,-599.0621,7.98994
5806,-598.6327,7.9945917
5807,-598.2033,7.9992437
5808,-597.7739,8.003896
5809,-597.34454,8.008548
5810,-596.91516,8.0132
5811,-596.4858,8.017852
5812,-596.0564,8.022503
5813,-595.627,8.027155
5814,-595.19763,8.031807
5815,-594.76825,8.036459
5816,-594.33887,8.041111
5817,-593.9095,8.045763
5818,-593.4801,8.050415
5819,-593.0507,8.055066
5820,-592.62134,8.059718
5821,-592.1919,8.064371
5822,-591.7625,8.069023
5823,-591.3331,8.073675
5824,-590.90375,8.078326
5825,-590.47437,8.082978
5826,-590.045,8.08763
5827,-589.6156,8.092282
5828,-589.1862,8.096934
5829,-588.75684,8.101586
5830,-588.32745,8.106238
5831,-587.8981,8.110889
5832,-587.4687,8.115541
5833,-587.0393,8.1201935
5834,-586.6099,8.1248455
5835,-586.18054,8.129498
5836,-585.75116,8.13415
5837,-585.3218,8.138802
5838,-584.8924,8.143454
5839,-584.463,8.148105
5840,-584.0336,8.152757
5841,-583.60425,8.157409
5842,-583.17487,8.162061
5843,-582.7455,8.166713
5844,-582.3161,8.171365
5845,-581.8867,8.176017
5846,-581.45734,8.180668
5847,-581.02795,8.18532
5848,-580.5985,8.189973
5849,-580.1691,8.194625
5850,-579.73975,8.199277
5851,-579.31036,8.203928
5852,-578.881,8.20858
5853,-578.4516,8.213232
5854,-578.0222,8.217884
5855,-577.59283,8.222536
5856,-577.16345,8.227188
5857,-576.7341,8.23184
5858,-576.3047,8.236631
5859,-575.8753,8.241658
5860,-575.4459,8.246685
5861,-575.01654,8.251712
5862,-574.58716,8.25674
5863,-574.1578,8.261766
5864,-573.7284,8.266793
5865,-573.299,8.27182
5866,-572.8696,8.276847
5867,-572.44025,8.281874
5868,-572.01086,8.2869005
5869,-571.5815,8.291927
5870,-571.1521,8.296954
5871,-570.7227,8.301981
5872,-570.29333,8.307008
5873,-569.86395,8.312035
5874,-569.4346,8.317061
5875,-569.0051,8.322089
5876,-568.57574,8.327116
5877,-568.14636,8.332143
5878,-567.717,8.33717
5879,-567.2876,8.342196
5880,-566.8582,8.347223
5881,-566.42883,8.35225
5882,-565.99945,8.357277
5883,-565.57007,8.362304
5884,-565.1407,8.367331
5885,-564.7113,8.372358
5886,-564.2819,8.377385
5887,-563.85254,8.382412
5888,-563.42316,8.387439
5889,-562.9938,8.392466
5890,-562.5644,8.397492
5891,-562.135,8.402519
5892,-561.7056,8.407546
5893,-561.27625,8.412573
5894,-560.84686,8.4176
5895,-560.4175,8.4226265
5896,-559.9881,8.427653
5897,-559.5587,8.43268
5898,-559.12933,8.437707
5899,-558.69995,8.442734
5900,-558.27057,8.447761
5901,-557.8412,8.452787
5902,-557.41174,8.457815
5903,-556.98236,8.462842
5904,-556.553,8.467869
5905,-556.1236,8.472896
5906,-555.6942,8.477922
5907,-555.26483,8.482949
5908,-554.83545,8.487976
5909,-554.40607,8.493004
5910,-553.9767,8.498031
5911,-553.5473,8.5030575
5912,-553.1179,8.508084
5913,-552.68854,8.513111
5914,-552.25916,8.518138
5915,-551.8298,8.523165
5916,-551.4004,8.528192
5917,-550.971,8.533218
5918,-550.5416,8.538245
5919,-550.11224,8.543272
5920,-549.68286,8.548299
5921,-549.2535,8.553326
5922,-548.8241,8.558352
5923,-548.3947,8.563379
5924,-547.96533,8.568406
5925,-547.53595,8.573433
5926,-547.10657,8.57846
5927,-546.6772,8.583487
5928,-546.2478,8.588514
5929,-545.8184,8.593541
5930,-545.389,8.598568
5931,-544.9596,8.603595
5932,-544.5302,8.608622
5933,-544.1008,8.613649
5934,-543.67145,8.618676
5935,-543.24207,8.623703
5936,-542.8127,8.62873
5937,-542.3833,8.633757
5938,-541.9539,8.638783
5939,-541.52454,8.64381
5940,-541.09515,8.648837
5941,-540.6658,8.6539955
5942,-540.2364,8.659233
5943,-539.807,8.664471
5944,-539.3776,8.669708
5945,-538.94824,8.674946
5946,-538.51886,8.680182
5947,-538.0895,8.68542
5948,-537.6601,8.690658
5949,-537.2307,8.695895
5950,-536.80133,8.701133
5951,-536.37195,8.706369
5952,-535.94257,8.711607
5953,-535.5132,8.716845
5954,-535.0838,8.722082
5955,-534.6544,8.72732
5956,-534.22504,8.732556
5957,-533.7956,8.737795
5958,-533.3662,8.743032
5959,-532.9368,8.74827
5960,-532.50745,8.753507
5961,-532.07806,8.758744
5962,-531.6487,8.763982
5963,-531.2193,8.769219
5964,-530.7899,8.774457
5965,-530.36053,8.779694
5966,-529.93115,8.784931
5967,-529.5018,8.790169
5968,-529.0724,8.795406
5969,-528.643,8.800644
5970,-528.2136,8.805881
5971,-527.78424,8.811118
5972,-527.35486,8.816356
5973,-526.9255,8.821593
5974,-526.4961,8.826831
5975,-526.0667,8.8320675
5976,-525.6373,8.837305
5977,-525.20795,8.842543
5978,-524.77856,8.84778
5979,-524.3492,8.853018
5980,-523.9198,8.858254
5981,-523.4904,8.863492
5982,-523.06104,8.86873
5983,-522.63165,8.873967
5984,-522.2022,8.879205
5985,-521.7728,8.884442
5986,-521.34344,8.88968
5987,-520.91406,8.8949175
5988,-520.4847,8.900155
5989,-520.0553,8.905392
5990,-519.6259,8.910629
5991,-519.19653,8.915867
5992,-518.76715,8.921104
5993,-518.33777,8.926342
5994,-517.9084,8.931579
5995,-517.479,8.936816
5996,-517.0496,8.942054
5997,-516.62024,8.947291
5998,-516.19086,8.952529
5999,-515.7615,8.957766
6000,-515.3321,8.963003
6001,-514.9027,8.968241
6002,-514.4733,8.973478
6003,-514.04395,8.978716
6004,-513.61456,8.9839525
6005,-513.1852,8.98919
6006,-512.7558,8.994428
6007,-512.3264,8.999665
6008,-511.897,9.004903
6009,-511.46762,9.01014
6010,-511.03824,9.015378
6011,-510.60886,9.020615
6012,-510.17947,9.025852
6013,-509.7501,9.03109
6014,-509.3207,9.036327
6015,-508.89133,9.041565
6016,-508.46194,9.046802
6017,-508.03256,9.052039
6018,-507.60315,9.057277
6019,-507.17377,9.062514
6020,-506.7444,9.067752
6021,-506.315,9.074075
6022,-505.88562,9.081382
6023,-505.45624,9.08869
6024,-505.02686,9.095998
6025,-504.59747,9.103306
6026,-504.1681,9.110614
6027,-503.7387,9.117922
6028,-503.30933,9.12523
6029,-502.87994,9.132538
6030,-502.45056,9.139846
6031,-502.02118,9.147154
6032,-501.59177,9.154462
6033,-501.16238,9.16177
6034,-500.733,9.169078
6035,-500.30362,9.176386
6036,-499.87424,9.183694
6037,-499.44485,9.191002
6038,-499.01547,9.19831
6039,-498.5861,9.205618
6040,-498.1567,9.212926
6041,-497.72733,9.220234
6042,-497.29794,9.227542
6043,-496.86856,9.23485
6044,-496.43918,9.242158
6045,-496.0098,9.249466
6046,-495.58038,9.256774
6047,-495.151,9.264082
6048,-494.72162,9.27139
6049,-494.29224,9.278698
6050,-493.86285,9.286006
6051,-493.43347,9.293314
6052,-493.0041,9.300622
6053,-492.5747,9.30793
6054,-492.14532,9.315238
6055,-491.71594,9.322545
6056,-491.28656,9.329853
6057,-490.85718,9.337161
6058,-490.4278,9.344469
6059,-489.99838,9.351778
6060,-489.569,9.359086
6061,-489.13962,9.366394
6062,-488.71024,9.373702
6063,-488.28085,9.38101
6064,-487.85147,9.388317
6065,-487.4221,9.395625
6066,-486.9927,9.402933
6067,-486.56332,9.410241
6068,-486.13394,9.417549
6069,-485.70456,9.424857
6070,-485.27518,9.432165
6071,-484.8458,9.439473
6072,-484.4164,9.446781
6073,-483.987,9.454089
6074,-483.55762,9.461397
6075,-483.12823,9.468705
6076,-482.69885,9.476013
6077,-482.26947,9.483321
6078,-481.8401,9.490629
6079,-481.4107,9.497937
6080,-480.98132,9.505245
6081,-480.55194,9.512553
6082,-480.12256,9.519861
6083,-479.69318,9.527169
6084,-479.2638,9.534477
6085,-478.8344,9.541785
6086,-478.40503,9.549093
6087,-477.97562,9.556401
6088,-477.54623,9.563709
6089,-477.11685,9.571017
6090,-476.68747,9.578325
6091,-476.2581,9.585633
6092,-475.8287,9.592941
6093,-475.39932,9.600249
6094,-474.96994,9.607557
6095,-474.54056,9.614865
6096,-474.11118,9.622173
6097,-473.6818,9.62948
6098,-473.2524,9.637048
6099,-472.82303,9.646474
6100,-472.39362,9.655901
6101,-471.96423,9.665326
6102,-471.53485,9.674752
6103,-471.10547,9.684178
6104,-470.6761,9.693604
6105,-470.2467,9.70303
6106,-469.81732,9.712456
6107,-469.38794,9.721882
6108,-468.95856,9.731308
6109,-468.52917,9.740733
6110,-468.0998,9.750159
6111,-467.6704,9.759585
6112,-467.24103,9.7690115
6113,-466.81165,9.778437
6114,-466.38223,9.787864
6115,-465.95285,9.79729
6116,-465.52347,9.806715
6117,-465.0941,9.816141
6118,-464.6647,9.825567
6119,-464.23532,9.834993
6120,-463.80594,9.844419
6121,-463.37656,9.853845
6122,-462.94717,9.863271
6123,-462.5178,9.872697
6124,-462.0884,9.882122
6125,-461.65903,9.891548
6126,-461.22964,9.900974
6127,-460.80026,9.9104
6128,-460.37085,9.9198265
6129,-459.94147,9.929253
6130,-459.5121,9.938679
6131,-459.0827,9.948104
6132,-458.65332,9.95753
6133,-458.22394,9.966956
6134,-457.79456,9.976382
6135,-457.36517,9.985807
6136,-456.9358,9.995234
6137,-456.5064,10.00466
6138,-456.07703,10.014086
6139,-455.64764,10.023511
6140,-455.21826,10.032937
6141,-454.78885,10.042364
6142,-454.35947,10.051789
6143,-453.93008,10.061215
6144,-453.5007,10.0706415
6145,-453.07132,10.080068
6146,-452.64194,10.089493
6147,-452.21255,10.098919
6148,-451.78317,10.108345
6149,-451.3538,10.117771
6150,-450.9244,10.127196
6151,-450.49503,10.136622
6152,-450.06564,10.146049
6153,-449.63626,10.155475
6154,-449.20688,10.1649
6155,-448.77747,10.174327
6156,-448.34808,10.183753
6157,-447.9187,10.193178
6158,-447.48932,10.202604
6159,-447.05994,10.21203
6160,-446.63055,10.221457
6161,-446.20117,10.230882
6162,-445.7718,10.240308
6163,-445.3424,10.249734
6164,-444.91302,10.25916
6165,-444.48364,10.268585
6166,-444.05426,10.278011
6167,-443.62488,10.287437
6168,-443.1955,10.296864
6169,-442.76608,10.30629
6170,-442.3367,10.315716
6171,-441.90732,10.325142
6172,-441.47794,10.334568
6173,-441.04855,10.344694
6174,-440.61917,10.355578
6175,-440.1898,10.366462
6176,-439.7604,10.377346
6177,-439.33102,10.388229
6178,-438.90164,10.399114
6179,-438.47226,10.409997
6180,-438.04288,10.420881
6181,-437.6135,10.431765
6182,-437.18408,10.442649
6183,-436.7547,10.453533
6184,-436.32532,10.4644165
6185,-435.89594,10.475301
6186,-435.46655,10.486184
6187,-435.03717,10.497068
6188,-434.6078,10.507952
6189,-434.1784,10.518836
6190,-433.74902,10.529719
6191,-433.31964,10.540604
6192,-432.89026,10.551487
6193,-432.46088,10.562371
6194,-432.0315,10.573255
6195,-431.6021,10.584139
6196,-431.1727,10.595023
6197,-430.74332,10.6059065
6198,-430.31393,10.616791
6199,-429.88455,10.627674
6200,-429.45517,10.638558
6201,-429.0258,10.649442
6202,-428.5964,10.660326
6203,-428.16702,10.671209
6204,-427.73764,10.682094
6205,-427.30826,10.692977
6206,-426.87888,10.703861
6207,-426.4495,10.714745
6208,-426.0201,10.725629
6209,-425.59073,10.736512
6210,-425.16132,10.747396
6211,-424.73193,10.758281
6212,-424.30255,10.769164
6213,-423.87317,10.780048
6214,-423.4438,10.790932
6215,-423.0144,10.801816
6216,-422.58502,10.812699
6217,-422.15564,10.823584
6218,-421.72626,10.834467
6219,-421.29688,10.845351
6220,-420.8675,10.856235
6221,-420.4381,10.867119
6222,-420.00873,10.878002
6223,-419.5793,10.888886
6224,-419.14993,10.899771
6225,-418.72055,10.910654
6226,-418.29117,10.921538
6227,-417.8618,10.932422
6228,-417.4324,10.943306
6229,-417.00302,10.954189
6230,-416.57364,10.965074
6231,-416.14426,10.975957
6232,-415.71487,10.986841
6233,-415.2855,10.997725
6234,-414.8561,11.008609
6235,-414.42673,11.019492
6236,-413.99734,11.030376
6237,-413.56793,11.041261
6238,-413.13855,11.052144
6239,-412.70917,11.063028
6240,-412.2798,11.073912
6241,-411.8504,11.084796
6242,-411.42102,11.095679
6243,-410.99164,11.106564
6244,-410.56226,11.117447
6245,-410.13287,11.127768
6246,-409.7035,11.137777
6247,-409.2741,11.147788
6248,-408.84473,11.157798
6249,-408.41534,11.167809
6250,-407.98596,11.177819
6251,-407.55655,11.18783
6252,-407.12717,11.197841
6253,-406.69778,11.20785
6254,-406.2684,11.217861
6255,-405.83902,11.227871
6256,-405.40964,11.237882
6257,-404.98026,11.247891
6258,-404.55087,11.257902
6259,-404.1215,11.267913
6260,-403.6921,11.277923
6261,-403.26273,11.287933
6262,-402.83334,11.297943
6263,-402.40396,11.307954
6264,-401.97455,11.317965
6265,-401.54517,11.327975
6266,-401.11578,11.337985
6267,-400.6864,11.347996
6268,-400.25702,11.3580065
6269,-399.82764,11.368016
6270,-399.39825,11.378027
6271,-398.96887,11.388037
6272,-398.5395,11.398047
6273,-398.1101,11.408058
6274,-397.68073,11.418068
6275,-397.25134,11.428079
6276,-396.82196,11.438088
6277,-396.39258,11.448099
6278,-395.96317,11.45811
6279,-395.53378,11.468121
6280,-395.1044,11.47813
6281,-394.67502,11.488141
6282,-394.24564,11.498152
6283,-393.81625,11.508162
6284,-393.38687,11.518172
6285,-392.9575,11.528182
6286,-392.5281,11.538193
6287,-392.09872,11.548203
6288,-391.66934,11.558213
6289,-391.23996,11.568224
6290,-390.81058,11.578234
6291,-390.3812,11.588244
6292,-389.95178,11.598255
6293,-389.5224,11.608266
6294,-389.09302,11.618276
6295,-388.66364,11.628286
6296,-388.23425,11.638297
6297,-387.80487,11.648307
6298,-387.3755,11.658318
6299,-386.9461,11.668327
6300,-386.51672,11.678338
6301,-386.08734,11.688349
6302,-385.65796,11.698359
6303,-385.22858,11.708369
6304,-384.7992,11.718379
6305,-384.36978,11.728391
6306,-383.9404,11.7384
6307,-383.51102,11.748411
6308,-383.08163,11.758421
6309,-382.65225,11.768432
6310,-382.22287,11.778442
6311,-381.7935,11.788452
6312,-381.3641,11.798463
6313,-380.93472,11.808473
6314,-380.50534,11.817282
6315,-380.07596,11.8254795
6316,-379.64658,11.833677
6317,-379.2172,11.841875
6318,-378.7878,11.850073
6319,-378.3584,11.858271
6320,-377.92902,11.866468
6321,-377.49963,11.874666
6322,-377.07025,11.882864
6323,-376.64087,11.891062
6324,-376.2115,11.89926
6325,-375.7821,11.907457
6326,-375.35272,11.915655
6327,-374.92334,11.923853
6328,-374.49396,11.93205
6329,-374.06458,11.940248
6330,-373.6352,11.948445
6331,-373.2058,11.956643
6332,-372.77643,11.964841
6333,-372.34702,11.97304
6334,-371.91763,11.981237
6335,-371.48825,11.989435
6336,-371.05887,11.997632
6337,-370.6295,12.00583
6338,-370.2001,12.014028
6339,-369.77072,12.022225
6340,-369.34134,12.030423
6341,-368.91196,12.038621
6342,-368.48257,12.046819
6343,-368.0532,12.0550165
6344,-367.6238,12.063214
6345,-367.19443,12.071412
6346,-366.765,12.07961
6347,-366.33563,12.087808
6348,-365.90625,12.096005
6349,-365.47687,12.104203
6350,-365.0475,12.112401
6351,-364.6181,12.120599
6352,-364.18872,12.128797
6353,-363.75934,12.136994
6354,-363.32996,12.145192
6355,-362.90057,12.15339
6356,-362.4712,12.161588
6357,-362.0418,12.1697855
6358,-361.61243,12.177982
6359,-361.18304,12.18618
6360,-360.75363,12.194379
6361,-360.32425,12.202577
6362,-359.89487,12.210774
6363,-359.46548,12.218972
6364,-359.0361,12.22717
6365,-358.60672,12.235368
6366,-358.17734,12.243565
6367,-357.74796,12.251762
6368,-357.31857,12.25996
6369,-356.8892,12.268158
6370,-356.4598,12.276356
6371,-356.03043,12.284554
6372,-355.60104,12.292751
6373,-355.17163,12.30095
6374,-354.74225,12.309148
6375,-354.31287,12.317345
6376,-353.88348,12.325542
6377,-353.4541,12.33374
6378,-353.02472,12.341938
6379,-352.59534,12.350136
6380,-352.16595,12.358721
6381,-351.73657,12.367574
6382,-351.3072,12.376427
6383,-350.8778,12.38528
6384,-350.44843,12.394133
6385,-350.01904,12.402985
