CHANNEL 	EVENT   	CLIP NAME                     	START TIME    	END TIME      	DURATION      	STATE
1       	838     	Heart Beat.01_01-58           	   00:10:35:03	   00:10:35:11	   00:00:00:07	Unmuted
1       	839     	Heart Beat.01_01-60           	   00:10:35:23	   00:10:36:10	   00:00:00:16	Unmuted
1       	840     	Heart Beat.01_01-62           	   00:10:37:03	   00:10:37:11	   00:00:00:07	Unmuted
1       	841     	Heart Beat.01_01-44           	   00:10:37:23	   00:10:38:10	   00:00:00:16	Unmuted
1       	842     	Heart Beat.01_01-02           	   00:10:39:02	   00:10:39:10	   00:00:00:07	Unmuted
1       	843     	Heart Beat.01_01-04           	   00:10:39:22	   00:10:40:08	   00:00:00:16	Unmuted
1       	844     	Heart Beat.01_01-06           	   00:10:41:00	   00:10:41:08	   00:00:00:07	Unmuted
1       	845     	Heart Beat.01_01-08           	   00:10:41:19	   00:10:42:05	   00:00:00:16	Unmuted
1       	846     	Heart Beat.01_01-10           	   00:10:42:26	   00:10:43:04	   00:00:00:07	Unmuted
1       	847     	Heart Beat.01_01-12           	   00:10:43:15	   00:10:44:01	   00:00:00:16	Unmuted
1       	848     	Heart Beat.01_01-14           	   00:10:44:21	   00:10:44:29	   00:00:00:07	Unmuted
1       	849     	Heart Beat.01_01-16           	   00:10:45:09	   00:10:45:26	   00:00:00:16	Unmuted
1       	850     	Heart Beat.01_01-18           	   00:10:46:15	   00:10:46:23	   00:00:00:07	Unmuted
1       	851     	Heart Beat.01_01-20           	   00:10:47:03	   00:10:47:20	   00:00:00:16	Unmuted
1       	852     	Heart Beat.01_01-22           	   00:10:48:08	   00:10:48:16	   00:00:00:07	Unmuted
1       	853     	Heart Beat.01_01-24           	   00:10:48:25	   00:10:49:12	   00:00:00:16	Unmuted
1       	854     	Heart Beat.01_01-26           	   00:10:50:00	   00:10:50:08	   00:00:00:07	Unmuted
1       	855     	Heart Beat.01_01-28           	   00:10:50:17	   00:10:51:03	   00:00:00:16	Unmuted
1       	856     	Heart Beat.01_01-30           	   00:10:51:21	   00:10:51:29	   00:00:00:07	Unmuted
1       	857     	Heart Beat.01_01-32           	   00:10:52:07	   00:10:52:24	   00:00:00:16	Unmuted
1       	858     	Heart Beat.01_01-34           	   00:10:53:10	   00:10:53:18	   00:00:00:07	Unmuted
1       	859     	Heart Beat.01_01-36           	   00:10:53:27	   00:10:54:13	   00:00:00:16	Unmuted
1       	860     	Heart Beat.01_01-38           	   00:10:54:29	   00:10:55:07	   00:00:00:07	Unmuted
1       	861     	Heart Beat.01_01-40           	   00:10:55:15	   00:10:56:02	   00:00:00:16	Unmuted
1       	862     	Heart Beat.01_01-42           	   00:10:56:17	   00:10:56:25	   00:00:00:07	Unmuted
1       	863     	Heart Beat.01_01-44           	   00:10:57:03	   00:10:57:19	   00:00:00:16	Unmuted
1       	864     	Heart Beat.01_01-46           	   00:10:58:04	   00:10:58:12	   00:00:00:07	Unmuted
1       	865     	Heart Beat.01_01-48           	   00:10:58:19	   00:10:59:06	   00:00:00:16	Unmuted
1       	866     	Heart Beat.01_01-50           	   00:10:59:20	   00:10:59:28	   00:00:00:07	Unmuted
1       	867     	Heart Beat.01_01-52           	   00:11:00:05	   00:11:00:22	   00:00:00:16	Unmuted
1       	868     	Heart Beat.01_01-54           	   00:11:01:05	   00:11:01:13	   00:00:00:07	Unmuted
1       	869     	Heart Beat.01_01-56           	   00:11:01:20	   00:11:02:07	   00:00:00:16	Unmuted
1       	870     	Heart Beat.01_01-58           	   00:11:02:20	   00:11:02:28	   00:00:00:07	Unmuted
1       	871     	Heart Beat.01_01-60           	   00:11:03:05	   00:11:03:21	   00:00:00:16	Unmuted
1       	872     	Heart Beat.01_01-62           	   00:11:04:04	   00:11:04:12	   00:00:00:07	Unmuted
1       	873     	Heart Beat.01_01-44           	   00:11:04:18	   00:11:05:05	   00:00:00:16	Unmuted
1       	874     	Heart Beat.01_01-02           	   00:11:05:17	   00:11:05:25	   00:00:00:07	Unmuted
1       	875     	Heart Beat.01_01-04           	   00:11:06:01	   00:11:06:17	   00:00:00:16	Unmuted
1       	876     	Heart Beat.01_01-06           	   00:11:06:29	   00:11:07:07	   00:00:00:07	Unmuted
1       	877     	Heart Beat.01_01-08           	   00:11:07:13	   00:11:08:00	   00:00:00:16	Unmuted
1       	878     	Heart Beat.01_01-10           	   00:11:08:11	   00:11:08:19	   00:00:00:07	Unmuted
1       	879     	Heart Beat.01_01-12           	   00:11:08:24	   00:11:09:11	   00:00:00:16	Unmuted
1       	880     	Heart Beat.01_01-14           	   00:11:09:22	   00:11:10:00	   00:00:00:07	Unmuted
1       	881     	Heart Beat.01_01-16           	   00:11:10:05	   00:11:10:22	   00:00:00:16	Unmuted
1       	882     	Heart Beat.01_01-18           	   00:11:11:02	   00:11:11:10	   00:00:00:07	Unmuted
1       	883     	Heart Beat.01_01-20           	   00:11:11:15	   00:11:12:02	   00:00:00:16	Unmuted
1       	884     	Heart Beat.01_01-22           	   00:11:12:12	   00:11:12:20	   00:00:00:07	Unmuted
1       	885     	Heart Beat.01_01-24           	   00:11:12:25	   00:11:13:11	   00:00:00:16	Unmuted
1       	886     	Heart Beat.01_01-26           	   00:11:13:21	   00:11:13:29	   00:00:00:07	Unmuted
1       	887     	Heart Beat.01_01-28           	   00:11:14:04	   00:11:14:20	   00:00:00:16	Unmuted
1       	888     	Heart Beat.01_01-30           	   00:11:14:29	   00:11:15:07	   00:00:00:07	Unmuted
1       	889     	Heart Beat.01_01-32           	   00:11:15:12	   00:11:15:28	   00:00:00:16	Unmuted
1       	890     	Heart Beat.01_01-34           	   00:11:16:07	   00:11:16:15	   00:00:00:07	Unmuted
1       	891     	Heart Beat.01_01-36           	   00:11:16:19	   00:11:17:06	   00:00:00:16	Unmuted
1       	892     	Heart Beat.01_01-38           	   00:11:17:14	   00:11:17:22	   00:00:00:07	Unmuted
1       	893     	Heart Beat.01_01-40           	   00:11:17:27	   00:11:18:13	   00:00:00:16	Unmuted
1       	894     	Heart Beat.01_01-42           	   00:11:18:21	   00:11:18:29	   00:00:00:07	Unmuted
1       	895     	Heart Beat.01_01-44           	   00:11:19:03	   00:11:19:20	   00:00:00:16	Unmuted
1       	896     	Heart Beat.01_01-46           	   00:11:19:27	   00:11:20:05	   00:00:00:07	Unmuted
1       	897     	Heart Beat.01_01-48           	   00:11:20:09	   00:11:20:26	   00:00:00:16	Unmuted
1       	898     	Heart Beat.01_01-50           	   00:11:21:03	   00:11:21:11	   00:00:00:07	Unmuted
1       	899     	Heart Beat.01_01-52           	   00:11:21:15	   00:11:22:01	   00:00:00:16	Unmuted
1       	900     	Heart Beat.01_01-54           	   00:11:22:08	   00:11:22:16	   00:00:00:07	Unmuted
1       	901     	Heart Beat.01_01-56           	   00:11:22:20	   00:11:23:07	   00:00:00:16	Unmuted
1       	902     	Heart Beat.01_01-58           	   00:11:23:13	   00:11:23:21	   00:00:00:07	Unmuted
1       	903     	Heart Beat.01_01-60           	   00:11:23:25	   00:11:24:11	   00:00:00:16	Unmuted
1       	904     	Heart Beat.01_01-62           	   00:11:24:17	   00:11:24:25	   00:00:00:07	Unmuted
1       	905     	Heart Beat.01_01-44           	   00:11:24:29	   00:11:25:15	   00:00:00:16	Unmuted
1       	906     	Heart Beat.01_01-02           	   00:11:25:21	   00:11:25:29	   00:00:00:07	Unmuted
1       	907     	Heart Beat.01_01-04           	   00:11:26:03	   00:11:26:19	   00:00:00:16	Unmuted
1       	908     	Heart Beat.01_01-06           	   00:11:26:25	   00:11:27:03	   00:00:00:07	Unmuted
1       	909     	Heart Beat.01_01-08           	   00:11:27:06	   00:11:27:22	   00:00:00:16	Unmuted
1       	910     	Heart Beat.01_01-10           	   00:11:27:28	   00:11:28:06	   00:00:00:07	Unmuted
1       	911     	Heart Beat.01_01-12           	   00:11:28:09	   00:11:28:25	   00:00:00:16	Unmuted
1       	912     	Heart Beat.01_01-14           	   00:11:29:00	   00:11:29:08	   00:00:00:07	Unmuted
1       	913     	Heart Beat.01_01-16           	   00:11:29:11	   00:11:29:28	   00:00:00:16	Unmuted
1       	914     	Heart Beat.01_01-18           	   00:11:30:02	   00:11:30:10	   00:00:00:07	Unmuted
1       	915     	Heart Beat.01_01-20           	   00:11:30:13	   00:11:31:00	   00:00:00:16	Unmuted
1       	916     	Heart Beat.01_01-22           	   00:11:31:04	   00:11:31:12	   00:00:00:07	Unmuted
1       	917     	Heart Beat.01_01-24           	   00:11:31:15	   00:11:32:01	   00:00:00:16	Unmuted
1       	918     	Heart Beat.01_01-26           	   00:11:32:06	   00:11:32:13	   00:00:00:07	Unmuted
1       	919     	Heart Beat.01_01-28           	   00:11:32:16	   00:11:33:02	   00:00:00:16	Unmuted
1       	920     	Heart Beat.01_01-30           	   00:11:33:06	   00:11:33:14	   00:00:00:07	Unmuted
1       	921     	Heart Beat.01_01-32           	   00:11:33:17	   00:11:34:03	   00:00:00:16	Unmuted
1       	922     	Heart Beat.01_01-34           	   00:11:34:07	   00:11:34:15	   00:00:00:07	Unmuted
1       	923     	Heart Beat.01_01-36           	   00:11:34:17	   00:11:35:04	   00:00:00:16	Unmuted
1       	924     	Heart Beat.01_01-38           	   00:11:35:07	   00:11:35:15	   00:00:00:07	Unmuted
1       	925     	Heart Beat.01_01-40           	   00:11:35:17	   00:11:36:04	   00:00:00:16	Unmuted
1       	926     	Heart Beat.01_01-42           	   00:11:36:07	   00:11:36:15	   00:00:00:07	Unmuted
1       	927     	Heart Beat.01_01-44           	   00:11:36:17	   00:11:37:04	   00:00:00:16	Unmuted
1       	928     	Heart Beat.01_01-46           	   00:11:37:07	   00:11:37:15	   00:00:00:07	Unmuted
1       	929     	Heart Beat.01_01-48           	   00:11:37:16	   00:11:38:03	   00:00:00:16	Unmuted
1       	930     	Heart Beat.01_01-50           	   00:11:38:06	   00:11:38:14	   00:00:00:07	Unmuted
1       	931     	Heart Beat.01_01-52           	   00:11:38:16	   00:11:39:02	   00:00:00:16	Unmuted
1       	932     	Heart Beat.01_01-54           	   00:11:39:05	   00:11:39:13	   00:00:00:07	Unmuted
1       	933     	Heart Beat.01_01-56           	   00:11:39:14	   00:11:40:01	   00:00:00:16	Unmuted
1       	934     	Heart Beat.01_01-58           	   00:11:40:03	   00:11:40:11	   00:00:00:07	Unmuted
1       	935     	Heart Beat.01_01-60           	   00:11:40:13	   00:11:40:29	   00:00:00:16	Unmuted
1       	936     	Heart Beat.01_01-62           	   00:11:41:02	   00:11:41:10	   00:00:00:07	Unmuted
1       	937     	Heart Beat.01_01-44           	   00:11:41:11	   00:11:41:27	   00:00:00:16	Unmuted
1       	938     	Heart Beat.01_01-02           	   00:11:41:29	   00:11:42:07	   00:00:00:07	Unmuted
1       	939     	Heart Beat.01_01-04           	   00:11:42:09	   00:11:42:25	   00:00:00:16	Unmuted
1       	940     	Heart Beat.01_01-06           	   00:11:42:27	   00:11:43:05	   00:00:00:07	Unmuted
1       	941     	Heart Beat.01_01-08           	   00:11:43:06	   00:11:43:23	   00:00:00:16	Unmuted
1       	942     	Heart Beat.01_01-10           	   00:11:43:24	   00:11:44:02	   00:00:00:07	Unmuted
1       	943     	Heart Beat.01_01-12           	   00:11:44:03	   00:11:44:20	   00:00:00:16	Unmuted
1       	944     	Heart Beat.01_01-14           	   00:11:44:21	   00:11:44:29	   00:00:00:07	Unmuted
1       	945     	Heart Beat.01_01-16           	   00:11:45:00	   00:11:45:17	   00:00:00:16	Unmuted
1       	946     	Heart Beat.01_01-18           	   00:11:45:18	   00:11:45:26	   00:00:00:07	Unmuted
1       	947     	Heart Beat.01_01-20           	   00:11:45:27	   00:11:46:14	   00:00:00:16	Unmuted
1       	948     	Heart Beat.01_01-22           	   00:11:46:15	   00:11:46:23	   00:00:00:07	Unmuted
1       	949     	Heart Beat.01_01-24           	   00:11:46:23	   00:11:47:10	   00:00:00:16	Unmuted
1       	950     	Heart Beat.01_01-26           	   00:11:47:11	   00:11:47:19	   00:00:00:07	Unmuted
1       	951     	Heart Beat.01_01-60           	   00:11:47:19	   00:11:48:06	   00:00:00:16	Unmuted
1       	952     	Heart Beat.01_01-215          	   00:11:48:07	   00:11:48:14	   00:00:00:06	Unmuted
1       	953     	Heart Beat.01_01-214          	   00:11:48:14	   00:11:49:02	   00:00:00:17	Unmuted
1       	954     	Heart Beat.01_01-02           	   00:11:49:02	   00:11:49:10	   00:00:00:07	Unmuted
1       	955     	Heart Beat.01_01-216          	   00:11:49:11	   00:11:49:21	   00:00:00:09	Unmuted
1       	956     	Heart Beat.01_01-238          	   00:11:50:07	   00:11:50:15	   00:00:00:07	Unmuted
1       	957     	Heart Beat.01_01-219          	   00:11:50:16	   00:11:51:02	   00:00:00:15	Unmuted
1       	958     	Heart Beat.01_01-220          	   00:11:51:02	   00:11:51:09	   00:00:00:06	Unmuted
1       	959     	Heart Beat.01_01-221          	   00:11:51:09	   00:11:51:16	   00:00:00:06	Unmuted
1       	960     	Heart Beat.01_01-223          	   00:11:51:16	   00:11:51:22	   00:00:00:06	Unmuted
1       	961     	Heart Beat.01_01-224          	   00:11:51:22	   00:11:52:05	   00:00:00:12	Unmuted
1       	962     	Heart Beat.01_01-225          	   00:11:52:06	   00:11:52:12	   00:00:00:06	Unmuted
1       	963     	Heart Beat.01_01-226          	   00:11:52:13	   00:11:52:26	   00:00:00:13	Unmuted
1       	964     	Heart Beat.01_01-192          	   00:11:52:26	   00:11:53:04	   00:00:00:07	Unmuted
1       	965     	Heart Beat.01_01-60           	   00:11:53:12	   00:11:53:29	   00:00:00:16	Unmuted
1       	966     	Heart Beat.01_01-227          	   00:11:54:05	   00:11:54:12	   00:00:00:06	Unmuted
1       	967     	Heart Beat.01_01-228          	   00:11:54:12	   00:11:54:27	   00:00:00:14	Unmuted
1       	968     	Heart Beat.01_01-195          	   00:11:54:27	   00:11:55:04	   00:00:00:07	Unmuted
1       	969     	Heart Beat.01_01-194          	   00:11:55:05	   00:11:55:22	   00:00:00:17	Unmuted
1       	970     	Heart Beat.01_01-229          	   00:11:55:24	   00:11:55:29	   00:00:00:05	Unmuted
1       	971     	Heart Beat.01_01-230          	   00:11:55:29	   00:11:56:07	   00:00:00:07	Unmuted
1       	972     	Heart Beat.01_01-196          	   00:11:56:07	   00:11:56:13	   00:00:00:05	Unmuted
1       	973     	Heart Beat.01_01-232          	   00:11:56:13	   00:11:56:22	   00:00:00:08	Unmuted
1       	974     	Heart Beat.01_01-233          	   00:11:56:22	   00:11:56:29	   00:00:00:06	Unmuted
1       	975     	Heart Beat.01_01-234          	   00:11:56:29	   00:11:57:09	   00:00:00:10	Unmuted
1       	976     	Heart Beat.01_01-235          	   00:11:57:10	   00:11:57:17	   00:00:00:06	Unmuted
1       	977     	Heart Beat.01_01-236          	   00:11:57:17	   00:11:57:27	   00:00:00:09	Unmuted
1       	978     	Heart Beat.01_01-22           	   00:11:57:27	   00:11:58:05	   00:00:00:08	Unmuted
1       	979     	Heart Beat.01_01-237          	   00:11:58:06	   00:11:58:16	   00:00:00:10	Unmuted
1       	980     	Heart Beat.01_01-198          	   00:11:58:16	   00:11:58:25	   00:00:00:08	Unmuted

